c0,c1,c2,c3,c4,c5,c6,c7,c8,c9
-4719.544,-2401.1345,-3889.1418,-2069.3513,-2150.8535,-2784.4653,-4980.2563,-2329.4075,-4577.59,-2489.6726
-4529.2812,-1950.6709,-3696.72,-1255.1449,-2104.0723,-2649.904,-4720.126,-2531.1533,-4012.8313,-2473.9336
-4216.2983,-1806.971,-3778.1719,-1258.8823,-1784.5022,-2340.9165,-4719.093,-2619.2341,-3844.9495,-2281.9707
-3997.5835,-1518.0798,-3908.1616,-767.5347,-1662.7579,-1911.5349,-4889.651,-2992.9648,-3525.0137,-2144.2344
-3788.5193,-1665.6006,-3958.895,-1062.6199,-1579.7598,-2070.8335,-4920.952,-3133.2747,-3165.9233,-2076.562
-2979.694,-799.42004,575.846,-394.38013,-277.50433,-1324.9326,-2666.9924,-1810.4554,-2186.7834,-1881.5162
-1093.932,-356.27988,1690.1406,-59.12938,-360.42548,102.84831,-4140.8237,-2427.9182,-1929.1047,-1505.0708
-1218.3523,303.62915,447.82962,338.6053,-136.02673,137.9711,-3389.5369,-826.3511,-2354.1255,-1599.2749
-1254.1743,570.7182,787.1047,240.39433,-206.38666,-497.19647,-3390.992,-682.4745,-1999.1865,-1547.478
-1499.8125,887.8249,1320.3823,114.37189,-130.2424,-542.76764,-3817.4136,-736.94086,-1984.7196,-1832.89
-1561.1571,856.72784,1076.7228,-80.12031,-172.21526,-770.0176,-3473.7175,-911.70447,-1812.714,-2009.2981
-1285.5713,512.3424,1601.0045,-387.04633,-486.49118,-321.95914,-4439.708,-1788.4866,-1582.7976,-2023.5137
-1719.8485,792.20294,1257.0651,-176.22633,-246.44525,-456.91693,-4046.3003,-976.82025,-1577.8273,-1963.4928
-1323.697,700.6304,1743.633,-405.27057,-296.49176,-555.9591,-4326.4023,-1714.884,-1348.6445,-1980.5898
-1471.1213,694.48193,1985.095,98.28884,-167.22887,-327.19684,-4256.8213,-831.6416,-1126.0237,-2119.6016
-1708.4119,925.3273,2173.6267,141.1719,-135.22017,-346.23788,-4187.7607,-1404.5393,-1147.92,-2182.8313
-1479.6909,989.1742,2589.5098,249.26057,-71.46731,-359.52512,-4600.6875,-1653.5219,-728.47046,-1931.6707
-1645.209,1151.1163,2262.54,287.90442,-113.373184,-374.3881,-3972.442,-1037.783,-1149.9698,-2146.7563
-1142.6067,706.995,2780.4146,-31.022224,-112.30225,-551.76764,-4620.5386,-1927.9388,-337.6816,-1807.6705
-1719.6449,1038.3846,2193.2976,121.274605,-40.375866,-415.4583,-4341.8174,-1029.1484,-894.1537,-1931.7206
-1773.2703,612.27936,2269.907,149.56728,-174.47893,-290.29608,-4473.356,-1322.0327,-957.3867,-2114.2932
-1676.3221,505.23514,1322.1915,27.621668,-211.01486,-327.19583,-3446.3477,-720.6585,-1445.3755,-1937.8113
-1399.0483,289.5928,537.67786,689.38446,656.8594,1130.6086,-4014.0088,-1871.6859,930.69183,-18.471607
-549.9967,727.7648,393.31027,1212.4402,906.4359,1111.7389,-2229.244,482.0351,-263.9409,567.6618
-85.639,1036.724,55.15631,611.8077,1154.3877,804.1045,-2723.639,2030.9304,-852.0952,681.02826
1074.0553,693.6107,446.73828,1315.5767,1787.6682,1335.4725,-1679.7831,3089.58,-304.91238,1693.0161
1140.0514,840.81036,783.2422,1193.5797,2168.3108,1484.9946,-1646.3262,4113.516,471.4606,1926.9681
2122.344,1991.3716,1229.207,1040.9398,3298.5327,1814.337,-520.3292,4990.55,1356.4264,3476.1987
2581.2595,1976.0055,1876.623,1935.2839,3857.8289,2732.5085,661.44965,5463.315,1962.5211,4455.234
3162.6143,2866.689,2411.8674,2355.1714,4520.1436,3199.364,2896.151,6029.418,3080.7705,5101.4204
3900.2092,4189.331,3496.3364,3228.8691,4846.2505,4389.2817,3265.1567,6253.005,3673.61,5732.7617
3991.8179,4699.922,4190.269,4475.447,4987.7397,4897.507,3272.3967,6370.746,3296.5928,5832.851
4180.2905,5077.65,4494.7188,4776.534,5059.9985,4985.858,3126.0725,6428.2183,4031.4001,5867.1416
4445.294,5243.361,4646.936,4949.9893,5088.025,5014.194,3729.252,6408.0483,4067.802,5876.6333
4680.672,5157.5195,4706.3784,5124.517,5098.391,5097.2485,3784.5908,6390.8,3967.1785,5878.463
4094.4976,5127.8643,4741.4336,5172.685,5101.4033,5116.453,3392.2012,6387.9,3733.2761,5876.2666
4037.4983,5083.9863,4714.1797,5239.107,5125.772,5134.183,3732.7983,6384.5503,3771.9033,5877.557
4412.451,4963.514,4718.0605,5281.629,5119.4717,5140.0884,3433.746,6296.841,4198.726,5881.665
4496.153,5058.7354,4774.8296,5239.0107,5118.939,5131.65,3488.5774,6356.5605,4088.6829,5878.522
-3731.1897,-1804.7375,-1131.0087,-2983.8418,-748.777,-2727.9233,-2983.839,-1400.5276,-4156.52,-1397.5933
-1984.4783,-1688.7782,-2357.6282,-3061.7954,-834.7248,-2493.6821,-3832.7458,-663.72485,-3020.7793,-1010.9725
-2172.4834,-2327.4385,-2996.1614,-2850.13,-1117.6677,-2752.6755,-4342.7905,-1308.692,-3744.6628,-1359.6842
-2287.4404,-2110.994,-3239.5,-2204.275,-1205.6334,-2574.3503,-4414.593,-1490.5115,-3291.1045,-1493.5592
-2465.3801,-1817.8354,-3173.0393,-1834.8353,-1068.0308,-2460.1113,-4061.2932,-1851.0336,-3097.5544,-1456.5149
-2269.3123,-1675.4055,-3491.2485,-1544.7397,-1062.5536,-2123.8584,-4388.536,-2157.8406,-2583.9126,-1522.1012
-2748.14,-1556.8479,-3318.9854,-990.41284,-1029.8668,-2227.4614,-3833.23,-2144.5752,-2266.8223,-1476.3593
-2490.009,-1404.7498,-3527.3242,-1516.6367,-1065.354,-2173.3875,-4259.5854,-2303.0623,-2575.5925,-1625.461
-2334.2305,-1189.9005,-3514.3044,-1515.4745,-908.3486,-2176.0735,-4091.1104,-2440.1833,-1989.393,-1488.9847
-2485.3918,-1353.6107,-3698.9734,-1496.2999,-1038.5603,-2144.9663,-4399.874,-2745.1377,-2013.4553,-1727.3231
-2347.7512,-1077.9801,-3561.412,-971.99054,-913.2801,-2112.9216,-3864.4639,-2752.217,-1533.1093,-1525.6685
-2248.1992,-983.5698,-3574.348,-989.27313,-722.06213,-2160.536,-3740.0342,-2694.0188,-1372.2361,-1517.3896
-2098.4731,-1078.3849,-3492.1106,-866.52673,-698.3106,-2202.4885,-3514.3262,-2758.8943,-1497.8198,-1366.354
-2153.505,-1037.5378,-3324.7688,-1063.8076,-887.2662,-2399.3074,-3494.884,-2628.5723,-1469.7831,-1429.0967
-2096.9043,-1011.9281,-3606.7583,-1352.5869,-815.02356,-2256.9917,-3854.125,-2765.5393,-1339.0631,-1448.8452
-2195.423,-986.6744,-3584.2485,-730.38666,-789.3603,-1826.8207,-3648.1165,-2647.1824,-1312.618,-1465.4437
-2185.7175,-1000.0395,-3644.0881,-1017.8188,-806.2564,-2037.1139,-4018.6956,-2860.191,-1406.9172,-1561.1548
-1109.2589,586.78436,265.04367,1207.236,668.93256,1423.3351,-2556.9917,-1359.174,145.44922,228.00664
44.88405,724.7123,1513.6296,1990.6083,1076.4979,1611.3414,-1744.063,1916.9218,-680.0117,776.31116
944.06274,266.0437,724.49677,1316.3934,1563.0198,1263.2191,-1730.415,3694.837,-306.6172,1731.9409
1139.0524,1279.7216,823.4953,1359.3271,2305.8577,1417.5386,-1635.4106,3995.7666,-248.18367,2692.2925
2093.8604,1428.0005,1875.7301,1491.8164,3266.546,2185.1584,-1463.7477,4981.6045,1481.4514,3615.0007
2849.5676,2405.2346,2072.9985,1619.2627,4097.612,2304.5952,1720.9268,5766.4224,2022.9528,4626.9795
3171.2368,2988.668,2673.8936,2710.5842,4479.224,3877.7336,2029.5508,6101.0923,2729.6812,5436.2705
3344.6128,4339.309,3637.889,3800.5469,4900.386,4544.213,3134.6428,6354.4443,3336.426,5760.0454
4085.0413,4758.6,4238.388,4460.207,5002.973,4870.562,4120.399,6417.1206,3180.3555,5833.968
4660.6284,4915.0947,4501.8564,4681.7207,5078.2715,4978.6294,3937.3857,6447.398,4181.3867,5863.545
5004.611,5011.563,4616.108,4825.7153,5102.039,5026.5684,3885.0723,6446.62,4154.1084,5872.6113
5081.87,5189.996,4671.021,4881.5327,5103.9014,5056.83,4184.4224,6442.333,4197.7817,5878.5635
5185.9585,5145.007,4695.2124,4873.756,5113.6133,5075.852,4247.327,6451.615,4087.52,5877.9185
5070.604,5277.805,4700.235,5045.108,5125.8174,5109.349,4627.301,6441.241,4127.2783,5881.5225
4898.069,5141.867,4735.288,5060.3857,5130.8774,5112.6694,4122.8086,6437.714,4360.48,5877.1265
5014.4365,5223.4375,4722.7666,5055.8267,5125.03,5142.524,4507.6655,6450.916,3896.8723,5880.841
4989.3267,5223.6934,4705.704,5065.3784,5140.0576,5111.1704,4436.3057,6439.2188,4340.2534,5879.576
-4939.2246,-2811.9302,-1947.6302,-3821.4912,-701.1442,-3817.162,-3622.1223,-1070.993,-3970.203,-1936.2242
-2282.6404,-2615.2688,-3169.4573,-3908.459,-1241.5544,-3147.7275,-4219.4146,-2453.0483,-2503.8828,-1278.6938
-2529.6204,-2763.9224,-3308.9585,-3449.3877,-1447.3253,-3287.6736,-4619.411,-2374.5203,-2874.6484,-1532.4197
-2485.4888,-2421.0093,-3498.679,-2525.6924,-1482.6614,-2707.721,-4807.3174,-2219.7742,-3070.2568,-1705.6145
-2951.7292,-2402.362,-3630.681,-2590.3618,-1326.7024,-2930.3232,-4681.4077,-2281.4072,-3102.9207,-1715.0437
-2971.0488,-2147.5918,-3701.8853,-2310.4683,-1422.0791,-2633.5164,-5115.7754,-2577.6853,-3173.22,-1856.2665
-2886.4553,-2039.6257,-3767.6572,-2128.866,-1171.0669,-2724.4673,-4572.8154,-2457.0503,-2566.3098,-1900.6207
-2818.2383,-1834.1998,-3557.5056,-2012.496,-1000.70984,-2712.123,-4642.145,-2680.5344,-2588.1055,-1825.7416
-2815.536,-1644.8099,-3806.056,-1865.8147,-1153.617,-2399.9426,-4705.153,-2704.1462,-2432.748,-1841.271
-2798.6633,-1625.5859,-3623.6113,-1282.9044,-971.53314,-2493.2007,-4001.3767,-2705.508,-1854.6925,-1664.5166
-2712.0027,-1317.8995,-3637.7485,-1332.6254,-1002.6621,-2154.7014,-4007.0396,-2526.82,-1850.9105,-1783.6827
-2630.1187,-1519.828,-3626.999,-1459.2051,-1034.4957,-2594.683,-3450.2063,-2656.1155,-1576.8367,-1604.6594
-2665.4626,-1529.904,-3608.697,-1446.029,-1137.1293,-2359.38,-4161.1978,-2683.5554,-2032.4283,-1765.4045
-2408.289,-1155.4943,-3524.4849,-1077.0293,-955.393,-2253.5403,-3775.5413,-2678.3071,-1642.1405,-1721.9751
-2563.1777,-1458.3927,-3701.7886,-1370.7108,-1004.7762,-2166.0378,-3924.2952,-2749.5168,-1312.3469,-1632.9452
-2406.4204,-1153.5098,-3707.6768,-952.7542,-962.2392,-1798.945,-4359.8423,-2803.5693,-1783.2886,-1842.6829
-2328.473,-1100.9207,-3718.0657,-959.60974,-773.29065,-2049.455,-4397.135,-3286.5723,-1224.2375,-1629.8981
-618.15045,2313.81,3136.7742,1668.592,447.6936,2165.5815,-3659.8884,-2089.09,2100.6802,-694.2162
-1235.3594,1885.185,3564.6003,2245.6597,1203.211,365.1072,-3575.2393,-2573.047,765.05865,-160.80092
-1253.5438,1526.3047,2864.0908,2129.7737,630.9841,903.698,-3185.9246,-2148.9604,-1014.78894,-1596.1238
-963.58575,743.49396,3156.9404,2055.3726,390.33258,1042.9364,-4368.376,-2460.3906,-114.04871,-1561.152
-1182.6023,941.59875,3260.2173,1950.2563,523.02747,643.457,-4253.459,-2336.5237,304.14227,-1232.1226
33.58241,275.4824,3381.5593,1761.8768,610.8154,889.54474,-5026.1216,-3745.9495,1642.393,-848.5497
-1149.6997,1024.6808,2804.6506,1614.2468,487.59396,627.421,-4452.8877,-2341.2017,42.070972,-1547.9276
-1251.6565,508.00977,2751.652,1363.4795,169.2364,455.18454,-4698.5674,-1841.9143,516.94275,-1326.9027
-1346.6603,1106.2589,2623.0112,1694.3763,483.81436,602.9984,-3416.2495,-876.3135,-981.69464,-1033.096
-1449.1163,822.7909,2768.5193,735.9377,155.62415,439.2907,-4903.805,-1467.728,380.7211,-1329.279
-1348.9036,729.9295,2906.8696,855.9652,339.4087,451.71292,-4086.6306,-2357.2014,-32.810654,-1339.066
-1226.0363,693.7325,2893.525,834.1424,212.72495,406.9919,-4788.8843,-2226.5159,58.68078,-1306.089
-1510.9218,850.1993,2408.8035,624.79584,-125.78109,21.436323,-4608.7,-1419.6874,-223.5576,-1718.3977
-1525.1448,976.90656,2587.2727,965.87756,53.533577,465.15454,-4327.218,-1149.515,-784.1631,-1623.5435
-1423.3661,971.18384,2409.5852,566.55096,135.91055,27.999853,-4272.844,-1739.2539,-130.84575,-1623.6644
-1689.0645,1154.6259,2396.1833,417.09793,20.162949,-107.59209,-4238.0684,-1531.801,-1030.1285,-1907.4833
-1709.9318,908.53046,2386.3809,516.5182,44.429684,-133.86111,-4491.861,-1325.4758,-736.01,-1591.0881
-4600.2456,-3459.5918,-2611.4866,-3277.4998,-920.5195,-2477.9712,-4198.892,-2356.115,-4468.7603,-1463.3318
-2303.6033,-2303.2458,-2960.9602,-3303.3594,-1246.7872,-2299.0178,-3863.2356,-1185.5658,-2885.5789,-1197.9286
-2345.0984,-2837.5442,-3149.5322,-3006.781,-1637.2164,-2640.1985,-5289.312,-1855.0524,-3926.3,-1500.1744
-2361.58,-2498.995,-3675.0889,-2240.8289,-1511.8528,-2055.5098,-5408.1963,-2244.6519,-3163.5872,-1431.2379
-2436.625,-1866.9066,-3593.5823,-1499.9551,-1173.7106,-2021.4315,-4871.326,-2228.2249,-2612.6418,-1418.7018
-2032.4148,-1833.8264,-3694.8086,-1559.8773,-1012.58795,-2186.7043,-5068.3105,-2552.5708,-2306.649,-1597.097
-2368.2683,-1564.7733,-3504.4065,-1486.8055,-792.62195,-2232.7642,-4367.339,-2358.754,-1695.9817,-1510.0895
-2057.5298,-1749.0308,-3724.29,-1261.0168,-915.65985,-2076.3105,-4811.0366,-2729.456,-1827.0795,-1647.8577
-2107.505,-1506.886,-3707.601,-1302.0455,-771.98285,-2237.8906,-4643.983,-2851.6484,-1829.6016,-1572.8528
-2188.9714,-1520.18,-3642.7488,-1140.077,-716.7776,-2106.932,-4494.079,-2740.0576,-1656.8796,-1575.4602
-2133.4841,-1487.8535,-3421.7715,-1104.899,-602.096,-2282.8213,-4146.1626,-2634.9697,-1482.8086,-1516.361
-2042.9529,-1562.68,-3457.251,-1304.0376,-890.81915,-2264.4817,-4349.5854,-2703.7986,-1725.1069,-1551.2448
-2056.12,-1367.4524,-3625.7322,-976.34546,-730.84766,-1879.4412,-4293.478,-2855.1777,-1670.5282,-1469.2294
-2296.2566,-1431.7777,-3640.14,-1272.2472,-942.1566,-2356.7063,-4451.9976,-2747.8252,-1576.6681,-1794.7605
-2001.3134,-1200.6952,-3452.5623,-1036.8993,-787.12164,-2081.0237,-4039.9475,-2734.881,-1338.4022,-1367.1763
-1969.4811,-1103.4436,-3467.4272,-674.39124,-695.0364,-1907.6978,-3658.313,-2560.27,-1214.7742,-1598.8079
-1969.1619,-1100.5464,-3698.4646,-1107.9509,-713.2534,-1993.5597,-4264.498,-3013.2139,-1511.8137,-1581.6617
-4301.254,-1961.0657,-1106.2604,-3414.5403,-562.1102,-3313.1448,-3488.9932,-1601.1144,-3913.864,-754.759
-2792.8845,-2542.9539,-2313.2195,-2907.3167,-936.54156,-2744.081,-3379.7283,-748.6115,-3001.4558,-1471.68
-2714.906,-2444.6472,-2887.7207,-2729.2017,-1363.2588,-2663.489,-5099.411,-1832.9437,-3987.1096,-1548.6737
-2653.603,-2050.3286,-3324.361,-2009.2195,-1186.7318,-2322.2568,-4265.237,-1802.4663,-2865.213,-1513.8845
-2541.2283,-2111.6838,-3559.808,-1772.5509,-1378.4789,-2047.0913,-4676.597,-2332.1282,-2957.502,-1543.452
-2647.1255,-1758.6903,-3599.2817,-1350.1722,-1121.7876,-2090.1274,-4415.8774,-2394.2034,-2511.3518,-1553.5881
-2631.6724,-1651.2429,-3592.202,-1555.1396,-1063.9397,-2241.8047,-4812.645,-2728.0522,-2449.8364,-1620.2875
-2628.4207,-1653.6772,-3705.0715,-1376.8362,-1075.9294,-2122.0635,-4351.8843,-2552.1997,-1881.8408,-1553.3988
-2582.3032,-1343.5212,-3631.615,-1180.209,-920.94604,-2032.0493,-4518.301,-2913.6262,-1918.3271,-1550.1001
-2646.5574,-1588.6637,-3809.3774,-934.49713,-928.9886,-1886.8796,-4650.9766,-3003.099,-1769.0996,-1563.7482
-2652.403,-1272.9312,-3875.8772,-718.11127,-855.65936,-1781.2952,-4020.1646,-2655.3452,-1626.8893,-1357.8701
-2285.7356,-1348.1254,-3605.4673,-676.0203,-884.33453,-1934.2189,-4158.7114,-2812.9016,-1541.4651,-1487.9219
-2291.4932,-1405.2511,-3603.5005,-769.09717,-905.6794,-1797.6721,-4187.3833,-2815.9438,-1366.6202,-1606.0692
-2337.7693,-1523.559,-3660.5183,-717.6774,-976.4271,-1792.7896,-4537.142,-2983.378,-1751.2853,-1743.2775
-2309.8137,-1250.2195,-3274.0413,-837.0212,-849.2641,-2024.9374,-3855.6118,-2520.1309,-1410.4146,-1619.701
-2195.409,-1510.3287,-3629.5654,-1123.1893,-1023.42816,-1728.9851,-4067.6326,-2381.3557,-1824.5443,-1700.7754
-2385.1277,-1181.3705,-3457.5676,-550.4122,-920.1885,-1848.5619,-3667.5562,-2444.5342,-1838.0365,-1781.3115
-4861.393,-2320.2993,479.94522,-4837.085,-1302.7511,-4946.433,-1535.0516,-1455.9354,-4858.2007,-1491.9872
-3742.3877,-4340.2363,-2229.923,-5149.4214,-1822.9436,-4687.2725,-4727.992,-3243.164,-4739.5586,-2564.6047
-4149.3315,-4666.147,-3127.3557,-5062.576,-2617.9153,-4621.8833,-6183.4805,-3543.2075,-5120.7944,-2699.358
-4481.4517,-4384.5024,-3543.353,-4473.167,-2481.7908,-4361.0425,-5827.077,-3014.0613,-5397.7495,-2931.0493
-4976.061,-4099.6113,-3685.605,-4382.6987,-2546.221,-4252.4043,-5627.7173,-2949.2288,-5539.6904,-2850.5286
-5017.878,-3838.0127,-3734.6438,-3800.0356,-2579.9255,-4092.3267,-5457.129,-2796.2334,-5259.3213,-3030.9119
-5169.88,-3541.4177,-3796.2722,-3724.3975,-2588.682,-3973.173,-5474.797,-2388.3486,-5339.8174,-3113.9363
-5015.876,-2877.8784,-3912.4758,-2881.0913,-2528.5664,-3387.756,-5693.8726,-2844.251,-5325.9434,-2570.246
-4996.535,-2590.0645,-3875.462,-2432.882,-2198.0144,-3324.3806,-4393.406,-2255.5706,-4538.6606,-2745.2698
-4698.9595,-1961.2604,-3799.9836,-1537.4714,-2325.272,-2586.0583,-5075.2456,-2804.8906,-4686.243,-2535.5967
-4433.482,-1918.4752,-3923.3892,-1610.2242,-1976.4684,-2505.3862,-4569.813,-2804.348,-4064.8726,-2357.02
-4306.0225,-1646.0376,-3762.653,-1183.602,-1838.223,-2562.6226,-4547.2686,-2877.108,-3562.8594,-2482.647
-4109.1323,-1608.8273,-3872.257,-1454.5906,-1768.0806,-2412.1409,-4456.169,-2727.2866,-3202.9976,-2326.3467
-3965.9812,-1547.4698,-3730.284,-1414.5306,-1683.71,-2579.8264,-4071.257,-2720.3184,-2985.698,-2531.998
-3722.888,-1745.4052,-3786.808,-1510.6938,-1624.1497,-2586.556,-4762.6836,-3063.4487,-2900.1155,-2289.2441
-3648.4302,-1554.4479,-3723.4036,-1269.722,-1470.659,-2392.483,-4386.015,-2850.0054,-2760.9832,-2335.6697
-3366.4783,-1495.6616,-3798.115,-1234.1301,-1371.7479,-2364.3958,-4294.6616,-3270.767,-2375.367,-2163.409
-4315.242,-1099.7307,-2201.217,-2345.2036,-439.21915,-2226.1343,-3205.3042,-1147.5068,-3727.6008,-524.3285
-1920.7161,-1806.232,-2737.4907,-2139.1619,-788.4658,-1714.0063,-3420.6453,-1041.6547,-2597.8542,-706.7806
-1905.913,-2083.502,-3260.56,-2010.8434,-1228.551,-1930.3918,-4145.2007,-1187.7455,-3194.6904,-1203.3317
-1966.5254,-1963.3113,-3275.2168,-1981.9409,-1016.11456,-2064.0532,-4210.832,-1550.0969,-2680.877,-1208.0591
-2256.2444,-1975.9005,-3468.9407,-1909.5585,-1155.8323,-2245.2976,-4338.2744,-2006.6116,-2403.898,-1618.9578
-2355.7227,-1778.9689,-3541.5396,-1537.6564,-1044.4723,-2192.4675,-4339.926,-2214.1272,-2174.5156,-1612.0853
-2356.4973,-1510.8019,-3622.5266,-1169.6439,-983.84283,-2021.9606,-4485.8022,-2466.247,-2228.3127,-1559.7306
-2576.4155,-1740.495,-3492.2183,-1707.193,-814.41254,-2444.7454,-4282.568,-2629.6172,-1606.9128,-1584.313
-2357.3286,-1361.3207,-3609.9604,-1498.3014,-762.0235,-2287.5452,-4203.6567,-2490.4214,-1940.7959,-1710.881
-2199.8008,-1378.9495,-3583.8206,-1368.0779,-816.7442,-1908.9225,-4434.6523,-2730.0193,-2136.4727,-1491.2748
-2038.6984,-1263.3223,-3525.1682,-1210.0594,-720.02325,-1999.0693,-3447.2341,-2435.6196,-1748.2324,-1440.7609
-2007.6307,-1247.7317,-3722.6072,-1972.6772,-674.28973,-2258.8381,-4213.7075,-2735.158,-1935.9363,-1612.1387
-1935.8555,-1371.8105,-3656.1208,-1336.909,-832.92017,-2054.2773,-3552.1294,-2549.3508,-1273.6552,-1566.89
-1911.9027,-1295.6814,-3480.857,-1326.349,-839.9935,-2371.8223,-3466.9558,-2498.0847,-1300.8737,-1637.8606
-1922.4539,-1277.9144,-3424.8105,-1223.0801,-811.9829,-2182.8657,-3175.9043,-2492.999,-944.88513,-1568.9369
