c0,c1,c2,c3
-3.658716,-1.9048793,-2.1838503,0.5277646
-0.17202118,-1.2493744,1.0675093,2.1440032
0.6959055,-1.1883109,-0.78077024,1.248195
-0.34316647,-0.42246187,-1.6511586,-1.4160293
2.6675181,2.0643284,2.525337,2.1426868
-3.9712646,-2.7653275,-2.3781834,-0.87300146
-2.5769663,-2.3381271,0.26996082,2.104376
2.8109322,1.6040491,2.359759,1.5990939
-0.46763834,-0.06728951,-2.544847,-0.048408676
1.1767262,-1.4522965,-1.3583332,-2.9049869
-0.62229604,-1.1713141,-0.98747736,0.090711646
0.35821208,0.98184025,-0.77379686,1.2047505
0.6929124,-0.40126193,-0.7807686,-1.0530427
0.38971367,-3.5116897,0.9974071,2.3463478
0.09294952,-1.0763376,-2.1896737,-0.80478066
1.3733166,1.5698404,-1.7332056,-0.814926
1.9258835,1.2279724,1.0535417,0.6961679
1.2884536,1.6473057,-0.22651249,-1.7009618
2.4454632,2.0279133,1.8980259,1.744665
3.0316896,2.447605,0.9453059,-0.08492052
2.4807093,2.4199142,0.5585918,-0.5020414
-0.4562965,-3.3746295,-1.8448237,-2.2564025
-1.2430797,-2.5260372,-1.9190664,-0.5471242
1.3441741,0.26284957,0.8817336,1.1160979
-1.8979305,-0.4329698,-1.9853594,1.0187889
3.3102648,1.6022065,2.0893497,1.2297157
2.8498394,0.92346805,1.7265534,1.2188938
0.7012834,-0.163814,-2.0132775,-2.340498
-1.5149877,-1.3954871,-1.9820342,0.20404981
3.3353195,1.7513305,1.4649618,0.59715533
-2.788475,-2.4868126,-3.3871305,-0.7552955
0.7851325,0.43829983,-1.5132982,-1.1648223
0.7360616,0.10897369,0.08384264,1.0563453
2.9005148,2.0599573,0.40003282,0.6346691
2.7219393,1.8060975,1.531142,1.1705089
-2.991699,-3.194289,-2.4539714,-0.5833023
-1.7506615,-2.809912,-2.8656604,-1.754095
2.3806605,0.85776097,1.9591509,1.5903813
-2.0250525,-0.5012882,-0.45049006,1.4691424
3.5564492,1.6968699,1.057246,0.9127697
1.8119198,1.2603643,-1.6789613,-1.0297363
-2.1672397,-2.8169746,-1.7067797,-0.75637996
-1.8650506,-0.1472575,1.3116924,1.2241886
0.70475596,0.22480993,0.6963059,1.2383065
-0.514645,-0.9341784,-1.4258996,-0.44883665
0.0740649,0.13187325,-0.7212962,-0.37262747
-0.9089207,-1.0925882,-0.46925133,0.08850469
-2.0160499,-2.1862082,0.35142514,1.0934669
0.77395916,0.9340264,0.5281774,1.7034556
-2.9705052,-2.8444529,-0.9716673,0.43849257
1.1468925,0.8612856,-2.4910464,-1.0137761
2.268263,1.6030948,0.99422437,-0.47910836
2.9066947,2.52233,1.1849979,1.0049095
1.75352,1.3984559,2.437326,2.5349987
-0.6025245,-2.2448752,-0.91113216,-0.4284052
1.2983886,1.3916318,0.7175129,0.89175195
-0.39679733,-0.16580063,-1.9101579,0.82150954
4.0041876,2.667889,1.2462636,-0.1675901
1.6972015,1.9125106,2.2025359,2.2377417
1.5660719,-0.22360213,1.1428626,1.9400283
0.14728229,-0.6780163,-1.6989161,-0.2832156
-0.15481731,-0.8305547,-2.8496048,-2.446958
-0.2154756,0.09036929,-0.44252196,0.87129104
0.39132816,-2.1114473,-3.3002489,-2.4956305
2.6698616,2.2473123,1.5415204,1.1147667
0.7075075,-2.2735014,-0.06285397,-0.1852518
1.5754683,0.9792492,-2.1915646,-0.5147408
-0.26864272,-2.3955169,-2.2550986,-0.7681062
0.084268324,-1.1166728,-2.3102047,-0.056107152
2.4028826,1.2977852,1.1861418,0.29253426
1.6448623,0.885607,0.009455532,-0.19861643
1.4692028,0.81474423,1.2755946,-0.23919234
-1.4822445,-0.8415615,-1.3587322,-0.33953524
1.9445403,1.3715675,1.6918011,1.974881
1.9174848,0.7159982,2.130841,1.9876597
-1.762351,-1.947263,-0.46455565,2.2497468
0.34507686,-0.7543058,-4.828116,-2.6759028
1.5644454,0.12829018,-0.20025225,-2.8827176
1.9005207,1.9506059,2.3143842,2.2860467
-0.2507668,-0.4814472,-1.1179582,-2.349554
-1.6033705,-2.4959657,-3.1023662,-2.3479106
-1.86005,-1.0914617,-2.233309,-0.22073911
-0.16513261,0.43877628,-0.22274233,-1.1407187
1.3704991,1.2306341,0.36022285,0.96878153
1.9559431,2.008519,-0.7398207,-2.306126
1.0561175,0.8226484,0.13876115,-1.3310305
1.3062524,-0.39905286,-0.12235261,0.0676796
-1.621041,-0.5420414,-2.542331,-0.22316316
0.30161116,-0.7902897,-1.4701064,-2.7939157
2.7489774,2.1289284,-1.4598435,-1.9548007
-0.21827956,-1.6580036,0.6293018,1.4462852
0.5945263,1.1320728,0.19297794,1.5987269
3.2889786,2.2733827,1.4221117,-0.08502098
2.031153,1.6518031,-0.25879967,0.3336185
-1.2848833,-3.2663825,-0.40931192,0.41429052
-0.1249645,-0.46300232,-2.7606025,-0.6762179
0.6466632,-2.5338979,-0.4815305,-0.23434609
-0.8391534,-1.7766696,-4.0526614,-1.8089318
-0.58945113,-1.7231553,-1.2798852,-0.74074066
2.054686,2.2311695,-0.75803775,-0.50719917
-1.6237009,-2.0111578,-0.57166463,-1.076467
-0.73489344,0.22727092,-1.582603,1.8896886
1.2932267,-0.14741161,-0.45496818,-1.0456536
1.9178128,1.3660522,0.18756364,1.654817
1.4153502,-1.5360163,1.8528897,1.2339133
2.3500671,0.6009598,-0.26458797,0.06176757
-2.7637668,-3.9474034,-1.1498747,-1.4372127
1.4880759,2.0146084,-0.45074207,0.55199397
-2.8211427,-3.8333127,-1.5836259,-1.8355343
-0.3165766,-3.9712052,-0.086626306,0.7745062
-2.698271,-3.1300015,-0.6287553,2.3282835
1.6697583,-0.40717474,-0.14301625,1.0912488
2.335124,1.3159978,1.7615616,1.8296428
0.26537257,-0.5585946,-0.8203384,-0.17528774
-1.1778696,-3.6507697,-3.3091035,-2.846322
-1.0461801,-2.6820319,-2.2768145,-0.37062433
-1.5268949,-2.9119735,-1.0049552,0.61855626
-0.6216534,-1.1243446,-2.3103864,-0.84902644
3.3886209,2.382278,2.041711,1.7906756
0.4181027,0.3887602,-0.70662504,1.286008
3.037776,1.8011156,1.6542573,0.981396
-0.3665646,-0.88849473,-1.9011836,-0.19352263
-1.6916635,-2.9267018,0.95388037,2.2933352
2.0596683,-0.6423122,1.6814723,1.9310173
-1.8354044,-3.2082427,-2.6655455,-1.687063
0.7025651,1.8790108,-0.07799172,1.5841361
2.8714254,2.0171113,-1.360896,-1.850924
0.15829189,-2.705983,0.75917643,1.8375115
0.37023905,-1.1102538,-0.2717017,1.7081544
-2.23711,-4.920588,-3.2069683,-1.6147739
0.9189592,-0.2157849,-1.4986011,-0.9247667
1.8666983,1.8547171,-0.8788099,0.84289265
2.7042625,0.84058315,1.3350366,0.5419162
0.18412665,-1.9329375,0.29846117,1.3859341
-0.7895713,-2.1123478,-2.5086665,-0.662608
3.0096653,1.812592,2.4125333,1.8375874
-2.5859728,-1.2948854,-1.8593073,0.2227458
-0.59523326,-1.0879071,-1.4786243,0.29683092
2.4231715,0.15331517,1.7855805,1.5751944
1.6063873,0.39856407,1.4274213,2.0760467
1.470705,0.7253317,0.031465657,0.07010365
-0.5826716,-1.5852237,-1.1952459,-1.9990164
-0.88140076,0.18797721,-0.014421935,0.43950057
-0.04456406,-0.2045929,-2.251036,0.06613302
-0.042757027,-1.7531303,0.40131524,1.291417
-0.3894243,1.1410067,1.6970639,1.2375547
2.7496467,2.1954272,1.5505142,1.0838801
-2.7714996,-1.854893,-0.76576906,1.4500611
1.2236724,-0.2712484,-1.386961,-2.362547
-1.3613377,0.54249334,-0.48733944,1.0031247
1.9309664,1.2931389,1.0169291,0.5201772
1.3234487,0.2094757,-0.5151149,-2.1131313
-2.7678137,-1.4750046,-1.1369182,0.18826176
-0.67103714,1.2379346,1.876165,2.4636793
-1.5837877,-1.396519,-1.9832243,1.0524808
-0.04165845,-0.5845435,-1.1156294,0.12905821
1.7125019,1.363535,-0.46817163,-0.22220987
2.1620123,1.7537524,1.860029,1.171216
0.38166496,1.4339724,0.28717157,1.4402775
0.058633476,-1.6747646,-1.7440838,-2.6101182
3.0875287,2.7195103,1.6445718,1.5356786
1.9963465,0.96208316,0.054351464,-1.384703
-2.0516958,-3.1536345,-2.4054213,-1.670174
1.8173957,1.8837324,2.5941987,2.2414696
0.079783365,-0.25194559,1.4066737,2.190269
0.4578752,-1.226265,-0.95012945,-2.0448756
1.7557701,1.1577952,-0.58382845,-0.54547864
2.4432416,2.1278648,2.4682953,2.3486516
1.5313162,1.704651,1.56574,1.8001593
-0.9383017,-2.3687773,-2.0195472,0.78125054
3.145504,2.74686,1.9655756,1.0269821
-0.1324714,-3.9527273,-1.3471998,-1.4727294
-1.0319521,-1.8716516,-2.4785032,-1.0689086
-1.1954468,-1.7355721,-2.3435304,-0.55039614
1.0071802,0.544623,-1.5775769,-1.7232722
2.690605,2.530576,2.6972156,2.349503
-0.57331073,-1.050562,0.75880224,1.8667063
-3.8343234,-2.4518902,-1.2289268,0.139733
1.0251697,-0.7246288,0.46931517,0.5054729
-1.313659,-0.46977568,0.39289802,1.5389242
-0.73493564,-0.090437435,-1.3555385,0.47122002
0.05568464,-3.0018513,-1.8165413,-0.56858236
-3.1230965,-3.7420232,-2.508661,-0.70542943
0.3925973,-0.48036915,-1.4151427,-0.13929978
2.3615203,2.728446,0.52202755,-1.0520425
1.7846799,1.3582559,-1.4464619,-2.3113737
-0.19951808,-1.1902392,-2.0588448,-0.5079068
0.7156762,1.2144455,-0.44119382,1.4358698
0.54471856,-2.0619721,0.44956705,-0.16350533
-0.29289132,-0.11036163,-2.7731395,-0.6949483
-0.703914,-2.1949437,-4.0164285,-1.8358351
1.1598805,0.19706286,-1.4541372,-1.3248389
2.5709043,-0.16853142,0.9328039,0.47345307
1.5050106,1.4179038,0.042295497,1.2446146
0.58620244,-0.24811108,-0.9981737,0.009375903
2.9503143,1.2443815,1.6901616,0.68129754
-4.529423,-2.7632458,-1.2312725,1.9536877
0.65800315,-0.8346272,-0.92974365,-0.6594103
-2.6483126,-3.2097292,-0.8342653,0.721073
2.7759423,2.3241796,0.13169102,0.061993778
2.4448292,0.28967625,-3.4849374,-1.3631554
3.1271293,0.31538177,2.1491706,0.68645716
-0.7482047,-2.978652,0.43357283,1.9624413
1.8642281,0.5661927,0.12579362,0.033835206
-2.1046157,-3.2870111,-2.3477163,-0.51837695
-2.9966276,-2.5048969,-0.72898644,0.51734006
2.5070753,1.6322407,-1.0959389,-1.8805474
-3.2321382,-2.9520783,0.06992267,2.0726168
2.2519603,1.6979364,-2.2741706,-1.3844417
1.5389395,-2.1663601,2.0794384,1.8964002
2.7909906,2.5429883,-1.0990236,-2.4700239
-1.7472576,-4.1621895,-0.9646322,0.7959474
1.4836186,2.0281107,1.0472146,0.690671
1.8651901,0.8596093,0.7134136,0.1607673
-1.4723048,-3.3122764,-2.648096,-0.9377293
2.02968,-0.597109,1.9436928,1.4825255
-1.8915495,-1.8404748,-2.7784925,-0.74708205
-0.28110304,-1.2814871,-0.4571213,1.0060381
-0.61181724,0.32204697,-0.76817083,-0.6339061
1.2324374,0.8331059,-0.004784423,-1.4511873
1.3309467,0.10218408,0.38549957,0.70332366
-0.41175294,0.36869252,-1.0374501,1.2165501
2.798039,1.7859355,-0.63647455,-2.5522606
-2.8249395,-2.9331834,0.55443823,2.4702024
0.61104554,-0.19789755,-1.1950773,-1.8507527
0.86032724,0.5460802,-1.2568285,0.21042006
3.2142174,1.288535,2.553129,1.5021789
0.68372136,-0.7568683,-0.5442102,-0.26228508
0.54854167,-0.8844286,1.4536376,1.958622
0.92826134,-0.2757896,0.53288996,2.5059159
-0.09192939,-0.92806345,-1.5404361,-2.2342346
2.4208918,2.21527,-0.24109745,1.4793433
0.42856184,-2.4091444,1.4990133,-0.035788756
-0.9309247,-0.46186465,-1.7093322,0.09753554
2.6497436,0.4306346,0.23862441,-0.50266075
-1.9341642,-3.6213686,-2.4437087,-0.031277884
1.875491,0.77584076,-0.7160473,-2.069308
2.1915975,0.61914194,-0.49220973,-0.7345763
-0.72764724,0.65220356,-2.133808,0.116089866
0.82590747,-0.7548642,1.2116493,1.8496547
0.9845961,0.17172682,-0.723655,0.8457153
-2.0998447,-3.9842067,-2.1487656,-0.4280895
-0.9524325,-1.0128,1.1713684,-0.6401388
-0.9545262,-1.4726194,-2.1849751,-0.051368833
0.5849574,1.7207327,1.600937,1.8895572
-1.3441573,-1.0122979,-2.292682,-1.3748825
-1.8342013,-2.4490101,-2.7928867,-1.7914943
-0.32025513,-0.06258315,-0.05750267,-0.08408384
0.5872038,0.72260493,0.46477947,0.5169962
1.1250635,-0.12067871,-0.8852344,-0.85684836
-0.7869774,-1.8010664,-2.3723538,-2.029068
2.1269605,1.737296,-0.19210723,-1.3695123
-0.22820212,-0.74538624,-1.6463577,-1.9865593
-0.5326857,-1.3293684,1.2563075,2.0086422
2.4759011,2.7326002,0.82697487,0.86174154
-2.1331625,-3.3260863,-1.6313754,-1.1321254
1.1109452,0.7705927,1.832681,2.0246825
-0.5139224,-2.3166385,-4.619316,-2.2868235
-1.746375,-2.3637397,-1.3695931,-1.3909632
2.380329,2.1089127,-0.7581466,-0.42271316
0.6512278,-1.4629169,0.71111614,-0.98836476
-2.5263531,-2.526283,-0.06730956,2.0708225
2.5396233,1.5121026,0.8792488,0.78933847
2.2805347,0.9162487,1.2483871,0.49051303
-0.19318025,-0.11889542,0.5925352,0.43921345
1.59287,0.5131317,2.2747996,2.0264723
1.4250784,0.75494176,-5.2080064,-1.3025165
2.6020172,0.01970491,-1.0253546,-3.8105478
3.3419204,2.926572,2.5875542,2.3277185
-3.1373527,-0.8633814,-1.7320291,1.4552183
-1.4881167,-1.9811263,-1.9045067,-0.9426689
3.2789366,2.539129,2.043415,1.5993056
1.6023309,0.87005836,-1.3672967,-2.6651268
3.0489864,1.9167219,2.3619764,2.2014618
2.1140893,0.3309724,0.32369784,0.4049307
2.4154646,1.1473552,1.8420168,1.3237476
-1.1649286,-2.532008,-2.0374527,-1.7903783
0.71585596,-0.9130275,-1.5864075,-0.93090475
2.31102,2.5051768,1.5801097,1.4326386
0.5841164,-0.09565182,-0.7743148,-2.6618583
-0.08572255,-1.393853,-0.8592992,0.3679008
-2.2609947,-3.1949306,-3.1225765,-1.6867071
-0.6757084,0.95663524,-0.8197114,0.16500558
-0.22965544,0.7652772,-0.20745358,1.2219385
0.29666194,-1.9027928,-1.0122297,-1.651665
-3.6109118,-2.9296157,1.2224103,2.526052
-1.6010631,-3.7275248,-2.8458407,-1.7850317
1.8504692,1.7290483,-1.8773693,-1.1205724
-0.82154894,-3.0130446,-2.6482873,-1.5800669
1.9986438,1.6522522,-1.5108284,-0.5810703
1.4173734,1.7245698,-0.7502431,-0.35639983
1.4320817,-1.1480376,0.6617275,-1.2835833
0.84393847,-0.7807187,-0.42807254,0.24350627
0.88550776,-0.44118455,2.3179612,2.2121854
-2.4433358,0.06991091,-1.1265861,0.91804457
2.2335725,0.99424034,0.53534764,0.29928896
-1.478115,-2.8481457,-2.4275672,-1.7463847
-0.46065834,-2.2228522,-1.3805369,-0.7581743
-0.32401276,-2.1114728,-2.5432346,-0.21623133
-0.5891485,0.9225354,-0.5198688,1.2107177
2.0808737,-0.8976643,2.431009,1.7077236
-0.6898196,-2.7890599,-3.1064944,-0.7976558
1.6592803,1.2466408,0.43455824,2.242746
1.2475162,1.033487,-2.489593,-1.6894406
2.6778321,1.6540539,1.5494629,0.9686075
2.2562242,2.4058323,-0.19899443,0.53922534
2.1692026,0.10818431,2.4583778,1.2740103
-1.2431813,-2.7731867,-2.2945065,-1.2543476
3.100527,2.3284564,2.545984,2.290406
1.3728046,1.0521606,-0.34603292,-2.1496663
1.2325275,2.4108725,1.4401399,1.4026493
2.5930576,-1.0127814,2.1967432,1.2107044
2.0324233,0.98875475,0.6525451,1.6707124
0.8092923,-0.9464185,-0.56072944,-0.47044083
-0.04528928,-3.0000348,-0.4625554,0.48359427
0.89097106,1.4178265,-0.9636118,1.4347304
-1.5157999,-2.0808213,-1.2457006,-2.1080663
0.6207024,-1.7375765,1.8623582,2.3414326
-1.4244753,-1.6249583,-1.9386832,0.7460746
3.8868656,1.7990539,1.4924271,0.6548496
-1.6458682,-2.698965,-2.7101064,-2.1882539
1.5649295,1.4407398,1.9693007,2.1332567
-1.2785165,-3.7755573,-4.410543,-1.9404322
1.5985309,-0.16134359,-0.3634162,0.48678023
0.68957293,-0.43427572,-1.7319202,-0.2930697
-2.8384838,-3.5716405,-2.4483435,-1.2017591
2.5498073,0.49788842,-1.2713002,-2.888628
-1.695619,-1.6168319,-3.339736,-1.1064787
1.8597353,0.7519812,-0.4635208,-1.3445092
2.748019,1.3588303,1.1288625,0.79270875
-2.909607,-1.2005029,-0.7510902,1.7892061
1.8968495,0.8446945,-2.0253756,-3.290633
-0.94507813,-2.114562,-0.41746548,0.7008482
3.2083967,1.0479785,1.9582502,1.4800583
-0.91901225,-1.5161595,-2.8525329,-0.6778623
2.029308,0.62184846,-0.8336622,-2.699637
1.6984434,-0.8362842,0.951643,1.5170838
-1.63023,-2.3456745,-0.62663966,1.297119
3.3778982,0.9882986,1.3463646,0.26291528
-1.2743812,-3.2484443,-3.14537,-1.974092
-1.6735178,-2.331833,-2.6172569,-0.23976532
-1.0367719,-1.418586,-1.1413283,-0.27866828
0.4086418,1.1259801,1.943963,1.2193604
-0.6844978,-0.536766,-1.5458968,0.85935354
-1.1676931,0.122965276,-1.3152457,-0.56565946
0.25873446,-0.8774976,-1.2492225,0.15415221
-0.9628259,0.72456825,0.7228421,1.3891523
-2.5538337,-4.401449,-3.9934702,-2.7877796
3.222581,2.3696804,1.4513559,0.5989277
0.9510262,1.5291405,-0.56710225,-1.2089376
-0.8826437,-2.4587348,-0.3599345,-0.52538663
-1.2237711,0.11338951,-0.78265905,1.2574285
-0.68908155,-3.2301342,-2.9013166,-2.7526526
-0.82975984,0.20650008,-0.51286733,1.5930303
0.53625065,-1.7813178,-1.19837,-1.6440623
2.1716974,2.753297,0.36107475,0.23827575
1.0898556,1.687739,0.37330803,0.8537676
0.93594325,-0.51993614,1.0477778,0.29933578
1.2592801,1.4828079,1.471342,2.0206494
0.89250743,0.009804432,0.7771019,1.1701099
1.0077047,-0.14902501,2.3584104,2.1659865
2.1764941,2.8533015,0.15484382,0.30362377
2.9632897,2.644079,0.0483118,-0.46720764
0.46401235,-1.2782336,1.9622189,0.5097
2.9659512,2.3768852,2.4004471,2.2334936
-0.11352206,-2.3553712,-0.51037645,-1.8009554
-1.1628209,-1.734651,-1.7855095,-1.2697327
0.88515043,-0.54370403,1.2684793,1.9332677
2.5184095,2.2399464,-1.2393032,-2.3006485
-1.7725526,-1.3497405,-1.1247174,-0.65386844
0.7798328,0.3220432,-1.0020269,0.051243994
-1.4351319,-1.6344857,-0.16311292,1.2331084
0.53750664,0.4461828,-0.1377123,1.8174537
-0.59960085,-2.3025248,-1.3306038,-0.73732394
2.0199535,1.2414219,-0.39008403,-1.3538127
-0.74416834,-2.557557,-1.1343248,-0.4235606
0.84221137,-1.7035447,2.0516782,1.9901483
-3.1878011,-4.3490677,-3.9501855,-2.5789254
-0.35429764,-0.6877848,-0.48362666,1.1138077
2.7263608,2.37716,0.039469868,1.1393309
2.4105835,1.1926858,-1.4007531,-2.5637715
0.4885515,0.12017865,0.48843876,0.2996519
0.6355061,0.2437758,-0.6208349,-0.8431444
1.4150615,1.5847025,0.14410284,1.4419069
1.9260124,0.5692338,-1.3997277,-2.6291957
-1.0984036,-2.7734556,-1.8880805,-0.56230676
-1.1547846,-1.4184661,-2.069765,-0.2619093
1.1060998,0.91468215,1.0858748,1.1527877
-2.175272,-3.9688127,-2.1245136,-1.5722284
2.3459804,2.2788126,2.3501763,2.1990232
0.68615586,-0.066740476,-1.8401188,-1.2512826
2.7416303,2.4988565,0.43582773,-0.42466035
-1.9959278,-3.4921455,-2.296282,-0.8453056
1.8223952,1.6052438,1.6386243,1.5484415
-1.9639066,-3.6164706,-3.3741946,-2.5247507
0.2620268,-1.0792738,-1.2736136,-0.41957277
2.570788,2.0538535,1.5048594,1.8046798
-1.6572903,-2.3485708,-2.0309246,-1.7235584
0.58556736,-1.162371,0.1516565,0.7798556
1.0783002,-0.59192455,-1.5812596,-0.30995458
3.0322719,2.5066128,-0.6473338,-1.8651823
2.113555,0.9517656,-2.0009577,-1.5990908
2.698959,1.0662733,1.6742774,1.3231199
2.1245213,0.93082744,-0.13370268,-0.8055579
1.6292821,1.3159442,1.3274138,1.8795893
-0.28167894,-1.9556129,-2.4455147,-2.9786277
3.4938562,2.7230966,2.2202373,1.7396204
-0.03208331,-0.6536706,-2.5514274,-2.2913027
1.4215382,1.4210713,1.3822556,1.1517075
-0.18649237,-1.9064751,-0.6499462,-0.9440485
2.41008,1.4821169,-0.32798296,0.9423572
-0.9535502,-1.3490701,-1.6407379,-0.9747913
0.3882208,0.9522293,-2.6723557,0.05130407
0.691386,-2.4104834,-1.2501667,-2.8666952
-1.283383,-2.156664,-0.17475754,2.0396888
-0.2510524,-1.0507329,-0.73080856,0.6079805
3.123092,1.530198,2.2544591,1.014409
0.4349002,1.3947418,-1.8278136,-0.6166771
0.34541744,-2.6230958,1.630835,1.913316
-2.6686473,-5.0544114,-3.1858711,-2.0052698
3.371671,2.2862258,2.1369948,1.9189832
-0.23115095,-0.82326627,0.8603317,1.1205035
0.319999,-0.7195238,-2.1232324,-1.2739662
1.7175455,-0.48593724,0.5249529,-0.11018377
-0.0075281737,-2.0168931,0.26149687,1.4534091
1.4709738,-0.3926398,1.2304842,1.378509
1.844527,1.6134062,-1.3964204,-2.218526
0.680462,-3.05998,-0.09998578,-0.58268756
0.60635674,1.4751445,-2.8835857,-0.8737398
-2.9155116,-3.41,-0.91983706,-1.2751086
1.6708472,1.2059196,0.82747215,1.862809
2.1375935,1.779761,-1.3670441,-2.2728877
0.19653928,-0.38499197,0.7080456,1.4057292
-1.9611323,-2.1696398,-4.364362,-2.8914905
3.082037,2.2672613,-0.5932355,-2.5016196
1.2685895,-1.0083495,2.7882397,2.235123
-1.8476095,-2.4604576,-1.8087918,-1.2309074
2.3068907,-0.21687047,0.6232959,-0.507182
-0.8481383,-0.26631042,-1.7732445,-0.55254364
-0.60409606,-2.5215173,-1.1937617,0.081792645
2.8041673,1.769393,0.8962134,1.0750799
-2.104565,-1.4870279,-1.4242916,-1.7689886
0.4878724,0.7738209,1.6649499,0.69058526
0.092075214,-0.09484359,-0.45400533,1.6926743
-1.6405638,-1.8021232,-1.3050407,-0.32041684
-0.55023354,-1.5152864,-2.324273,-0.22752696
-0.76858354,-1.2683401,-0.27925348,0.6962462
1.7823193,2.239206,2.5319853,1.9592943
-0.7299877,-1.4772921,-2.2409232,-0.87251925
0.11535911,-0.9607968,-0.08291122,-0.060681414
0.13905594,0.043562576,-1.7920556,-0.7671434
-0.29280695,-1.3754302,-1.3871613,-1.6076094
0.65423924,-0.53954744,-2.375991,-2.3195462
1.5679368,1.7247725,2.3973417,2.123347
2.9315324,2.817938,2.1734915,1.0518892
-0.40638503,-0.595441,-1.6389887,-0.6700869
1.018657,0.68470526,0.05012449,-0.51659316
0.28636053,-0.029532153,-2.3327806,-1.2371349
0.42889982,0.66175294,-1.7015717,0.01249805
2.3912644,0.9254785,0.092608646,-1.6978536
0.3323037,1.709878,0.2550838,1.4840269
-0.12663372,-1.2587913,-1.5233017,-0.36196902
1.8554798,1.1822929,1.0504416,1.413617
0.8911817,-0.26283267,-2.8479483,-1.4865541
2.7706404,1.7183613,0.8959364,-0.58851403
1.8317807,1.979048,1.8087784,2.2935517
2.4303432,1.0785763,1.2969915,0.76543725
1.043969,1.7604963,0.44679898,1.6857667
0.87702364,0.7548828,0.7818933,0.9839286
2.386168,2.0388584,2.3348591,1.695158
2.1494708,0.74688536,1.3018471,0.29962784
-2.9665039,-3.6439362,-0.81075346,0.8649772
-1.5338453,-2.2261803,-1.7176635,1.5745559
1.3573376,0.06262552,0.8413371,0.40834785
2.7319489,1.5319657,1.633135,1.3749257
0.95698154,0.03747987,-1.2951368,-1.8660225
1.4295512,1.8792545,1.7524686,1.7124561
-0.18575719,-0.6060557,0.72465646,1.7460185
1.1347859,1.1831949,-2.069749,-1.3939387
2.7655654,2.3886054,0.9630536,-0.66945887
1.9520597,0.37854823,2.0002654,1.7248217
1.3384677,0.97583765,1.900726,2.221775
-3.7684054,-1.0574567,-0.41091037,2.400313
-0.3724075,-3.8741457,-3.120963,-2.941454
1.4784257,1.7309574,0.3597243,1.6504192
0.28161305,-1.7290264,-1.8291643,-2.6850722
1.5688187,-1.1250829,1.4169799,1.1544838
-1.1425965,-0.016519869,-0.44443685,1.8267734
