c0,c1,c2,c3,c4
0.58451986,-0.19321004,-0.10373602,-1.8162296,-0.02092823
0.88287,-0.18323576,2.314372,-0.69279194,1.0072258
0.38949707,-0.737651,0.37046808,0.2397772,0.8217017
1.5925318,0.25435355,0.9770478,0.8495007,0.9944473
0.38038227,-1.0375916,0.9673452,1.2861704,1.4887018
0.3289943,-0.022776982,-0.15884364,-1.8308151,0.5427363
-0.052693695,-0.6230615,-0.01896011,-0.9643949,0.6516291
2.466687,1.2776248,0.91977715,1.0375719,1.0686569
1.7152731,-0.29628274,0.8912988,1.210767,1.014496
1.3630662,-0.13771111,0.70278454,-0.27574763,-0.061983433
3.7692115,1.1408238,1.0085354,1.5665994,0.9896675
0.38139412,-0.31081644,0.7759941,-0.28849554,1.1554432
0.9320517,0.27727824,-0.11315123,4.244852,0.641568
0.6999748,0.20276688,1.6679513,1.0104109,-0.7289838
-1.8483452,-1.0255318,-1.3985679,1.110557,1.506466
-0.30087444,-0.08655392,-0.12189937,-0.3708957,0.5256218
0.74180186,0.020278664,0.7380991,-1.3951972,0.46135277
-0.0018924102,-0.66413194,0.033352878,-0.7164396,0.8647473
1.994215,-0.38909096,1.8290547,2.694829,0.9699692
3.4090724,1.2612666,1.0228182,1.4813293,1.2957865
1.4615166,-0.43815258,0.76557654,0.1261106,1.1421933
0.7099619,0.7898475,0.65629095,0.07465951,0.9504884
-0.020904593,-0.51297957,-0.25971434,-1.9156871,0.08914976
1.0035073,-0.37897283,0.40903345,-1.2113034,0.2709987
1.3238063,0.17754626,0.118881404,3.148686,-0.064959094
1.533381,1.0858266,1.4209601,1.6100546,1.8037359
-0.426206,-0.53128475,-0.8345821,-0.15848605,0.8145193
2.3220417,-0.22340722,1.3666488,2.637812,1.0788991
0.9714744,1.5751368,-0.8694898,-1.7099172,1.5387756
1.3789206,0.14858076,1.427309,1.5755777,1.0448892
1.4860742,-0.15693925,0.033766232,-0.9473086,0.4902798
1.0199349,-0.28838176,0.85721976,-0.90145946,0.5491045
1.1633908,-0.037300117,0.31595436,-1.1556866,0.21944194
3.0493467,0.10751966,1.6092831,3.1224246,1.2953044
0.63543516,-0.14535297,-0.4751066,-1.363453,0.062088873
-0.30340546,0.15641725,-0.24419066,-3.2731392,0.5662599
2.2264156,-0.15913723,0.62140113,0.95650136,0.028540691
1.600926,0.47442645,0.5676346,1.445346,1.0870931
-0.76003647,-0.74345255,-0.15959781,-2.5649288,0.2481009
0.30876166,-0.2771365,0.8864815,-1.3941163,0.34872112
0.10371732,-0.76010823,0.04541722,-1.8822558,0.69364357
0.25083357,-0.52188295,-0.68226063,1.1232234,0.92062104
1.380602,-0.079746634,0.58324295,0.5925577,0.6022576
1.8791136,-0.3833221,0.79159695,3.8456588,0.07637513
0.43593037,-0.61925644,-0.14454348,-2.0691671,0.43556318
0.6084513,-0.25028157,0.08740709,-1.8748261,0.49202514
2.1423151,-0.17789811,0.8519158,-0.080683276,0.24596892
0.98759913,-0.5398667,0.39316645,-0.6257849,0.6938889
2.9539685,0.17250703,1.35974,1.884082,1.101996
1.9576654,0.1008682,0.80101514,-0.90861386,-0.2860727
0.60493934,-0.3538263,-0.007580876,-0.59134936,0.23287876
2.1180456,-0.13668908,0.9403345,2.7756662,0.96603763
1.3790814,0.12583515,1.2005064,-0.07407436,0.3732003
0.56321484,0.8267076,-0.2046112,1.4199514,1.4763881
2.8742003,0.4375831,1.059474,2.363996,1.0198504
2.8241148,0.24863036,1.0664746,3.1960764,1.2833657
1.2532139,0.100886375,1.8087715,1.6243672,0.2572787
-0.061325807,-0.7908866,-0.11902862,-1.5553569,0.89525455
0.91982526,-0.39773482,0.41823056,-0.9957166,0.13309278
0.82874763,-0.28944153,0.22698063,-0.9589118,0.053860217
-0.6665251,0.09619684,0.2929798,4.3354926,-1.8775208
-0.8196852,0.10246097,-1.9341055,1.3385813,-0.12725824
-0.2697292,-0.8466331,-0.5224312,1.066054,1.2639245
0.5082766,-0.6308681,-0.01745617,1.7418027,0.7204882
1.6059734,-0.100242116,0.48408717,-1.8919163,0.58715135
0.1870115,0.56011343,0.23594521,-0.69060165,0.7836927
1.409109,0.08352562,1.0377163,2.050075,0.8459494
2.6748133,0.17836228,0.5872006,0.5685506,0.5704267
0.5699775,-0.2909843,1.0620694,-0.6889305,0.24187429
0.40768266,-0.22719556,-1.4538192,1.9503348,0.07135636
1.2265431,-0.3641675,0.10531127,1.1559517,0.7974192
2.2475123,-0.0064623347,1.3594055,1.5247579,1.2540644
1.1398236,0.06245681,1.7078363,-0.3796367,0.5320507
3.0635915,0.45201576,0.4798159,-0.0100393295,0.19929346
2.562114,-0.14866062,1.0564438,2.575735,1.2558882
1.4573159,0.33556315,0.07123997,-1.2750404,-0.60990477
0.774966,0.011593397,-0.43135405,-0.26018223,0.41426358
1.7605095,-0.036561623,0.66655016,-1.0768304,0.06850516
0.19652377,-0.45925444,-0.21872252,-1.9246241,0.4820033
2.7380395,0.15483482,0.977163,0.063393846,0.06602991
1.0017762,-0.3670265,0.22232336,-1.1926411,0.63160783
2.4792511,0.09541788,0.89325815,1.5403811,-0.12820631
1.4329593,-0.16638413,-0.2908399,-1.2627798,-0.27683026
1.875888,-0.5238329,1.2567385,0.827833,0.91766727
-0.091566734,0.26856756,0.50862837,0.83150494,0.67203766
1.0316174,-0.3531992,0.21145855,-0.54973817,0.56726557
1.493148,-0.4481474,0.9171943,1.3417664,0.95896363
1.0531704,0.0056308503,0.51394725,-1.7337624,-0.03329502
3.1278849,1.5251296,1.071637,1.0772165,0.7121488
-0.10442388,-0.16126277,-0.6160807,-2.957265,0.57147634
1.6944134,-0.24913341,0.48524496,0.73127806,0.47869408
-2.0777905,-0.38985157,-1.1031649,-3.1511154,0.49663553
2.4302866,0.62531567,0.7385287,1.6030866,0.3871679
2.0397003,0.17360255,1.3556579,1.9632161,0.49590284
2.1101096,0.4304302,1.1909186,1.0806432,1.219158
2.2549925,0.047563255,0.8474705,-0.10304146,0.3638893
3.072409,0.4840253,1.382041,2.7174141,0.31732038
0.90816545,-0.15088783,0.87155783,-1.3000957,0.27244535
1.4886774,0.15984216,-0.09187466,-1.7265537,0.11108461
1.7285883,-0.21272609,1.1738639,0.26428598,1.0468874
1.9425741,-0.16643806,0.99017775,1.3984447,0.15540761
2.921987,0.17832743,1.5796127,0.5061105,0.812198
0.32366022,0.40751612,0.27805245,0.76077515,1.1207429
2.1530712,0.019004323,0.8862996,1.6389929,0.94899297
-0.23624966,-0.51575667,-0.8848407,-0.7009177,0.20999083
1.1929393,-0.4134401,0.964257,-0.6624202,0.44436285
0.5811226,-0.43475714,0.66002023,-0.7169174,0.41200483
1.3446275,0.031680357,0.73033047,1.213411,0.99341667
-2.4440303,-0.20536187,-3.934414,-2.979296,-1.2940519
-1.0011549,1.2724696,1.1365544,4.1358714,-1.7797976
0.66488063,-0.9447033,-0.027428845,5.901014,2.4388177
0.044584304,-0.34902576,-0.31083122,0.018671302,0.57086384
0.93715423,-0.2336914,-0.10421279,-0.6037519,0.2922905
-0.33046132,-0.59067285,0.7006041,-2.2581186,0.4492448
0.89368343,-0.37827286,1.0372511,-0.16382323,0.836637
4.5812182,1.8990813,1.0994889,0.8788904,1.0760148
-0.296034,-0.5238109,-0.052517876,-3.0765212,0.38869306
1.6489803,-0.31177545,0.30305535,2.1056287,0.62217957
0.82904285,-0.2232848,0.06310088,-1.4260582,0.19073759
1.7330095,-0.2721091,0.9404238,-0.5291575,0.933368
0.70937556,-0.52239263,1.0004855,5.8364797,0.6615208
0.7066811,-0.20190386,0.39384112,-2.497291,0.24850622
2.910552,1.4336331,1.3152544,1.8110524,1.1130062
0.7875519,-0.14174347,0.06928759,-1.4812704,0.027522584
1.4058194,-0.2200573,0.46100098,-1.2193972,0.4891998
1.3926673,-0.21475112,0.5808794,-0.070547625,-0.02956917
1.3144658,1.0779191,0.6431672,1.4490387,0.3296165
1.2951438,-0.6681044,1.092169,1.8321936,1.6279923
3.452036,0.70977867,1.4358141,1.9417925,1.0658959
0.6834742,0.018898226,1.1130755,0.55620563,0.13969305
2.119009,0.38150293,1.2645216,-0.053125396,0.69046235
0.7109465,-0.5789174,0.19527146,-1.5234507,0.701427
3.6862102,1.3167728,1.4140847,1.619595,0.8718357
1.9590428,0.06275333,1.5642129,1.0709013,0.829422
1.0073047,-0.051273555,0.5288498,-0.9123796,0.4318442
0.9159057,-0.1439159,0.16513981,1.9919578,0.09882599
2.6863763,-0.24258086,1.7156982,2.5306253,0.55945295
2.0493271,0.13709015,0.86407644,0.31587714,0.56516963
1.0481703,-0.18960647,1.5556674,0.28419116,0.8617578
2.5763538,-0.30691102,2.1063576,2.881228,0.7888348
2.3174305,-0.15005952,1.0227143,1.3783073,1.2667375
0.742364,-0.2812207,-0.06579731,-0.48943746,-0.024336034
2.1804392,0.0054308767,1.620398,-0.6683334,0.6762815
0.78120947,0.46136284,1.5152135,1.3616759,1.2155397
0.051452488,-0.33728436,-0.47121325,-2.539567,0.45411032
2.596303,0.3673795,0.89527965,2.216044,0.6702021
0.7857134,-0.41682604,0.5410019,-1.3055031,0.6067671
0.9165337,0.14930838,0.7791564,-0.062115327,0.57294595
2.051299,0.07210815,0.5303684,1.7801725,0.8108387
0.7633344,-0.5019555,0.46908662,-0.20782258,0.43772247
0.57547,0.32860216,1.6214682,2.045012,1.0486646
1.9064811,-0.47503662,1.5414556,3.7536457,1.316423
0.8158865,1.5515504,-0.247018,-0.09861881,1.5995322
1.119,-0.5433686,0.15516102,-0.21469878,0.3862476
2.6945014,0.365922,1.2949737,0.9199751,0.64213383
3.6468883,2.115017,0.3043234,-0.77411175,0.21565667
-0.10283302,0.29057664,-4.0638127,7.2453823,1.2904577
0.36130312,0.71896243,-0.13161002,2.0861363,-1.6227351
-1.0283152,-0.80337465,-1.888558,0.7405162,2.4764934
0.14515471,-0.35360667,-0.08257939,0.27598268,0.6335351
0.15879953,-0.09881503,-1.1909648,0.81627053,0.11647496
1.1990283,0.06947346,0.7102792,1.2560773,0.90362215
1.3848456,0.015155066,0.7883772,-0.8662262,-0.37940207
1.0558538,-0.20982254,1.1607056,-0.11939944,0.4482641
0.8619134,-0.04293892,-0.7785312,2.8852706,0.34950316
0.09866324,-0.8271039,0.21747354,-1.7172538,0.53712744
2.355189,0.17614391,0.40522096,1.4745963,0.22911595
2.0038025,0.34691948,0.9559047,0.8234199,1.0880786
2.6569605,0.17798094,1.1026988,3.4381788,1.1007334
1.1214191,-0.29940176,0.5402155,-0.94219774,0.41753674
1.437233,-0.26340112,0.847743,-0.052028824,0.55616903
1.5458957,-0.084467605,0.72537637,0.06951892,0.3759819
1.3850127,-0.053370386,0.870664,0.763496,-0.30192867
-0.17327708,-0.7740619,0.104639724,-2.6272235,0.43379787
-2.1185696,0.53490394,-1.4176829,-0.2758804,1.0548248
2.1731107,-0.17900759,1.6113025,0.12999134,0.28680554
2.269815,-0.021720493,0.5423202,1.855941,1.4678676
1.6570443,-0.11409562,0.3401903,1.9975138,0.24171443
-0.12958738,-0.30436468,0.12183142,2.4714646,0.72736865
2.373754,0.035908367,1.0713842,2.6107595,0.8491635
1.9294926,-0.49472946,1.9435697,1.3819536,0.47693837
1.4655997,-0.2763146,0.6902693,1.3210057,1.0529337
1.2550114,0.20745519,1.4749091,-0.6145615,0.51426727
2.1811206,0.31762224,1.221394,1.4804186,1.1426127
1.4567432,-0.39629942,0.24230425,0.048269,0.73513174
1.6196327,-0.26774353,0.5949269,-0.26853532,0.8366223
1.3229351,1.2912441,0.09794918,0.10357746,0.0744703
1.4279546,-0.9222497,3.1737022,4.273768,1.5880188
0.8619276,-0.2729057,-0.078969084,-1.3388592,0.49176764
0.21585593,-0.4237131,0.19394547,-1.7821093,0.014944045
0.40611455,-0.31366247,0.4973771,-0.28095675,0.30022797
0.6601102,0.1371992,0.6495063,0.935376,0.4225346
2.1814725,0.12855448,1.0736171,1.6908668,0.70347327
0.9852169,-0.5147035,0.20884168,-0.9914502,0.5038465
1.0328058,-0.48564795,0.2255369,-0.9294641,0.40368012
4.4841337,2.107393,0.70774704,0.694989,0.9229918
0.6315253,-0.41082227,1.2106827,-1.0730441,0.32294175
-0.21778828,-0.46490985,-0.6269986,-1.270096,0.59144247
1.821282,-0.3260428,0.7559534,1.0182221,0.9921951
1.6057838,-0.024608325,1.0951669,0.9328151,1.0743318
1.1659482,-0.40185288,0.35383335,-0.11191134,0.318207
0.028534306,-0.7652963,0.6036599,-2.1520889,0.70331514
1.5349386,-0.22642198,0.93133163,0.20774685,0.40568137
1.265726,-0.65514827,0.8015963,-0.7643973,0.7410853
-1.1859151,0.52286613,-0.46043617,1.4813372,0.045098297
3.306425,1.334737,3.8051207,2.2209256,-1.3814443
-2.2216067,-1.2941855,-1.9732664,1.4966384,1.5675205
0.43329215,-0.49334854,-0.28941104,-0.17993903,0.64735055
0.27090693,-0.3944635,-0.061906118,-1.2150079,0.5146034
2.5849044,0.6597662,1.5932721,0.34338224,0.065317765
2.6265502,1.1925558,0.29119655,1.1855918,1.8361397
2.1069283,0.077793516,1.3516377,2.0519931,1.0954404
2.7643912,0.48170078,0.7714287,-0.21701476,0.53481454
-1.0695761,-0.8294049,-0.71780413,-2.9961014,0.48069605
0.6775624,-0.43922102,0.29934737,-1.3298054,0.20682085
2.0403154,0.9801334,1.0437444,0.35173693,0.9644595
0.85837907,-0.6278872,0.57947415,-0.8710075,1.0109006
2.604821,0.33561555,0.9123472,2.755959,0.90417385
-0.15407972,-0.046130985,0.25215408,0.67471254,0.92633235
-0.035276245,-0.3625603,0.7666405,-1.8384458,0.31878862
0.5921251,0.1893294,0.4504749,-2.2791705,0.2034789
-0.08126653,-0.8606514,-0.21713838,-1.6380336,0.5690945
1.0286257,0.9003688,0.39679337,1.9082427,1.0189198
0.48783004,-0.5729708,0.45146865,-2.3814821,0.6163934
0.2221613,-0.2745692,0.2857143,-0.539031,0.0875215
0.9154756,-0.08319782,1.002393,1.8166492,1.2461762
0.79152775,0.80754006,0.41883725,1.0774031,0.8927005
0.8816463,-0.1855238,1.1721187,1.647989,1.163859
1.2095145,-0.22139506,-0.24815145,2.5379012,0.48772407
0.63612217,-0.9890971,3.1877248,3.220084,1.3523859
2.2315958,0.55391914,1.3204602,1.0302837,1.4355725
1.8188138,0.16313507,1.114563,-0.7357605,0.08263324
0.9826758,-0.56970143,0.56588537,-1.5541018,0.73773414
1.808628,0.37875497,0.9546577,0.45036107,0.77476007
-1.1379889,-0.74527514,-1.2847459,-2.1006284,0.25180057
-0.075389735,-0.24247631,-0.0713317,-2.8298113,0.7741218
0.95571154,-0.374496,-0.057963964,-0.02383947,0.08061692
1.5313292,-0.42874202,0.89254403,1.6299319,0.61796564
2.0048728,-0.08804064,1.256796,2.638189,0.038045894
0.9606684,-0.3968157,0.3350108,-0.36204648,1.1992395
3.2201679,1.99961,0.28349853,0.29557207,0.8129441
-0.14513484,-0.60165936,-0.05547138,-2.0954616,0.50950575
1.4513004,-0.040038906,0.6835692,-0.1039138,0.30485475
1.2675596,0.3309257,0.8744724,1.0179529,-0.27994478
-0.14152801,-0.1903033,0.98098856,-0.2946152,0.32121605
0.29403818,-0.1962088,-0.38099384,-2.4841964,0.3173973
0.94008034,-0.45418257,0.7284183,1.1825038,0.5079229
3.165718,0.7524672,1.2261937,1.7928418,0.58154976
0.7698152,-0.019738052,0.60608435,-0.5911842,0.9257815
2.5755217,-0.025945844,0.88346887,4.4360833,0.9837429
2.4419188,-0.17744496,1.0756942,1.6748621,0.63452333
0.56106174,0.26370877,0.40205938,-0.574899,0.4917253
-0.46126685,-0.4295872,0.46764132,0.122624226,-0.37817934
-1.2611681,0.51247156,0.17894824,4.544099,-3.1195662
0.29308802,-1.4217813,-0.048889413,5.0333056,3.1637714
1.4908328,-0.33530477,0.39534667,1.048395,-0.27018723
1.3616145,-0.14946331,0.14969146,-0.0920158,1.1075917
1.1339891,-0.057370033,-0.1924847,-0.5585653,0.04024026
2.7095795,-0.07095665,1.3455589,1.5902607,0.14695185
0.9539136,0.12882891,1.0272017,0.16475555,0.9844016
4.524191,0.9497303,1.8107711,3.9523637,1.0753475
0.53836185,-0.46433,0.60010403,1.9181973,0.71412677
0.038536593,-0.28626844,-0.5948805,-3.2616336,0.32319582
0.23052762,-0.44526055,-0.08504817,-1.9603506,-0.25405958
2.3945737,0.05843692,0.8819478,1.251662,0.19979125
1.5915426,-0.11907194,0.14698045,-0.59725225,0.3276592
2.0680723,0.3808506,0.77156776,1.070919,0.33174664
1.2370471,-0.2689047,1.0306219,0.58061224,0.82110846
1.3860166,0.18711409,1.1164646,0.17930765,0.73923266
2.0396318,-0.1712724,0.6812506,2.2419345,0.5977515
2.8734617,0.70803136,1.0076884,1.8628447,1.3502963
1.3364971,-0.23951389,1.0985916,1.1164335,0.67595243
1.5368028,0.057998244,0.70065045,-0.47690675,0.05003584
0.70950246,-0.2714405,1.1232349,1.2573324,0.54646426
1.4781325,0.21469095,1.0629963,-0.6898379,0.5661148
0.5809966,-0.51561785,0.69353104,-1.5505446,0.81276107
0.8647196,0.45820373,1.1417936,-0.21015824,0.24263652
4.078556,1.1432457,1.7297907,2.175773,0.40216795
0.9884968,-0.23272544,0.14814346,-1.6712543,0.28376967
2.6741354,0.32005492,1.3499634,1.8949451,1.1110662
0.86935943,-0.5393449,0.56023467,-0.05273004,0.81016076
1.1437528,-0.31774163,0.21268713,-0.4596905,-0.019885924
4.270238,1.6664737,1.7546419,1.5151345,1.2499341
0.8754428,-0.30927804,0.029337084,-0.98401,0.32788733
0.16493076,-0.62334114,-0.31099427,-2.2578053,0.19442871
1.2674383,0.4847384,0.57964724,1.1318994,0.79605556
1.4744635,-0.13500644,0.7593217,-0.3394006,0.36709005
0.5512433,-0.51855916,-0.23732434,-2.1367114,0.22560553
0.79233533,-0.25663522,0.6884359,-0.06919142,-0.16763403
1.8180811,-0.44987988,-0.04517487,-0.57926625,0.07095794
2.3315334,-0.33917075,2.022678,2.724146,0.66450435
2.6553962,-0.04132694,0.7958907,1.570544,0.84589505
1.3246338,-0.18988325,0.79452276,0.72755057,0.50069034
1.0884153,-0.3588875,0.38734677,-0.8107674,0.1841098
0.56447816,-0.27674282,0.6374161,-0.9294317,0.647151
-1.6588275,-0.1426618,-0.4382156,-0.5080583,0.2300303
1.6563742,-0.18856615,1.3668278,-0.4947343,0.6706193
2.5166397,0.1492917,0.8324922,0.6625087,0.47249117
0.48135892,-0.5186463,0.1974275,-1.6129323,0.5713848
0.12318878,-0.5533833,0.2827637,1.4126145,0.5248468
2.0328271,0.38167018,3.5843458,-2.790579,0.005958259
-0.14538187,0.19974408,0.22649598,6.933178,-0.122197166
-0.37683496,0.601489,-2.5678551,1.6309502,2.264681
-0.32353282,-0.6473963,1.0904286,0.80772734,0.9952355
1.0355759,0.50928676,0.4421093,0.56215984,-0.4479893
0.5947152,-0.34677154,0.072241075,-1.239336,0.41610926
1.2277079,-0.29693693,-0.19506085,-0.6517468,-0.5724993
1.965551,0.8055127,1.4012924,1.837331,0.6111514
1.3351887,-0.3250946,1.0558567,0.6259412,1.0581616
1.621724,0.03970453,1.2052687,-0.84651685,-0.04360744
1.765578,0.24967846,0.74675393,2.1341689,0.756047
1.4537716,-0.08611794,1.6018215,0.7702154,0.24258296
-1.6484761,-0.119585656,-0.6531294,-4.084937,1.1299758
0.86068165,0.16113824,0.22376706,0.9237172,0.5218073
1.0120676,0.05797917,0.56117946,-0.7129234,0.87985563
1.2516551,-0.37810382,0.15181361,-0.6397127,0.04633506
0.7115288,-0.27112395,0.6274941,1.1475376,0.6136523
1.2252741,0.12906252,1.5608001,-1.4479561,0.25158536
3.710989,1.0047872,1.6816233,2.3796995,1.2137305
-0.4128456,-0.565424,-0.23375869,-2.5041654,0.4823835
1.8234099,0.037670553,1.0113811,-0.84373444,-0.05188019
0.7731232,-0.4042076,0.047083102,-1.8999659,0.8611784
2.1475387,-0.030946635,0.6100643,1.7333819,-0.10889112
1.8336626,0.3024463,1.0535321,1.5100625,0.9709102
0.7638542,-0.17557545,0.14384817,-1.203778,0.10168064
2.0554843,0.13006222,0.7472186,3.2358308,0.5458863
0.42059892,-0.3817669,-0.011858284,-2.2848766,0.05171684
3.187772,0.25983623,0.94855076,4.3200994,0.27438027
2.2541363,0.14050303,0.38563627,0.78031206,0.40998977
0.6655772,-0.006735622,0.23244408,-1.1442204,0.08299882
0.41792807,-0.4045081,0.14850016,0.94409823,0.2864037
2.4724197,1.5319703,0.084274694,0.74156016,0.45827678
1.2130532,-0.45313627,0.80335635,-0.056054182,0.52651256
-0.21420433,-0.5556849,-0.16093744,-2.326621,0.10438835
1.4050225,-0.093154304,1.1048614,-0.44002953,-0.110605806
1.0600305,0.09685899,0.78022027,0.81075263,0.38101625
1.9509196,0.3653193,0.5457805,0.40036255,0.018096028
1.3289114,-0.59654045,0.60931766,0.59715885,0.91054076
2.561563,0.48503992,1.0642765,0.6229584,0.22762692
1.9552462,-0.34076813,0.8968447,0.7224114,0.87561685
1.4811572,-0.18470898,0.21128416,1.9646958,-0.04864956
1.7675827,-0.5285988,-0.22104606,3.8563004,0.5460669
3.5349889,1.8053055,1.4505225,-1.1895746,0.7142054
2.1151638,-0.055152215,1.0223585,2.7889698,1.5612098
0.15011713,-0.049550127,1.0415992,0.5135261,0.35023078
1.4405767,-0.07529206,1.364632,0.52296716,0.6960017
1.7453915,0.4333046,1.7375298,1.8604016,0.9109258
-0.3519333,-0.37527305,-0.47114193,-2.3913906,0.64890975
-0.21530767,0.5338252,-1.7720039,3.4684205,3.9681962
0.005891271,0.038261227,-1.8045496,4.837139,-1.3545617
-1.5692443,-1.3090521,-0.25401103,1.0183814,3.1060996
-0.17549877,-0.6439528,-0.41284138,3.2977707,0.8157404
1.6175437,-0.1427321,0.59358054,-0.07468115,0.11548625
0.94273406,-0.18402673,-0.07734852,-1.1471682,0.2542886
2.7287173,0.0059527154,1.7602705,1.5898603,-0.07403211
2.76761,0.054479297,1.0251285,3.314176,1.398715
1.8725404,0.08463866,0.42553943,0.28621107,0.48813096
-0.32391042,-0.53842044,-0.6223502,-0.16315743,0.52498764
1.0304301,-0.421924,0.33777884,-1.5052476,0.21239854
-0.28916976,-0.08235894,-0.40264457,-2.8298044,-0.08410767
1.1891463,0.09949773,-0.013931869,-1.1378139,-0.25745675
1.4589725,-0.39083648,0.933642,1.7200667,1.2161653
2.2601967,-0.21322595,0.8158736,2.3583603,0.6524256
1.2866985,0.087800756,0.4409842,0.6757861,0.37968898
2.3129144,-0.793634,2.118313,5.444543,1.6562649
1.4073788,0.10588429,-0.4598895,1.9122831,-0.39950737
1.672003,-0.23385969,1.5142953,1.2475315,1.2532234
1.8433703,0.08562236,0.6914716,-0.6675165,0.3867782
1.0615978,-0.21193072,0.51849985,-0.21905538,0.47248858
4.9238358,1.5340358,1.1641873,2.5555825,0.7171525
0.3396212,-0.6422293,0.22077997,4.965033,0.80517435
1.895379,0.065589204,1.1446157,0.19122015,1.0916026
2.618994,0.66501653,1.3800087,1.4082714,1.0672147
2.155277,0.44151568,1.3578258,2.7344136,0.42816237
1.5187142,-0.27055097,0.50133693,-1.0034858,0.581009
1.215986,-0.16213277,0.29463962,-1.2263565,0.25089142
1.719209,0.583382,1.335398,2.0511448,0.99140185
2.7027292,0.19074094,1.1242595,3.2801352,1.0212306
1.9721872,-0.055800993,0.3962885,-0.040560525,-0.2625607
-0.09576218,-0.33565366,0.0211175,-0.042445846,0.6189703
2.9766028,0.6230343,1.2108238,1.733892,1.0096471
0.077769645,-0.6298461,0.14652182,-2.0869496,0.11336969
1.2456096,-0.05049156,1.2241942,-0.2453975,0.22756642
-0.44847217,-0.65829337,-0.16977699,-2.8231065,0.99886024
2.4240777,0.10709353,1.2510353,2.3863795,1.038463
1.2549047,2.5540662,-1.319677,-3.3546135,-0.8085752
0.07828831,-0.6814337,0.009327172,-2.1724436,0.67217416
1.8810928,-0.073889636,1.0217952,0.71876836,0.34643027
2.103912,-0.11751707,1.0124867,0.09038521,0.4547281
1.1944577,-0.51991534,-0.0413165,0.77188635,0.8880171
2.0731435,0.44859263,0.56915414,1.2094785,0.26507035
2.4611166,-0.42220098,1.0516026,1.4478863,1.1758968
0.652618,-0.4921867,0.28519234,-1.4622928,-0.389234
0.8293053,-0.11360961,0.543686,-1.1128037,0.64549506
1.7340541,-0.07262311,0.5203037,-0.8965094,0.20717777
2.6810098,0.1614034,1.3468502,2.8131373,1.3104469
-2.0137491,-0.778237,-0.54899186,1.7927692,-0.66412
3.7860477,1.6943635,2.5974462,5.154292,-3.9394286
-1.2281153,-1.2749039,-2.3936858,-0.18382463,1.2386019
0.4261966,-0.07892713,-0.96751237,3.3839767,-0.073718384
1.3097068,-0.20174477,0.55836654,1.3423576,0.97995394
3.1140282,0.3618207,1.5353702,1.1492605,0.90662074
1.9708122,0.28189638,0.26029748,0.409125,0.527863
-0.14493285,-0.31436425,-0.21645105,-1.1628876,0.12826681
1.3176014,-0.26280728,0.63553154,-0.9180156,0.28306362
2.5679615,0.0010150671,0.81576854,1.6936427,0.016399471
1.1029395,-0.2605507,0.30698404,-2.0213804,0.6265335
1.8195573,-0.11899386,0.9942503,0.5986906,0.16538094
0.68777424,-0.28041726,0.02435981,-1.4879555,0.26087895
1.4793944,0.4400878,1.4195929,1.2430944,0.6609774
1.3537339,-0.34272206,0.923953,-0.67038214,0.7341626
1.325888,-0.0025555491,0.3714326,-2.2874253,-0.2009398
