srcip,srcport,dstip,dstport,proto,td,byt,pkt,label
3232261223,52259,1098901923,23,tcp,2.9988283055531575,95.58479551952311,1.0005482587752188,1
3232261223,51524,1098901923,1,icmp,0.11324708696462213,48.85943925547623,2.7846529794820127,0
3232261223,51524,3278461341,1,tcp,2.99882810026302,179.30898339349653,26.746393322858975,1
3232261223,60905,528270586,23,tcp,2.9988288287843017,0.0007906908746038819,3.000011861172454,1
3232261223,60905,1098901923,1,tcp,2.9988280544947425,0.00025278980508055675,3.000010863178996,1
3232261223,52259,2209273747,23,tcp,2.9988279585162565,0.0005068600405456516,3.000010732142019,1
3232261223,51524,2209273747,49560,tcp,2.998829282993253,0.0009587437170679137,3.0000125365611114,1
3232261223,52259,1098901923,1,icmp,0.11324749453119469,48.831862292050836,1.0005458168366381,1
3232261223,35409,3250416306,1,tcp,2.998828273681041,0.000880777788988665,3.0000111545024972,1
3232261223,52259,2209273747,23,tcp,2.998828679726496,0.00022103857334385775,3.0000116777303143,1
3232261223,35409,2813926936,23,tcp,2.9988278188307738,0.00014060151749936554,3.0000105301420463,1
3232261223,51524,1098901923,1,icmp,0.11324793237289038,48.25968870997663,1.0005461060963474,1
3232261223,52259,2813926936,23,tcp,2.9988278591244057,0.0002300092471001158,3.0000105895144515,1
3232261223,60905,1218436450,23,tcp,2.9988283771971664,0.0008583762392405231,3.000011286021685,1
3232261223,45809,2847898517,49560,tcp,2.9988280186415484,0.00014468101837527493,3.000010810176033,1
3232261223,51524,3250416306,1,tcp,2.9988279537883433,0.00017268114457808724,3.00001072928892,1
3232261223,33130,595306670,1,tcp,2.9988280335458835,0.00031623597704711487,10.000930733861006,1
3232261223,39586,3250416306,49560,tcp,2.998827782534381,0.00013174816502366249,3.000010481834103,1
3232261223,45809,2209273747,23,tcp,2.998834609381352,0.001004371362976724,3.000019180183449,1
3232261223,60905,3278461341,23,tcp,2.998827930735718,0.00020325221006732374,3.0000106801919038,1
3232261223,60905,1098901923,23,tcp,2.998827872684921,0.00015324263088757617,3.000010602371543,1
3232261223,45809,1218436450,23,tcp,2.9988277772331027,0.00012347420085391671,3.00001047515475,1
3232261223,60905,2209273747,23,tcp,2.9988278282699286,0.00029568075950857223,1.00054566931359,0
3232261223,51524,3396621352,1,tcp,2.9988293327789814,0.002262896795579955,3.000012617159982,0
3232261223,60905,2209273747,49560,tcp,2.9988279815700474,0.00015412298078786328,3.000010757028209,1
3232261223,39586,2813926936,23,tcp,2.9988278394992243,0.00013456810691559593,3.00001056183832,1
3232261223,39813,1098901923,1,tcp,0.11324900710587267,179.33304622301472,3.0000108402282795,0
3232261223,52259,2209273747,23,tcp,2.998827901603738,0.0001623504081263461,3.0000106459508564,1
3232261223,52259,1098901923,1,tcp,0.11325170840186585,0.0014629432513420856,3.000011262647096,0
3232261223,52259,3396621352,23,tcp,2.9988277925025875,0.00012572620711892804,3.0000104954661286,1
3232261223,50261,2209273747,23,tcp,2.9988325633584703,0.0007341228900163636,3.0000167124454244,0
3232261223,51524,1098901923,49560,tcp,2.9988312275159625,48.02741678679289,1.000562708476096,1
3232261223,39813,1218436450,23,tcp,2.9988281688762837,0.00016377290738523668,3.0000110009891956,1
3232261223,50261,1218436450,23,tcp,2.9988278992417814,0.00019125699325017812,3.00001064151699,1
3232261223,60905,1218436450,23,tcp,2.998828012553351,0.0001866432077585117,3.00001079722749,1
3232261223,52259,1098901923,23,tcp,2.998828661291068,0.0009381596964441303,3.000011671878508,1
3232261223,60905,3250416306,23,tcp,2.998829005991203,0.0002460879951003955,4.998258580832348,1
3232261223,51524,1098901923,23,tcp,2.9988278396277774,0.00013438151016481056,3.000010562943098,1
3232261223,52259,3250416306,1,tcp,0.11325429953351823,96.63945090229505,1.0005501689674206,0
3232261223,39813,3396621352,23,tcp,2.998827962760556,0.00013378421133040952,3.0000107270097893,1
3232261223,52259,2209273747,49560,tcp,2.9988281173031,0.00017463302170308228,3.0000109364718797,1
3232261223,39813,3250416306,23,tcp,2.9988277700561192,0.0001231516252224089,3.000010464579447,1
3232261223,33130,595306670,23,tcp,2.99882812524671,0.0005934594045982022,3.0000109578216514,1
3232261223,60905,1218436450,23,tcp,2.998827944836506,0.0001541728317708019,3.0000106997904816,1
3232261223,52259,3250416306,23,tcp,2.9988319374079326,0.0011656763955125659,3.000015897839473,1
3232261223,52259,3250416306,23,tcp,2.998828639074328,0.00014176777686300215,3.0000116098368754,1
3232261223,45809,3589249548,49560,tcp,2.9988280336168005,0.00012368652038074261,3.0000108089133906,1
3232261223,39813,2847898517,23,tcp,2.9988277624719997,0.00012353478970903356,3.000010453674966,1
3232261223,43031,2813926936,23,tcp,2.9988284335320894,0.00025230148057453613,3.000011333406672,1
3232261223,51349,3250416306,23,tcp,2.9988278301009355,0.0001580973384511562,3.0000105464663216,1
3232261223,52259,595306670,49560,tcp,2.9988285782284048,0.00021649653661639414,3.0000115428431964,1
3232261223,51524,1098901923,1,tcp,2.998827880946815,179.23045730745474,3.000010627605096,1
3232261223,51524,3250416306,1,tcp,0.11325558450691209,0.0009280680727418666,3.000011912890609,1
3232261223,35409,887410538,23,tcp,2.998827982844636,0.000165309393957606,3.000010747771518,1
3232261223,60905,1218436450,23,tcp,2.998828439627371,0.0005216034222717376,3.000011369929535,1
3232261223,52259,2209273747,23,tcp,2.9988280534008367,0.0011525360269869199,3.000010861599673,1
3232261223,52259,1098901923,23,tcp,2.9988300934752745,0.0006513292514561971,3.0000134943247256,1
3232261223,51524,3396621352,49560,tcp,2.9988278617470465,0.00014447154033538735,3.0000105892756324,1
3232261223,60905,2209273747,23,tcp,2.998827857955843,0.0001414539042384052,3.0000105878187746,1
3232261223,39586,887410538,23,tcp,2.9988278121974976,0.0001285922149410615,3.000010522920261,1
3232261223,39813,2813926936,23,tcp,2.9988295387036774,0.0004460959948790424,3.0000128348495774,1
3232261223,52259,2813926936,23,tcp,2.9988287180708637,0.00044582878617401033,3.0000117297143247,1
3232261223,39586,2813926936,23,tcp,2.9988279000982834,0.00016359220753165725,3.0000106391217263,1
3232261223,51524,1218436450,23,tcp,2.998827853858714,0.0001413617881473292,3.0000105792152816,0
3232261223,60905,2813926936,23,tcp,2.9988286004340243,0.0003533432347763782,3.000011587645512,1
3232261223,35409,2813926936,49560,tcp,2.998828006962416,0.0005055439161665772,3.000010789277467,1
3232261223,60905,2813926936,23,tcp,2.99882807067094,0.0001293293864342626,3.000010870267267,1
3232261223,52259,2813926936,49560,tcp,2.9988279821447734,0.00016122565362343796,3.000010754937404,1
3232261223,39813,887410538,23,tcp,2.9988277805232233,0.000129329762408145,3.000010479621787,1
3232261223,50261,887410538,23,tcp,2.998827862561813,0.0001298036272740358,3.000010586583984,1
3232261223,54094,2813926936,49560,tcp,2.9988279874599315,0.0001321369435971169,3.000010760583972,1
3232261223,39813,2813926936,1,tcp,2.998827922327076,0.00013530575024356997,3.000010678433622,1
3232261223,51524,2209273747,1,tcp,2.9988322837877655,48.02933935763058,3.0000166254728278,1
3232261223,39813,1098901923,49560,tcp,2.9988279193150906,0.0001583931078918184,3.0000106666913884,1
3232261223,60905,3589249548,23,tcp,2.9988282286129304,0.000183237033777757,3.000011072683684,1
3232261223,51349,3589249548,23,tcp,2.9988282892520215,0.00017541051909255288,3.000011152336015,1
3232261223,60905,1218436450,23,tcp,2.9988279791047012,0.00023891009096991067,3.000010751343055,1
3232261223,44988,3589249548,23,tcp,2.9988278136402986,0.00014121537744380848,3.0000105277608657,1
3232261223,39813,3396621352,23,tcp,2.9988281358290667,0.00019209663173572257,3.0000109617107187,1
3232261223,51524,528270586,23,tcp,2.9988296112721193,47.99839624485485,3.0000128851502,1
3232261223,33130,2813926936,23,tcp,2.998827761324771,0.0001225247966429808,3.000010451940863,1
3232261223,52259,2813926936,23,tcp,2.998829558036456,0.00040591158762407766,3.00001284603943,1
3232261223,60905,1218436450,23,tcp,2.998827918629864,0.00035365208777616143,3.000010670179327,1
3232261223,60905,1098901923,49560,tcp,2.998827921419251,0.00013211465490261075,3.0000106741686343,1
3232261223,60905,1218436450,23,tcp,2.998828122595839,0.0001498344915510743,3.000010928258653,1
3232261223,52259,3589249548,23,tcp,2.9988277622993014,0.00012299265399297028,3.00001045338722,1
3232261223,60905,3250416306,23,tcp,2.998827847816315,0.00015254631065812256,3.000010576253172,1
3232261223,39813,2813926936,23,tcp,2.9988285625485913,0.000561963914778105,3.0000115337363296,1
3232261223,45809,887410538,49560,tcp,2.998828523395403,0.0002760558988865663,3.0000114417780974,1
3232261223,60905,2813926936,49560,tcp,2.9988280592316596,0.00013789168864699708,3.0000108547097732,1
3232261223,52259,1098901923,23,tcp,2.998827855857548,0.0003647674227929529,3.000010587887873,1
3232261223,60905,2813926936,1,tcp,2.998828143134423,0.00018103060324521,3.000010992270674,1
3232261223,60905,2209273747,23,tcp,2.9988282676604068,0.00017908163431554355,3.0000111319989746,1
3232261223,39813,2209273747,23,tcp,2.998829024806003,0.0005097500961718799,3.0000120996044677,1
3232261223,60905,2813926936,23,tcp,2.9988277829467394,0.0001228324265605088,3.000010483280855,1
3232261223,39813,2813926936,23,tcp,2.9988280693112475,0.00032218917239963066,3.0000108718559733,1
3232261223,39586,1098901923,23,tcp,2.9988282691175967,0.00025758624250211905,3.000011115047135,1
3232261223,51524,3396621352,23,tcp,16.574458841972216,0.0009136197334076106,26.746739838958906,1
3232261223,39586,3589249548,49560,tcp,2.9988279324456735,0.00014495197187977128,3.0000106764141927,1
3232261223,39813,3250416306,23,tcp,2.9988280139878167,0.00014718900320049338,3.000010806525215,1
3232261223,39813,2813926936,23,tcp,2.9988277767293643,0.00012273887826208006,3.0000104733983397,1
3232261223,39586,2209273747,23,tcp,2.998827886584024,0.00014589323286886142,3.0000106218064433,1
3232261223,52259,3250416306,23,tcp,0.11324860814617464,0.0002177336948606672,3.0000107737823916,0
3232261223,52259,3250416306,23,tcp,2.9988281727704815,0.00016836986451831785,3.0000110213597564,1
3232261223,39813,2813926936,49560,tcp,2.9988284334670907,0.00015246139533835673,3.000011338139439,1
3232261223,60905,2813926936,49560,tcp,2.9988296347084034,0.0007006832649793836,3.000012856360324,1
3232261223,50261,1218436450,23,tcp,2.9988279853211197,0.00015807712051787862,3.0000107610478586,1
3232261223,39813,2813926936,23,tcp,2.9988277618486068,0.00012222475790424535,3.000010452604205,1
3232261223,50261,1218436450,23,tcp,2.9988277932619125,0.00012301532623478411,3.0000104957148834,1
3232261223,52259,3250416306,23,tcp,2.9988278197639366,0.0001276467904354571,3.000010534165911,1
3232261223,44988,1098901923,49560,tcp,2.99882811919989,0.0003028837086454029,3.000010919622268,1
3232261223,52259,1218436450,23,tcp,2.9988286480118895,0.003157414972007358,1.0005498118516258,1
3232261223,60905,3250416306,23,tcp,2.9988279635554047,0.0001413304204720298,3.000010725086198,1
3232261223,39813,3250416306,23,tcp,2.9988280842550585,17.989770823614847,3.000010889257761,1
3232261223,55865,1098901923,23,tcp,2.9988280931879205,0.0004015356699352584,3.0000109014578977,1
3232261223,60905,3396621352,23,tcp,2.998827949703885,0.00031611123007489186,3.000010717709378,1
3232261223,60905,2813926936,49560,tcp,2.998827846876269,0.00012453398231840354,3.000010571286405,1
3232261223,51524,3278461341,23,icmp,0.11324916942102696,26.286945364194484,3.0000108652120403,1
3232261223,60905,1098901923,49560,tcp,2.998828237061533,0.0008064698660144244,3.0000111052278986,1
3232261223,39813,2813926936,23,tcp,2.9988281659125806,0.0001679645397741811,3.0000110110226803,1
3232261223,60905,3278461341,23,tcp,2.9988284088875243,0.00030630790281365036,3.000011310424882,1
3232261223,52259,3250416306,23,tcp,2.9988278826470225,0.00016381379807229413,3.00001062461142,1
3232261223,39586,1098901923,23,tcp,2.9988286448053754,0.00040295197433971603,3.0000116223077287,0
3232261223,55865,2209273747,1,icmp,0.11324797427133756,77.31502154841093,3.0000106748208295,1
3232261223,39813,1098901923,23,tcp,2.998827853596927,0.00013268555173883884,3.000010583194296,1
3232261223,39586,1098901923,23,tcp,2.9988279149147163,0.00019845451109984263,3.0000106652913647,1
3232261223,39586,887410538,23,tcp,2.99882845331878,0.0002423175530554456,3.000011383308784,1
3232261223,52259,3396621352,23,tcp,2.998827890536512,0.0001271627431510763,3.000010629159839,1
3232261223,43031,1098901923,49560,tcp,2.9988281581189837,0.00017295559721257944,3.0000109862367466,1
3232261223,52259,2813926936,23,tcp,4.407666323459258,0.0008380455370372343,3.000012143361925,1
3232261223,52259,1098901923,49560,tcp,2.9988281078395618,0.00022573277242827453,3.0000109209279846,1
3232261223,52259,1098901923,23,tcp,2.9988278611191683,0.0002554868176223475,3.0000105942066773,1
3232261223,35409,3589249548,23,tcp,2.9988280663526385,0.0005950929870481692,3.0000108586587775,1
3232261223,52259,1098901923,23,icmp,0.11325224851468692,48.00696605186172,1.000548831561843,0
3232261223,39813,2813926936,23,tcp,2.9988279679113887,0.00014192944231256727,3.0000107309552746,1
3232261223,45809,2813926936,23,tcp,2.9988291747068505,0.00020213479244989067,3.000012306461585,1
3232261223,50261,1218436450,49560,tcp,2.9988277910704375,0.0001249835215496098,3.0000104950014683,1
3232261223,39813,2813926936,23,tcp,2.998827834524689,0.0001660103254693786,3.0000105550398124,1
3232261223,39813,3250416306,23,tcp,2.9988277965445986,0.00013213958122404448,3.000010502958138,1
3232261223,39813,1098901923,23,tcp,2.99882795482473,0.00019683663157670704,3.0000107172010577,0
3232261223,51524,1098901923,1,tcp,2.9988279125157318,0.0002829198374364391,3.0000106764491417,1
3232261223,39813,887410538,23,tcp,2.998827943707859,0.00019721508207291573,3.0000107002363503,1
3232261223,51524,2209273747,23,tcp,2.9988306104459506,0.001485627068669701,3.0000142327940944,1
3232261223,39813,2813926936,23,tcp,2.9988277722025694,0.00012847067204648286,3.0000104680912045,1
3232261121,51524,1098901923,1,icmp,0.11325120783838775,77.30552716811935,2.784691229451772,0
3232261223,55865,1098901923,49560,tcp,2.9988282791745857,0.0001836516242446816,3.0000111348901335,1
3232261223,51524,1098901923,1,tcp,2.9988285858972064,0.002403340692331661,1.000549784301833,1
3232261223,60905,2209273747,23,icmp,0.11324993886910349,179.66147138017618,3.0000109919339017,1
3232261223,51524,1098901923,1,icmp,0.11324944163839415,48.69402289840941,1.000547103382535,1
3232261223,50261,2209273747,23,tcp,2.998828700976511,0.0009666175164860691,3.0000117205622416,1
3232261223,50261,1218436450,23,tcp,2.998828206114244,0.00018641798861342943,3.0000110284183825,1
3232261223,43031,1098901923,49560,tcp,2.998827944906992,0.00014522570244521784,3.000010703705625,1
3232261223,39813,2209273747,23,tcp,2.998829323639897,95.49480525892615,3.000012520150161,1
3232261223,39813,887410538,23,tcp,2.998828539012729,0.0001393383780488806,3.0000114704747545,1
3232261223,50261,1218436450,23,tcp,2.99882813211982,0.00021602599990782855,3.000010938831328,1
3232261223,39813,3278461341,23,tcp,2.998827956831016,0.00016907220364974722,3.0000107172379273,1
3232261223,43031,2813926936,23,tcp,2.998827786421004,0.00012245841162758948,3.0000104862769637,1
3232261223,39813,2209273747,23,tcp,2.9988278973610347,0.0002753272432432992,3.0000106445492865,1
3232261223,39813,3250416306,23,tcp,2.9988282717809867,0.00023409364144624703,3.0000111467293937,1
3232261223,50261,1218436450,23,tcp,2.9988278984868746,0.0001615802343429199,3.0000106431198557,1
3232261223,39813,2813926936,1920,tcp,2.9988283564192506,0.00021101648738058127,3.000011230085135,1
3232261223,39813,528270586,23,tcp,2.9988280712196955,0.0002653836187964567,3.000010886262504,1
3232261223,60905,887410538,23,tcp,2.998828055318127,0.0003071811183397809,3.0000108700812365,1
3232261223,39586,1098901923,23,tcp,2.998827883127668,0.00013591241688638245,3.000010621307217,1
3232261223,60905,3250416306,23,tcp,4.40752850056786,95.49470346332755,3.000011290560262,0
3232261223,45809,3396621352,23,tcp,2.998828526400178,0.0004789174092980885,3.0000114875419115,1
3232261223,60905,2813926936,23,tcp,2.9988284567686434,0.00025521656792767955,3.000011373694276,1
3232261223,51524,2209273747,8028,tcp,2.998828486047964,0.00022306886550727914,3.0000114033501197,1
3232261223,51524,1098901923,23,tcp,2.99883002038125,0.0008208742769918448,3.000013406259879,1
3232261223,39813,3250416306,23,tcp,2.9988280417731437,0.00015594634954188265,3.0000108288674565,1
3232261223,51349,3589249548,49560,tcp,0.11324992596181711,26.162556851574116,3.000010947904368,1
3232261223,39813,3589249548,23,tcp,2.998827908005027,0.00013375766906824956,3.0000106537528572,1
3232261223,35409,2813926936,23,tcp,2.9988280479503193,0.00023977410385054936,3.000010840629408,0
3232261223,43031,3250416306,49560,tcp,2.9988280809632792,0.00015322564649567993,3.0000108762383006,1
3232261223,52259,1224314639,23,tcp,2.998828200513911,0.0006999321272599005,3.00001106337338,1
3232261223,52259,2813926936,23,tcp,2.998827897598752,0.00017063985704602623,3.000010644937054,1
3232261223,51349,3027611336,23,tcp,2.9988277970636688,0.0001264297833123258,3.0000105028218913,1
3232261223,52259,2813926936,23,tcp,2.9988282949112905,0.00013820892096756725,3.0000111858737526,1
3232261223,39813,2813926936,49560,tcp,2.9988278856977306,0.00013054414974858372,3.000010620726772,1
3232261223,60905,2209273747,23,tcp,2.998828199056398,0.000991438259805821,3.0000110714147183,1
3232261223,60905,1098901923,23,tcp,2.9988281335206923,0.00019902197437326406,3.000010970442669,1
3232261223,51524,1098901923,1,tcp,2.998828025614021,0.00039120036867920573,3.0000108361050417,1
3232261223,39813,2813926936,23,tcp,2.9988277847224665,0.00012791142168598211,3.0000104866759165,1
3232261223,39813,2813926936,23,tcp,2.998831353560547,0.0006541748209894995,3.000015101660892,1
3232261223,60905,3250416306,23,tcp,2.9988291873383415,0.00018289742561641658,3.0000122895812065,1
3232261223,60905,2209273747,1,tcp,2.9988292744842076,0.0007850052066627356,3.000012522953132,1
3232261223,39813,3250416306,23,tcp,2.9988278313160674,0.0001727013857503686,3.0000105498564342,1
3232261223,52259,2209273747,23,tcp,2.9988295255699917,0.00025168539466551807,3.0000128230262955,1
3232261223,60905,1218436450,23,tcp,0.11324856127749669,0.0008556512469381965,1.0005464642183441,1
3232261223,33130,2209273747,23,tcp,2.9988277623822563,0.0001224269652612885,3.0000104535198413,0
3232261223,39813,3250416306,23,tcp,2.998828989135823,0.0005225484927975167,2.7847410145972082,1
3232261223,39586,2813926936,23,tcp,2.9988280984068005,0.00017404183472667206,3.0000109150280045,1
3232261223,45809,3396621352,23,tcp,2.998828529596648,0.0003126876202015963,3.0000114575132586,1
3232261223,52259,3250416306,23,tcp,2.9988280131713374,95.6695001153029,3.0000108070704563,1
3232261223,55865,3589249548,23,tcp,2.9988278675761384,0.00023970559526744324,3.0000106008654326,1
3232261223,52259,3396621352,23,tcp,2.9988284355620323,0.0004182655482622373,3.000011399097456,1
3232261223,52259,2209273747,49560,tcp,2.9988278726279134,0.00013393128517550203,3.0000106112254907,1
3232261223,39813,2813926936,23,tcp,2.9988280945652974,0.00013782752741752432,3.0000108958988716,1
3232261223,39586,3250416306,23,tcp,2.998828286812682,0.00017164575400423752,3.0000111488599073,1
3232261223,60905,2209273747,23,tcp,2.998828140306349,0.00018230542195501684,3.000010960475172,1
3232261223,60905,3250416306,1,icmp,0.11325329523301848,95.64082881229929,3.000011497622448,0
3232261223,60905,3278461341,49560,tcp,2.998828537973042,0.0003892707611595352,3.000011499154889,1
3232261223,35409,2813926936,23,tcp,2.9988277652668485,0.00012243567708657136,3.0000104576784277,1
3232261223,54094,2847898517,23,tcp,2.9988277722378562,0.0001228367986574564,3.00001046811367,1
3232261223,52259,1218436450,23,tcp,2.998827921155904,0.0002725055634058698,3.000010678834104,1
3232261223,33130,3589249548,23,tcp,2.998828065698135,0.00013808733283992772,3.000010855830445,1
3232261223,39813,2813926936,23,tcp,2.9988293797377836,0.0003885833912663897,3.000012547495988,1
3232261223,39813,2813926936,23,tcp,2.9988277788420117,0.00012799963528435407,3.0000104758516764,1
3232261223,50261,3396621352,23,tcp,2.9988283318816893,0.00016574194817444273,3.0000112090337536,1
3232261223,51349,887410538,23,tcp,2.9988287383162735,0.00022096213694060933,3.0000117441791603,1
3232261223,43031,3250416306,23,tcp,2.9988279022726436,0.00015821223872549724,3.0000106477653015,1
3232261223,60905,1098901923,49560,tcp,2.998827790578067,0.00012345602919791728,3.0000104924075526,1
3232261223,51524,3250416306,49560,tcp,2.998827813647823,0.0001309909278956549,3.0000105247810773,1
3232261223,35409,2813926936,23,tcp,2.998827890480293,0.00015320929619660076,3.0000106233046155,1
3232261223,51524,3278461341,23,tcp,2.9988285097661227,47.988062009106976,3.0000114951716843,1
3232261223,52259,3250416306,49560,tcp,2.9988278267946016,0.00013110007402667028,3.0000105432165047,1
3232261223,52259,1098901923,23,tcp,2.9988280517009254,0.00013072471348799823,3.000010845735834,1
3232261223,35409,3589249548,23,tcp,2.998827965117087,0.00020389836060750134,3.0000107274495043,1
3232261223,54094,2813926936,23,tcp,2.998828551702618,0.0001696171350490874,3.0000114965777254,1
3232261223,52259,1098901923,23,tcp,2.998827996173299,0.0003916292146150127,3.000010784660901,1
3232261223,39813,3250416306,51955,tcp,2.9988298887557026,0.00023604129571227177,3.0000131069814255,1
3232261223,33130,3660589321,23,tcp,2.9988278191898696,0.00014861690552775986,3.0000105353889897,1
3232261223,54094,887410538,23,tcp,2.998828417060171,0.00013911727552732284,3.0000113203453616,1
3232261223,39813,3278461341,23,tcp,2.9988280799046523,0.0002569447530421256,3.000010891822516,1
3232261223,50261,1218436450,49560,tcp,16.574350811835806,0.0008123662519623022,3.000011099609174,1
3232261223,39813,2209273747,23,tcp,2.998828652019045,0.001105137808020792,26.74651094862301,1
3232261223,52259,3396621352,23,tcp,2.998827767529227,0.00012324036481073218,3.000010461003365,1
3232261223,60905,1098901923,23,tcp,2.9988315992388412,0.0008886575375917847,3.0000154774488053,1
3232261223,39586,1098901923,23,tcp,2.9988277981616456,0.00013228132586759448,3.000010504804238,1
3232261223,51524,2209273747,1,icmp,0.11325261629197511,78.55839143519088,2.784705463810854,0
3232261223,60905,1098901923,23,tcp,2.998829625308034,0.001159602596370213,3.0000129643995326,1
3232261223,39813,3250416306,23,tcp,2.9988286240965834,0.0007511471733224978,3.000011585954782,1
3232261223,52259,2847898517,23,tcp,2.998827787685844,0.00012363600833114325,3.0000104896783424,1
3232261223,51524,2813926936,23,tcp,2.998829014516749,0.00038065769583296423,3.000012114593263,1
3232261223,60905,2209273747,23,tcp,2.9988278551279306,0.00012776678918123183,3.0000105835916,1
3232261223,51349,1218436450,23,tcp,2.9988279134588534,0.0002344574181715055,3.0000106585580544,0
3232261223,39813,3250416306,49560,tcp,2.9988280787461608,0.0001369401892168186,3.000010881836457,1
3232261223,55865,1098901923,23,tcp,2.998827801184168,0.00012582255893342286,3.0000105082455755,1
3232261223,51524,3396621352,23,tcp,2.9988283395592794,0.00030728594616591766,3.000011255653948,1
3232261223,52259,3396621352,23,tcp,2.9988280426934875,0.00014459844189524537,3.0000108310980904,1
3232261223,39813,595306670,23,tcp,2.998827878661775,0.00012828617095585865,3.000010608595802,1
3232261223,39586,1098901923,23,tcp,2.9988288939998227,0.0005029879178996466,3.0000119806161036,1
3232261223,35409,1098901923,23,tcp,2.99882849241027,0.002638745479485711,3.0000114366315214,1
3232261223,35409,1098901923,23,tcp,2.998828327411797,0.00016385442317073712,3.000011192500959,1
3232261223,51524,1098901923,23,tcp,2.9988282132148125,0.00031357512439518607,3.000011054017248,1
3232261223,52259,3589249548,23,tcp,2.998829315412798,0.0003065077980843416,3.0000125041860652,1
3232261223,60905,1218436450,23,tcp,2.9988284285859725,0.00030596502791235174,3.000011340646637,1
3232261223,51524,1098901923,1,tcp,2.9988278128803794,17.991676361083968,3.00001053206455,1
3232261223,51524,1098901923,1,tcp,0.11324984801058759,179.38108359712982,3.0000109887597195,0
