c0,c1,c2,c3
0.94656277,0.71479976,0.5777842,0.3767448
0.8230422,0.5912445,0.448756,0.2770971
0.71543205,0.48723105,0.34086064,0.19350883
0.6200652,0.39875543,0.24846134,0.120209225
0.53610283,0.32471627,0.17053644,0.056553636
0.46060526,0.26194143,0.10519027,0.0021633955
0.3909011,0.20710473,0.049086522,-0.0452625
0.3291843,0.16199742,0.0033916717,-0.08483952
0.27358267,0.12474338,-0.030723644,-0.11352715
0.22300991,0.092970714,-0.05929325,-0.13810536
0.17614396,0.06478348,-0.08432696,-0.16024832
0.1314809,0.03846483,-0.10648352,-0.1796766
0.09428835,0.019899074,-0.11863857,-0.18970053
0.06594911,0.011014188,-0.116642736,-0.18533032
0.04879712,0.013566124,-0.10219334,-0.16981156
0.03921333,0.02293925,-0.08152699,-0.14910516
0.033510324,0.03433036,-0.06171963,-0.130393
0.03359521,0.05086823,-0.034178812,-0.103411034
0.032734793,0.0638513,-0.014398989,-0.08468541
0.02345781,0.065114304,-0.010466972,-0.08099774
-0.005812581,0.041688327,-0.03755597,-0.10603996
-0.05578903,-0.005565155,-0.08911735,-0.15143248
-0.12050993,-0.0684618,-0.15226911,-0.20396438
-0.19470666,-0.14008263,-0.21720853,-0.25425974
-0.27533716,-0.21739052,-0.28362167,-0.3038787
-0.35808775,-0.29568315,-0.34642026,-0.3485721
-0.45105645,-0.3851541,-0.4215533,-0.40482813
-0.5523259,-0.48318547,-0.50234723,-0.46508998
-0.66480726,-0.5932656,-0.5932265,-0.5337273
-0.7897966,-0.7165067,-0.6931302,-0.60894966
-0.9279654,-0.8540962,-0.8041379,-0.69357306
-1.0730478,-0.99933314,-0.9192117,-0.7821503
-1.2200986,-1.1470797,-1.0341766,-0.87209374
-1.3644557,-1.2932202,-1.149174,-0.9663568
-1.4910595,-1.4206108,-1.2436548,-1.045113
-1.5962507,-1.525091,-1.3170019,-1.1080889
-1.6796696,-1.6059874,-1.3696349,-1.1544894
-1.7373914,-1.6579977,-1.3935527,-1.1737739
-1.7748228,-1.6871268,-1.3992401,-1.176099
-1.7936763,-1.6953208,-1.3881012,-1.1619569
-1.7948362,-1.6834952,-1.3603716,-1.1309496
-1.7730942,-1.6445938,-1.3038371,-1.0692916
-1.734433,-1.5865407,-1.2349997,-0.9967213
-1.685677,-1.518407,-1.1642519,-0.9243025
-1.6312885,-1.4462284,-1.096161,-0.856223
-1.5698957,-1.3682959,-1.0245839,-0.7855417
-1.5045298,-1.2878616,-0.95179546,-0.71417713
-1.4394557,-1.2107674,-0.8869948,-0.6527463
-1.3766729,-1.1389797,-0.8280967,-0.5976739
-1.3166258,-1.0728824,-0.7755543,-0.5495905
-1.2583251,-1.0106946,-0.7252424,-0.50385416
-1.2015908,-0.95176464,-0.6761358,-0.45921648
-1.1449323,-0.8945362,-0.6286151,-0.41717523
-1.088851,-0.83913916,-0.5814029,-0.3757384
-1.0344579,-0.78663945,-0.5359219,-0.3360112
-0.98342556,-0.7387123,-0.4938011,-0.29921952
-0.9332382,-0.6923323,-0.45185283,-0.26261342
-0.8834017,-0.6467526,-0.4096171,-0.2259634
-0.8362617,-0.60508084,-0.37342998,-0.19620314
-0.7889731,-0.56365484,-0.33691397,-0.16650774
-0.7454545,-0.52726066,-0.3081489,-0.14525469
-0.7034652,-0.4928939,-0.28173012,-0.12666018
-0.66321635,-0.46028662,-0.25552723,-0.1077044
-0.6265968,-0.4321505,-0.23629643,-0.09626461
-0.59387845,-0.40936026,-0.22723006,-0.09646948
-0.56000286,-0.3848419,-0.2137181,-0.092003144
0.14643261,0.15082686,0.1314015,0.09328154
0.049520507,0.06274758,0.03742063,0.048237022
0.14930469,0.1441923,0.09494032,0.08097565
0.19290006,0.18128186,0.13723339,0.097797796
0.23764117,0.22384995,0.1619999,0.092998154
0.30426735,0.28613606,0.20262255,0.10433583
0.40766662,0.38682705,0.29218662,0.1668202
0.5579245,0.5390045,0.4428728,0.29137257
0.73947495,0.7235192,0.6218625,0.44236585
0.9275802,0.91213447,0.7996134,0.5911952
1.1049433,1.0864084,0.96305984,0.72729367
1.2652847,1.2408842,1.1119075,0.85213524
1.4086214,1.3764178,1.2475878,0.96724033
1.539213,1.4980266,1.3744932,1.076179
1.6574191,1.6061251,1.4909282,1.1767406
1.7639539,1.7015991,1.5961523,1.2677884
1.8588555,1.7847489,1.6897581,1.3490094
1.9446582,1.8584826,1.7738246,1.4221345
2.0217187,1.923373,1.8486017,1.4874266
2.0881884,1.9775239,1.9111327,1.5415932
2.143476,2.0207424,1.9618301,1.5852792
2.1873436,2.0531013,2.0010898,1.6191058
2.2183626,2.0733447,2.0277317,1.6419215
2.2389126,2.0842075,2.0449748,1.6570165
2.2505014,2.0872073,2.0543647,1.6658962
2.2596276,2.0892272,2.0639458,1.6768013
2.2670898,2.0904162,2.0725212,1.6874529
2.2723162,2.089852,2.0787313,1.6958615
2.2741346,2.0861845,2.0810385,1.7002505
2.2678256,2.0748124,2.0756712,1.6975522
2.2497458,2.0524137,2.0601828,1.6861702
2.215872,2.0151088,2.0307863,1.6629803
2.1626656,1.9595195,1.9841123,1.6254238
2.0856376,1.8813818,1.9169066,1.5718716
1.9829262,1.7788396,1.8268381,1.5009941
1.8530358,1.6501201,1.7111421,1.4109021
1.6991189,1.4986713,1.5735681,1.3063073
1.5316558,1.3353262,1.4240546,1.195902
1.3625389,1.1724801,1.2752655,1.0901852
1.2027515,1.0214125,1.1381233,0.996834
1.0610186,0.89114636,1.0212941,0.9211936
0.94023275,0.7844504,0.9270046,0.8632972
0.84260595,0.70354056,0.8567276,0.8229637
0.76389986,0.6432956,0.80408406,0.79377186
0.69956046,0.5986751,0.7645945,0.77225614
0.6461701,0.5656625,0.7343415,0.75548995
0.60119635,0.54127795,0.7111729,0.74248636
0.56353503,0.5240657,0.6943484,0.7332604
0.53278226,0.5132377,0.68326616,0.7276715
0.5071804,0.5065504,0.67551935,0.72384715
0.48529586,0.5022491,0.6695915,0.7207134
0.46658626,0.49945587,0.6636628,0.71627706
0.44791126,0.4945834,0.6530374,0.70618606
0.42464176,0.4820249,0.62833935,0.6807009
0.39298347,0.45735195,0.5824734,0.6325591
0.349064,0.41617173,0.50921816,0.55555403
0.30761102,0.37571967,0.4317422,0.47165173
0.29698735,0.37037072,0.40449843,0.4362305
0.31778616,0.40003774,0.42606464,0.44777036
0.34622967,0.43567863,0.4536893,0.46397477
0.3608971,0.45274574,0.45744276,0.4574844
0.3500921,0.43968585,0.426801,0.4208994
0.31973702,0.4053749,0.37631136,0.36967066
0.2740218,0.3552278,0.31184673,0.30886048
0.21749634,0.29441443,0.23819304,0.24160339
0.1577747,0.23169003,0.16691564,0.17840976
0.09849532,0.17067118,0.100223616,0.119882345
0.042770013,0.1149169,0.04287581,0.07035348
-0.009355903,0.06368117,-0.009183695,0.024601756
-0.059076376,0.015355072,-0.05840839,-0.019757507
-0.103871465,-0.027143748,-0.10014014,-0.057823587
-0.14478551,-0.064917594,-0.13520811,-0.0898867
-0.18056141,-0.09692732,-0.16374455,-0.11658073
-0.21123798,-0.12357563,-0.1871627,-0.13940066
-0.23997886,-0.1483174,-0.2082963,-0.16020192
-0.26312023,-0.16729009,-0.22355482,-0.17611903
-0.2791016,-0.17856975,-0.22976781,-0.18367457
-0.2937321,-0.1893303,-0.2380866,-0.19416852
-0.30803797,-0.20044972,-0.24704158,-0.20505047
-0.32061982,-0.2104461,-0.25569037,-0.21588664
-0.33197293,-0.21954401,-0.2631952,-0.22537138
-0.34244543,-0.2280236,-0.26960385,-0.23338658
-0.3512529,-0.23512566,-0.27469128,-0.24008246
-0.35967052,-0.2424464,-0.28111914,-0.24825138
-0.36613804,-0.2481092,-0.28605032,-0.25506967
-0.37151566,-0.2527385,-0.2888426,-0.2592723
-0.37619922,-0.2571244,-0.2924563,-0.26450697
-0.38162056,-0.2628779,-0.29845214,-0.27199623
-0.3879406,-0.2700561,-0.30618435,-0.28096867
-0.39418674,-0.27721143,-0.3128959,-0.2883301
-0.40043366,-0.28466812,-0.32068527,-0.2968922
-0.40712073,-0.2927907,-0.32906994,-0.3057627
-0.41467428,-0.3019982,-0.33837268,-0.31519234
-0.42099953,-0.30978265,-0.34530658,-0.3220811
-0.42458662,-0.31426612,-0.347302,-0.32378405
-0.4273062,-0.3180676,-0.3496347,-0.32625887
-0.43271732,-0.32531247,-0.35700917,-0.33357784
-0.4370679,-0.3318832,-0.36479834,-0.34183148
-0.44524,-0.3427248,-0.3768687,-0.35347283
-0.45703563,-0.35752627,-0.3928204,-0.36819902
0.14284737,0.14676827,0.12612613,0.08825072
0.03422192,0.045702152,0.016517311,0.02906747
0.12733132,0.120283745,0.06861979,0.057423245
0.16759928,0.15407863,0.10898044,0.07194396
0.17408855,0.15121613,0.07581131,0.010901347
0.15742047,0.114405565,-0.0028932996,-0.091664664
0.12226681,0.051009614,-0.09808694,-0.20289965
0.07899264,-0.024375027,-0.19145538,-0.30522102
0.037595727,-0.09749379,-0.26881662,-0.38609338
0.0039808094,-0.16008788,-0.32784444,-0.44621083
-0.023686916,-0.21314013,-0.37395984,-0.492456
-0.04243031,-0.25246727,-0.40432045,-0.5232207
-0.056244917,-0.28254056,-0.42603853,-0.54585665
-0.06403896,-0.30196473,-0.43716875,-0.5585688
-0.06546662,-0.31068233,-0.4385866,-0.5625454
-0.05920397,-0.30715343,-0.42764533,-0.5548625
-0.049573023,-0.29727653,-0.4133695,-0.5447592
-0.03560305,-0.28000534,-0.39208987,-0.5280317
-0.016423158,-0.25479066,-0.36358598,-0.50462246
0.010580128,-0.21888705,-0.32456326,-0.4715381
0.05471759,-0.16082542,-0.25808793,-0.41149002
0.12678766,-0.068822555,-0.15354821,-0.31587428
0.23685884,0.0677096,-0.0007289166,-0.17645669
0.39343885,0.25584176,0.20328295,0.006261628
0.5893292,0.48343965,0.44017026,0.21239957
0.79929066,0.718192,0.67313886,0.40687668
0.9997058,0.9329788,0.87945783,0.5717812
1.1744792,1.1124834,1.052011,0.70632774
