c0,c1,c2,c3
1231.9642,44.204594,32.35269,50.92494
1059.846,37.845028,25.335543,43.85019
803.015,38.450558,15.755574,34.371933
686.92505,40.544243,12.251371,29.250383
476.446,53.0567,10.373919,20.88905
476.53214,50.660343,9.381509,19.81216
844.7876,37.74348,11.535234,33.88988
776.6911,40.464226,12.813988,32.87413
438.28616,226.84943,28.805986,20.72521
1130.8441,43.670147,28.017017,41.69336
1207.6771,44.409855,36.95523,49.47521
626.47485,41.900856,13.678665,27.189735
221.62912,609.28394,18.076767,16.278805
961.21906,38.03374,11.441261,30.161562
892.4227,43.397472,16.215584,36.355286
359.68323,76.29587,10.9052105,17.034464
236.72023,599.9265,14.7810955,13.498094
389.321,67.27405,8.183778,13.5574665
762.5996,128.04863,56.10897,31.646193
1085.1166,44.049168,33.950222,40.262554
1360.9437,52.593807,75.91775,55.39526
1139.6161,39.542957,49.712326,46.18718
1308.8357,45.686825,83.679924,52.902054
1088.7407,38.32908,45.516224,45.287785
1275.1177,42.575684,64.62624,52.168198
1177.414,39.398438,52.206852,48.431942
1094.6815,37.13259,36.031555,46.128395
916.4343,36.490204,21.115091,39.562527
394.84146,255.97765,26.578766,19.172611
753.70074,48.643482,16.348076,27.452078
680.2945,46.83451,13.446003,28.45729
1006.52936,38.138016,16.456547,41.325512
1069.3951,38.36048,20.41113,44.976227
835.7712,38.452816,15.339173,35.52341
1176.88,38.11714,22.977491,49.058838
1283.1173,40.337856,35.820038,52.76005
1067.2761,36.769085,26.320757,44.476738
323.43683,83.982056,12.237757,16.755484
296.0067,367.82535,22.13794,15.49968
644.54926,53.671726,13.886754,23.198694
791.25,43.384403,13.978623,32.210876
988.0659,38.449993,16.74776,40.976482
1005.26807,37.987762,18.377388,42.277348
1214.4176,38.91251,26.94901,50.58409
1247.5796,39.57784,35.500484,51.240173
992.745,36.235016,22.753796,41.753113
790.0917,37.7589,15.000032,33.866207
720.2423,39.6698,12.47551,30.627499
701.45917,138.43242,48.706303,29.600035
1118.9628,44.1699,34.741623,41.616516
1111.5325,42.638493,31.95212,45.963516
988.7475,37.617676,22.588652,41.50377
619.7343,44.03356,12.925447,27.25767
564.1256,44.7774,10.454497,23.813704
515.9814,49.097538,9.9313965,21.81184
348.98138,75.73528,9.854469,15.91158
233.45308,226.68723,10.916279,11.861651
221.35358,509.40793,12.045828,9.643786
419.8331,238.22453,27.824314,20.066704
776.46454,47.915062,16.990385,28.355078
636.1581,48.461823,13.122911,26.83031
223.68654,597.1843,17.340153,15.607958
892.0034,38.5963,10.585881,28.219072
946.4584,42.144573,16.530928,38.44723
981.2108,37.97422,17.073067,40.41901
444.33148,58.846275,11.2287445,20.33674
298.34393,91.13492,9.806542,13.947115
237.7664,189.26926,10.273416,11.31468
539.16174,180.57051,34.83947,24.193405
673.19745,52.4318,16.775211,25.002268
1258.3967,43.294514,28.62081,51.23026
737.2922,41.000084,15.363524,31.517984
658.73816,41.318455,11.673702,27.742668
355.79382,79.35285,10.703983,16.92057
883.45435,36.23859,11.337107,33.695713
770.3642,42.405212,13.336535,32.75646
915.069,37.2442,14.324516,37.791706
653.23785,42.90534,11.914997,28.00099
558.1138,174.11804,36.153534,24.83219
957.07886,44.17413,22.91429,35.324806
1275.8329,45.64649,38.569695,52.621967
926.36554,37.29432,20.98891,38.78326
931.348,37.5244,17.943169,39.459896
1235.4005,39.712017,28.743338,51.726627
1358.446,43.27787,52.073254,54.752487
1172.3529,38.104168,41.223717,47.858006
868.36066,36.127262,19.693,37.29967
601.59247,43.129402,12.22215,26.386211
506.89142,192.93883,32.748062,23.098526
1039.5107,43.54152,25.082626,38.384567
1198.2524,43.974606,33.710808,49.47327
1039.2035,37.650303,24.84465,43.183846
999.7945,37.41815,21.148962,42.27991
806.2716,38.36885,15.12234,34.49397
1013.9607,37.28764,17.774372,42.62107
865.0955,38.101063,15.541618,36.79516
1032.2306,37.104195,18.254307,43.310078
810.0344,38.59113,14.581419,34.54884
475.65652,206.92233,30.882563,22.028915
1136.4728,43.76455,29.320564,42.048557
1442.7827,56.517433,92.56622,57.439857
976.12665,36.340046,30.779846,40.25417
603.13354,43.15592,13.669256,26.76359
463.56592,51.778507,10.31603,20.23127
358.90814,70.908066,9.723196,16.081034
244.46187,169.98672,10.452284,12.17699
248.67503,124.05138,9.130031,10.570979
363.59515,66.90123,8.6957,14.002259
275.9233,405.35455,21.30016,14.731785
1022.0503,43.927967,20.048855,36.440205
993.18164,42.474606,21.56658,41.233315
380.78082,65.67908,11.321942,17.849289
380.8858,61.93382,9.289086,16.12869
488.26498,50.25528,9.119738,19.64229
264.10303,169.06497,11.273573,13.853914
378.77386,59.16004,8.395741,14.598725
686.6425,41.45056,9.834104,26.598919
692.3731,42.385654,11.266268,28.780079
234.72952,517.0957,19.530182,13.146467
588.65875,57.67433,12.610214,20.86562
1075.018,40.965107,18.638939,43.226307
800.2481,39.989677,14.910045,33.712177
1118.3896,37.89383,20.242445,46.46945
1203.6282,39.05524,28.119955,50.10429
1185.068,38.240505,30.843601,48.93694
806.11566,37.541138,16.375414,34.593376
1074.3339,37.18572,20.153564,45.070396
1070.2476,37.490643,21.90207,45.055977
709.1097,136.99983,49.542423,29.853539
1084.3158,43.906437,32.20216,40.265846
1300.4841,48.266907,54.410828,53.225155
516.5844,48.658623,13.68752,23.533546
990.47485,37.231506,16.154154,40.279053
937.21,38.64886,17.22028,39.73326
692.8859,40.768967,12.535391,29.641764
568.0071,45.02065,10.549466,24.14689
816.4233,38.161427,11.901604,33.438988
841.7781,38.832775,13.526472,35.47014
237.91333,505.9453,19.670311,13.267326
811.3469,47.453957,14.970147,28.45573
646.4592,50.351185,13.590338,27.335482
624.99054,42.854095,10.874993,25.673773
240.43904,436.04944,15.609579,15.746564
696.5066,39.940876,8.865492,23.500168
956.6304,40.890167,15.14326,38.908455
1199.1539,39.152935,23.721079,49.42575
1083.896,37.321304,23.27734,45.00669
1116.9539,37.27636,24.695335,46.555164
548.17114,177.44057,35.45765,24.497894
954.12274,44.190586,22.66403,35.197258
787.456,43.83977,16.347855,33.170025
476.4985,52.034447,10.857505,20.878998
481.04135,50.840122,9.584839,20.08154
479.43265,51.929794,9.502932,20.00227
240.74083,264.8276,12.264986,13.562007
284.41782,85.51421,8.549816,11.38719
249.3333,428.6003,12.806239,12.078901
564.56586,46.711334,8.386776,18.733433
484.57407,202.71098,31.402786,22.33611
1141.9338,43.846073,29.918158,42.287502
834.9501,44.042118,19.174992,35.181175
799.7772,38.687695,14.246483,33.397465
603.8177,45.32219,11.548627,26.02273
231.47124,534.66125,16.225878,15.725525
371.74426,63.69324,8.108068,13.6159725
300.53775,181.13354,11.602531,14.026106
693.3973,39.7784,9.1967745,24.513456
815.7911,41.700954,12.923345,33.48713
320.45908,331.23425,23.180933,16.428432
623.43317,54.965153,14.008398,22.625624
1180.2513,41.716095,22.72701,47.80359
814.0744,39.593353,15.901347,34.359142
583.8239,44.47144,11.241364,25.011383
276.74124,121.21272,11.01988,14.337146
352.65714,64.10367,8.639139,14.218989
286.69812,124.8097,10.131406,13.346907
515.1229,46.161564,8.521812,19.161036
401.46005,74.72196,10.272973,17.758097
305.9778,351.9269,22.563526,15.880768
756.0764,48.597412,15.250847,27.098614
1060.4822,41.653004,20.47245,43.611416
848.7623,38.777958,15.832611,35.65633
589.41833,45.016983,11.456315,25.422106
765.35895,38.888065,11.629539,31.422808
606.0154,45.37635,11.073342,25.89816
838.2215,37.729,12.24473,34.278904
895.0852,38.24577,14.450145,37.674484
415.58112,65.31454,11.038697,19.371664
273.63855,410.04166,21.197,14.641288
559.3307,59.86383,12.973375,20.218758
1111.4023,40.852554,19.420824,44.454384
982.83,38.716465,19.261215,41.09686
753.2984,39.44188,13.638486,31.989294
226.8953,290.22995,14.28622,14.728527
520.0892,45.03776,8.208571,18.68841
722.4391,43.69704,11.26184,29.084326
348.50146,83.49171,10.710735,16.54444
498.39597,46.5734,8.71994,19.436409
301.72086,358.50723,22.379345,15.717727
627.86,54.692005,13.817133,22.671757
1198.5577,41.950687,23.396328,48.596264
728.70044,41.35983,14.558174,31.033888
734.88416,39.506947,12.241741,30.643026
246.56271,220.5757,13.34373,14.878398
620.9688,40.21073,8.581362,22.251226
430.85834,85.95839,11.684549,19.77504
914.5504,36.077618,11.921195,34.653164
798.5734,41.72869,13.809164,33.754253
320.2872,331.64655,23.188791,16.427565
1064.5858,43.54566,22.33983,38.44238
1173.0808,43.475983,30.734465,48.34619
246.94083,141.25293,13.414125,14.392359
557.2831,42.875626,8.796756,20.767288
604.59924,49.07807,10.820425,25.185896
313.47626,91.725685,10.335621,15.009413
236.42159,521.8632,13.500018,12.43389
206.75311,492.39417,11.26339,8.224837
221.82076,628.0923,12.251703,8.149763
934.49506,108.59072,91.88473,37.884525
1072.5477,44.577972,40.56204,39.55788
1117.3821,42.861336,35.334015,46.441307
820.1772,38.199413,17.813887,35.055153
929.9742,37.906147,17.143684,39.448147
885.8566,38.1225,15.877993,37.673653
678.5987,41.101444,12.231891,29.074795
630.3811,42.276962,10.847764,26.533169
318.99765,94.03939,10.712506,15.689028
397.63535,56.659412,8.677105,15.979792
660.67676,146.7104,44.57307,28.248081
1194.9755,45.40804,41.33562,44.596245
810.42584,44.751358,20.11582,34.40018
1486.6722,50.76368,66.102905,59.249115
1165.7657,39.208977,47.375748,46.468586
1251.3594,41.591038,57.607433,50.981365
1000.22473,36.420532,29.036324,42.28414
742.2606,38.44238,15.381234,32.34411
726.6528,39.36835,12.669985,30.963978
425.83997,60.914104,10.639786,19.396517
298.39032,363.95523,22.24464,15.592916
1018.5411,43.788998,20.403494,36.536697
884.9389,43.576874,18.72793,37.012997
1096.04,38.201576,21.460321,45.204876
925.7579,37.94545,17.868456,39.13655
886.73724,37.573765,15.718051,37.434986
706.9584,40.431976,12.5448,30.173971
705.18005,40.195312,11.570986,29.557644
1055.1554,37.381668,16.77499,43.97649
1119.0917,38.023773,22.02648,47.026405
900.46,111.46821,82.006905,36.549522
1218.5536,49.731647,74.696106,45.69445
1279.4037,57.29945,154.57143,52.56464
1124.6736,43.08888,99.471245,46.49798
1136.3584,41.423485,73.906364,47.56551
1228.8096,43.558163,84.919495,50.442783
1203.1139,41.865124,77.94241,49.43365
1070.4657,37.13654,42.37817,45.375996
935.765,36.336376,23.642271,40.662186
721.2807,39.17099,14.35086,31.602694
301.42444,359.03473,22.371487,15.708056
895.7991,45.104897,17.477734,32.052307
731.9661,46.401142,14.991288,30.841455
597.0903,44.031303,11.080758,25.00608
487.6117,52.393436,10.110818,20.885445
267.2656,130.88747,10.613996,13.569251
239.00533,143.04498,9.481569,10.7450075
235.80176,175.79208,9.697296,10.157518
262.30804,115.63339,9.084871,10.632639
293.66302,96.666954,9.159584,12.071207
249.88402,468.55246,20.189869,13.7255335
768.2798,48.525574,14.576217,27.086136
997.6922,41.82695,18.738556,41.033707
250.60493,155.93082,13.097675,14.488749
482.43533,47.282547,8.498458,18.097385
906.9925,38.922195,12.724332,36.376637
926.05304,38.781437,15.448974,38.957844
1107.9655,37.414013,20.257498,46.171097
1278.0787,39.84309,32.532776,52.814747
995.31244,36.935326,22.225382,41.83408
591.716,163.88083,38.64994,25.957293
1026.765,43.66526,26.148531,38.01783
894.6995,42.23822,19.474949,37.48122
487.57956,50.815678,11.2839775,21.551266
429.96036,56.24899,9.667411,18.418755
284.2356,111.58471,10.177562,13.736589
226.82544,390.08862,11.90094,11.038544
220.09691,691.8801,13.008351,9.1382
225.51796,928.44324,14.464867,8.673027
233.27197,1109.0208,16.03583,8.72772
339.167,308.1314,24.001114,17.131235
848.0893,45.942673,17.148445,30.573082
713.7969,46.392963,14.412291,30.020288
578.7573,45.110725,10.925355,24.313398
488.82773,52.109947,10.024483,20.845411
654.1778,41.399883,10.042525,26.395395
593.1428,45.751892,10.497333,24.966013
287.27176,113.40525,10.712285,14.534188
370.56448,60.565735,8.580697,14.811434
603.50665,43.696663,9.30248,23.551743
749.99286,130.02835,54.451782,31.223097
1261.043,49.349525,63.978844,47.245007
1363.8921,66.71694,245.47902,54.949287
986.58453,38.300117,61.850574,41.43767
1129.9948,40.173496,53.303417,47.698673
1027.372,37.411755,31.787086,43.74666
1221.1669,39.97087,40.420914,51.186623
1309.3682,42.8304,60.352997,53.20266
1302.4839,43.50203,81.40079,52.129932
1043.5791,36.24508,37.530354,44.05562
729.01904,133.48157,51.84192,30.518457
1119.4252,44.266556,35.78196,41.62213
1079.4144,42.192524,30.006264,44.72619
598.0348,43.459435,13.068786,26.162376
893.63763,37.914608,14.220915,37.024227
654.45624,43.802536,12.183743,28.241045
1004.42554,37.02935,15.506973,41.366028
769.5658,40.272884,13.685528,32.88671
1042.4486,37.01299,17.29123,43.29171
983.55524,37.46817,18.040682,41.508274
534.7745,182.15665,34.548367,24.045961
794.1394,47.466743,18.586475,29.262236
804.8224,42.88343,15.390089,33.43687
555.7819,46.84984,11.231623,23.847462
228.77753,318.92725,13.587791,13.987494
235.0618,123.85167,8.917847,9.837745
250.18544,665.3629,14.234198,11.502919
548.4531,51.849686,8.43924,17.353025
675.2632,47.51921,11.214466,26.421564
1099.0963,37.757114,17.128521,44.282814
229.14085,538.1156,19.2797,12.935526
784.55566,48.35774,14.444168,27.419567
1006.9352,41.91195,19.07626,41.43237
450.76508,57.306973,11.473472,20.342598
622.93756,41.748722,9.884244,24.903381
824.0522,39.34776,12.3884,34.079437
502.49472,53.200844,10.805261,22.152063
1023.44116,36.264633,14.288986,40.790638
1177.8064,38.81529,23.34508,49.52155
1302.2974,40.4961,36.503742,53.19559
825.46924,119.45462,65.86194,33.811653
995.05316,44.08123,29.561195,36.726185
1252.7657,45.94935,43.287567,51.781944
559.1753,45.800125,13.6003,24.966671
378.82672,64.085144,10.271202,17.123402
295.49445,95.92697,9.788833,13.703905
387.98578,59.89439,8.723261,15.518153
532.7128,47.783142,9.196221,21.180471
246.31989,374.8638,13.902472,14.810082
450.5191,51.43296,8.061691,16.109005
269.70074,418.60202,21.031193,14.4895115
722.76917,49.99774,14.325513,25.688156
1092.3679,41.66739,20.895601,44.775578
781.3011,39.693775,14.720993,32.960194
854.018,38.139236,14.125946,35.717575
966.3734,37.737087,16.386372,40.657093
752.1874,39.611313,13.244998,32.039757
577.4014,44.35541,10.731434,24.599726
248.03746,187.74556,11.9216385,13.980978
266.24252,96.99266,8.831401,11.224425
349.08618,297.1968,24.440868,17.49943
845.6754,46.003223,17.250164,30.544106
1077.246,41.95934,22.309282,44.56807
723.804,40.396057,13.889964,30.733974
792.7632,38.9048,12.991638,33.147633
702.8373,41.13191,12.000557,29.768967
941.23193,37.41138,14.548766,39.10893
996.45306,37.646824,17.31713,42.017952
1008.87024,37.128548,18.349052,42.412766
964.1748,36.962498,17.587313,40.654976
213.95032,607.9877,18.58725,12.38488
565.3444,59.97591,12.160166,19.872053
748.1415,44.283295,12.859147,29.981607
821.6381,39.61818,13.415454,33.959545
301.06018,115.00172,11.909242,15.839903
657.62177,39.123035,9.100145,24.513699
794.95496,41.375435,12.4493885,32.97371
373.05103,74.36344,10.742392,17.549063
440.22385,51.589325,8.818229,17.704477
267.10352,717.10504,17.157852,16.99353
313.85455,340.34155,22.898352,16.179329
722.19904,49.840717,14.927201,25.96346
528.1413,56.653206,12.236096,22.68621
409.74002,59.469013,9.855355,17.57121
319.22958,88.58492,9.829233,14.5433035
793.51385,37.539913,10.151772,29.779158
992.6337,39.079407,15.99056,41.655647
904.0299,37.897495,15.483066,37.95159
891.24664,37.28012,14.996822,37.4092
913.34845,37.47466,15.441558,38.471252
1014.443,103.802246,126.62005,41.42845
1097.065,45.81705,53.08625,40.53273
897.45105,41.75878,24.115896,37.871353
890.9718,38.295227,18.058613,37.775936
580.0966,46.506546,12.071175,25.551872
666.5033,40.942917,10.846214,27.581291
441.19775,60.49042,10.417749,19.71466
301.45547,90.51895,9.7092495,14.004755
246.38345,150.59134,9.858897,11.527528
241.90028,699.45764,14.167675,11.485694
311.62875,343.5204,22.802387,16.094828
728.53577,49.59879,14.975792,26.1717
623.78174,49.512943,12.777682,26.163761
272.7639,118.841,11.180818,14.002571
478.2109,48.31947,8.595197,18.177658
688.4323,42.614986,10.483276,27.694769
509.08762,51.82693,10.318908,21.846153
726.4924,39.047062,10.500321,29.13389
799.0447,39.569942,12.452376,33.39535
703.88495,40.65106,11.678682,29.612339
271.04132,415.76486,21.09539,14.543823
911.6074,45.027702,17.277615,32.359257
869.65857,43.31576,17.310266,36.225624
331.0297,80.36242,11.201848,16.083183
301.14502,85.55878,9.403646,13.363023
261.54794,131.1184,9.796581,11.97759
246.33264,721.04626,14.639418,12.095122
1073.5902,39.41057,11.90415,30.714529
931.8433,42.24283,16.898294,37.203907
1327.4003,41.358604,31.209196,53.388092
895.2663,111.97915,80.69362,36.357437
1228.2683,50.42716,78.99969,46.124203
1174.2966,46.636303,70.26458,48.105476
488.75287,49.378674,14.19756,22.68122
1141.3645,38.357662,21.218252,46.569794
1082.189,38.620934,23.880798,45.46365
930.679,37.198692,18.209589,39.4242
697.6862,40.07289,12.848521,29.978903
723.5141,39.76514,11.8705015,30.408308
896.2661,37.795197,13.990135,37.49647
243.40736,487.9535,19.910055,13.476882
743.10315,49.450886,14.157049,26.150833
631.21826,50.379395,13.017206,26.513136
775.40674,39.39562,12.1947,31.51639
359.17944,85.20552,11.3342285,17.437943
457.45352,49.959755,8.792329,18.143726
359.58304,81.99904,10.020277,16.187128
431.6332,53.73604,8.787901,17.225128
453.79865,55.877396,9.331368,18.768164
299.59784,103.208374,10.030018,14.165959
408.7818,245.7616,27.269556,19.674074
959.6636,44.045033,20.6822,35.030823
1026.3152,41.98247,22.232466,42.650253
204.6312,333.0832,15.955584,14.412912
391.6536,57.42018,8.308299,14.642155
482.38803,59.66271,9.839748,19.577892
238.68063,412.0988,13.645791,13.677252
328.08096,72.778625,8.282399,12.260936
263.70514,322.57217,12.485914,12.80652
810.015,38.32419,9.77378,26.742413
783.38434,125.00255,59.054207,32.354023
1119.325,44.47774,38.005417,41.577873
1083.0828,42.253735,31.081686,44.899105
960.21466,37.66149,21.418592,40.465767
232.61037,219.62679,14.881156,15.01073
931.8581,35.820736,11.731148,32.417137
1029.8402,40.43978,18.875696,43.02351
703.64636,41.026505,12.882612,29.917347
503.01404,48.982635,10.297767,21.63989
516.80853,47.690056,9.554069,21.402227
344.1837,302.5031,24.223703,17.318018
662.9933,52.610638,14.651925,24.081764
1239.9808,42.755367,26.078024,50.523506
923.52234,38.35813,19.019588,38.641468
878.4983,37.697315,15.789333,37.00073
793.54047,38.860233,13.73755,33.653706
650.541,41.994507,11.496161,27.664474
637.0989,42.126705,10.696014,26.624603
571.96594,45.558384,10.263564,24.07913
878.9529,37.457455,12.508937,35.880512
432.32254,230.38002,28.482784,20.51233
1047.1086,43.453606,23.952635,38.4455
1053.9368,42.196194,24.716476,43.741875
495.99792,50.086033,11.774315,22.078098
515.83276,47.493824,9.814402,21.443506
327.5687,90.4537,10.3263235,15.51389
688.6892,38.967705,9.368116,26.069244
639.38696,46.523003,11.24723,27.00725
856.08044,37.635258,12.516907,34.90154
555.6023,49.30928,11.14894,24.207857
221.78232,569.29553,18.94753,12.663929
644.69415,54.258545,12.8214035,22.576962
852.45197,42.62025,14.759512,34.55584
237.39735,205.65608,13.463823,14.263215
343.1534,65.117645,8.537087,13.455046
303.99377,116.071365,10.192837,13.738046
243.33566,156.09329,9.802447,11.037087
421.35016,55.576607,8.435588,15.537702
550.1215,48.55886,9.517321,21.832531
388.12753,67.99213,9.860889,17.10219
618.5861,156.62097,40.807762,26.849478
990.5691,43.908504,25.109743,36.653294
1253.8635,45.326233,38.611202,51.74517
648.7281,41.772884,14.329608,28.2033
846.648,38.098244,13.94243,35.226097
821.29956,39.18246,13.935124,34.805565
358.39218,77.32546,11.018774,17.322939
267.7507,109.919975,9.678479,12.576239
315.661,78.96838,8.881431,13.026127
244.19298,424.6303,12.759641,12.397947
581.1733,166.93764,37.84116,25.604868
942.8052,44.359737,22.800837,34.8109
1168.3431,43.088688,29.569054,48.411076
915.80615,37.73267,19.231884,38.500645
631.36163,43.174538,12.432343,27.406189
883.35736,37.65331,13.672134,36.538433
866.27826,38.62338,14.555739,36.66442
814.7569,38.40063,13.538426,34.355537
559.41907,46.220894,10.889161,24.156666
231.9203,302.5127,13.211239,14.076224
533.83606,182.5334,34.49446,24.016811
1064.8146,43.520176,26.75719,39.40725
893.76886,42.46953,19.752108,37.438934
203.5292,315.65485,15.167832,13.903547
201.4923,235.73848,10.043189,8.798704
236.17673,704.0547,13.686192,9.689434
212.55025,276.68198,9.785069,7.7097535
285.4326,111.96006,9.150729,10.367281
260.62817,836.4567,16.07789,12.909461
201.59541,497.03992,11.14894,7.6570005
254.503,455.66248,20.382906,13.901745
626.34106,54.937508,13.171946,22.294724
292.2284,137.34265,12.806904,14.954234
245.89908,126.07201,9.770791,11.095074
251.68585,795.2348,15.718384,12.376908
358.1584,80.23981,8.46005,12.054327
287.02856,233.9107,11.972111,12.9649515
982.0016,36.58752,11.784166,32.71736
1062.122,40.007355,19.36349,43.703922
1140.4601,38.221603,23.360796,46.86045
491.52014,199.55856,31.814537,22.57443
1025.4491,43.553463,24.21994,37.799572
763.4314,45.17551,16.526611,32.37447
936.1779,37.96181,16.141535,38.71928
817.7132,39.389225,14.47682,34.718533
1029.8575,37.525715,17.729324,43.099865
805.4398,38.925205,14.444168,34.32046
648.41925,41.490902,11.46993,27.522264
232.32669,357.7179,14.546331,15.088403
283.95673,84.378,8.460825,11.333431
749.36005,130.12689,54.368103,31.201435
1166.9629,45.21876,42.21314,43.47912
1332.8713,52.56729,84.31205,53.91538
741.9906,38.131527,19.117212,32.08731
955.8544,37.64814,18.678566,40.471104
1095.4115,38.287895,22.735754,46.293205
717.0206,41.217003,14.074698,31.18005
1306.9575,39.86086,27.757349,53.867165
1097.4786,37.652557,25.933247,45.589363
818.8252,37.58505,15.854084,34.980495
276.50357,404.10513,21.321522,14.752858
861.6473,45.874126,16.427658,30.61814
583.63983,54.951332,13.475446,25.26461
854.9895,38.00544,12.99839,34.315784
725.86957,42.081196,12.692344,30.806482
981.8792,37.347538,15.478085,40.64153
1007.66034,37.69346,18.007809,42.450787
608.77545,44.64586,11.998565,26.544712
1176.5316,37.411003,19.466537,47.9877
1029.0441,37.75185,20.412016,43.22523
843.38477,117.347015,69.18905,34.448357
1285.7511,55.743504,111.16011,48.723156
1305.2456,82.41981,650.5006,55.46056
985.8974,50.965084,374.66653,45.75729
981.49536,43.352528,151.6139,45.19999
1192.4021,52.725822,254.08928,51.809185
1183.775,54.83784,400.0518,51.89719
1118.5691,53.44174,488.72562,51.85556
988.6479,41.971375,163.80307,46.66157
1047.9175,39.21424,78.528824,47.370094
210.6717,626.3087,18.433174,12.271993
411.5339,82.36715,11.719637,15.009517
606.3235,47.93283,10.782238,23.48055
251.53265,197.28444,12.602688,14.021738
223.66049,596.31085,13.474117,10.604079
236.66293,161.82495,9.106012,8.741827
317.74597,92.80981,9.158256,12.006427
490.81436,51.29756,8.914526,18.426346
632.4474,43.771416,10.014411,25.234697
851.3746,38.40063,12.441973,34.852703
321.64236,329.8311,23.247011,16.478376
1284.8221,46.598316,35.86597,46.63277
