c0,c1,c2,c3,c4
1.4707632,0.0074571446,0.16510472,2.678996,0.56548554
0.25329182,0.0045561655,0.02942856,1.244748,0.024343897
0.008794114,0.009334458,0.0036903382,0.0077435775,0.010594922
0.0076332917,0.011042468,0.002959649,0.0046284366,0.006781185
0.00653914,0.012214275,0.0036012023,0.005125139,0.006389373
0.0063637216,0.011448806,0.003833435,0.005681373,0.0059678378
0.1931005,0.5386951,0.4840723,0.1437733,0.9346603
0.29299194,0.55724335,1.2583992,0.1101941,0.7286505
0.017476825,0.38635257,0.37040555,0.760456,0.62518364
0.0071400693,0.9666101,0.019619081,0.079841524,0.10203645
0.003912535,0.90661615,0.0173281,0.23007941,0.07691118
0.0032357944,0.89604306,0.014888103,0.29240018,0.087486
0.003195721,0.8649578,0.012214388,0.30027774,0.09418713
0.0031520054,0.84953845,0.0119746085,0.33298007,0.11325036
0.0032131067,0.8409128,0.013136015,0.38385278,0.15076149
0.0034221439,0.830441,0.014572889,0.40223524,0.1940206
0.0036137612,0.8209455,0.015372313,0.41814744,0.22192633
0.003784209,0.8089905,0.015187522,0.46418324,0.22790854
0.00385856,0.8069384,0.016056601,0.45914212,0.2488328
0.0049984218,0.77911943,0.018905865,0.53213483,0.44565156
0.003473004,0.7933992,0.014772748,0.3331202,0.20647325
0.0030180968,0.89853996,0.033966593,0.29614553,0.496595
0.004786449,0.84817874,0.027892457,0.9361881,0.58918655
0.0050838687,0.8806842,0.026213929,0.81858784,0.6063228
0.005499219,0.8654389,0.028400406,0.65541106,0.8176285
0.0071526766,0.7957166,0.03366108,0.5173495,1.2278931
0.008066176,0.7390031,0.030205365,0.87582475,1.2128755
0.010972106,0.7330754,0.04134831,2.1764057,1.8634149
0.007348653,0.83255523,0.03310569,1.4013026,1.0758349
0.0059621986,0.8117198,0.015743034,0.09566547,0.2837348
0.0029173305,0.8286298,0.0349175,0.22941159,0.32115564
0.0028285324,0.8245723,0.036723983,0.34247142,0.367379
0.0028876122,0.8563104,0.03319086,0.28153905,0.4656975
0.0030402078,0.8528534,0.031106252,0.26789114,0.49984112
0.003246119,0.8474202,0.030418323,0.25533098,0.5432643
0.0033232323,0.8510307,0.030486895,0.2381847,0.56599057
0.0032658088,0.8459419,0.028496537,0.24308527,0.5207237
0.003924128,0.7800322,0.020180898,0.37911788,0.48156875
0.0066752913,0.6906437,0.021668736,1.0666469,0.8523939
0.0076959515,0.7246199,0.021710427,1.1880958,1.0504516
0.0046399124,0.7142484,0.01615582,0.14285116,0.31922325
0.006885694,0.7574569,0.03637739,0.43358734,1.560986
0.007944606,0.65774435,0.026357293,0.9123657,1.3899363
0.0060719443,0.7693952,0.023903104,0.60593367,0.736936
0.005213076,0.79644537,0.027103715,0.40893504,0.7358273
0.0069495854,0.75764513,0.049000643,0.20173803,1.1303548
0.006778653,0.70069885,0.029904107,0.3633402,0.8928713
0.011029678,0.64839053,0.034249954,1.156154,1.694557
0.003967742,0.8336438,0.027020037,0.18848868,0.49482232
0.0075848973,0.65601945,0.015446339,0.029371338,0.04553524
0.0030175473,0.7828864,0.033542242,0.19868486,0.15478966
0.0026655616,0.7600481,0.025927149,0.1709084,0.16888112
0.0027107694,0.74758744,0.022278046,0.14136541,0.1854438
0.002658416,0.7567735,0.021528468,0.15405065,0.20468272
0.059658486,0.025993092,0.050621312,0.07065192,0.08484989
0.029861648,0.0037281413,0.008677597,0.011384647,0.0037009341
0.00919024,0.0051117605,0.0052181846,0.0050079846,0.0037534845
0.0078087393,0.0044572377,0.0041787196,0.005278981,0.004276765
0.0074342065,0.004541259,0.004335207,0.005562188,0.004666816
0.007408348,0.0045202216,0.0045120753,0.005791122,0.004786318
0.0074149645,0.0045517487,0.0046749325,0.0058572623,0.0048868414
0.007437503,0.004554726,0.0047295294,0.005881203,0.004988377
0.007502335,0.004619067,0.004683583,0.005759222,0.004999682
0.0074905115,0.004267813,0.0043833414,0.006166117,0.005177909
0.007456419,0.0034544102,0.0038684637,0.008045226,0.0055686478
0.00732865,0.0047854576,0.004784513,0.00567762,0.005893181
0.012501313,0.01982532,0.009974773,0.0039836145,0.0027953726
0.008463696,0.0037183377,0.0036515773,0.11362469,0.006651774
0.0038868524,0.003847903,0.0032922523,0.18427615,0.020692855
0.0048958953,0.0035548029,0.0026777615,0.021268426,0.01811222
0.005301974,0.0096870065,0.017778646,0.0053045126,0.028470162
0.028178822,0.0028154561,0.006182456,0.019632801,0.0022938151
0.14241593,0.002353949,0.01826944,1.9852053,0.018049598
0.16286825,0.003401414,0.04549181,4.22904,0.093229994
0.43168524,0.0046648197,0.057265684,3.6401162,0.15362978
0.41725492,0.0056019155,0.04757872,3.296315,0.15388438
0.12636009,0.0056922953,0.046881527,2.6383712,0.118006915
0.009859948,0.0047275955,0.0042114505,0.77352774,0.021201156
0.0067198854,0.00955026,0.0052774535,0.0068162684,0.0088821845
0.0064598136,0.005892562,0.004236238,0.005607532,0.0053012073
0.0058452277,0.005546901,0.0047870544,0.005536588,0.0048428117
0.0041043567,0.0032149446,0.004097265,0.09617662,0.008525018
0.004760829,0.0067846687,0.04014534,0.94165766,0.45138365
0.004980283,0.008336539,0.03593599,1.6726924,0.57932055
0.008883074,0.0032317294,0.0027707971,0.15266892,0.007492587
0.3289595,0.0035135436,0.041611962,0.33473462,0.059344884
0.38383138,0.00491675,0.44482654,2.9309816,0.82994574
0.011617389,0.0046761925,0.017616345,2.2623978,0.1721771
0.007094128,0.0035857793,0.0033392997,0.39868924,0.012959867
0.0063138884,0.004720645,0.020212442,0.33930826,0.21215904
0.02111304,0.0123688495,0.4173756,0.031291757,0.62884456
0.43791604,0.004314943,0.2465428,0.5818019,0.3106802
2.0430872,0.008438037,1.1986896,4.8573284,1.6926877
2.7894938,0.02056568,1.7685281,1.5185417,2.183685
3.4615002,0.011218788,0.92362964,1.2527034,1.9586366
1.2374524,0.0063927667,0.11585501,2.4163096,0.33365548
0.26252884,0.0039418084,0.025591167,1.0762466,0.018128635
0.00906643,0.0075461674,0.0031223656,0.00887269,0.010786829
0.0073458473,0.008444074,0.003121511,0.0048288745,0.006835623
0.006210278,0.008295776,0.0038098157,0.0052154097,0.006401764
0.006022224,0.0075384257,0.004179991,0.0055728215,0.0059662852
0.0058191335,0.004368896,0.0036211524,0.009411821,0.005877643
0.13566263,0.3207932,0.3091982,0.09394185,0.721371
0.6802294,0.033963766,0.41741377,0.16329847,1.0803384
1.4243677,0.012645611,0.16398476,0.34899205,1.2568172
1.3840414,0.007155068,0.14061055,0.6931738,0.75442517
0.85011095,0.006098115,0.1795601,0.73413444,0.4762286
0.4969059,0.005682785,0.18794551,0.48575574,0.36639205
0.26940534,0.004942547,0.13539276,0.21534231,0.33765233
0.16199972,0.004248526,0.10074398,0.06079442,0.33596748
0.13088639,0.0044810753,0.1308277,0.029662438,0.27620152
0.16651848,0.0033351174,0.14467293,0.05542533,0.30777973
0.31107622,0.0029345006,0.17665842,0.24548508,0.32403773
0.600133,0.0032087683,0.21638168,0.5014086,0.505548
0.8780246,0.0040284493,0.329582,0.8270204,0.8295124
0.57584476,0.004410557,0.4160016,0.30134055,0.7276551
1.419442,0.0037370564,0.49399856,0.1459637,0.5747176
0.88041604,0.0075658965,0.7190558,3.4849234,0.774996
0.36972612,0.006165398,0.5750554,2.0155385,0.43699536
0.9361944,0.0068439892,0.7343951,0.5790899,0.80289465
2.3954415,0.015888695,1.8286946,0.23697087,0.9772982
4.031025,0.00973919,1.4266226,3.3974903,0.4488942
5.7693343,0.019168824,1.754481,9.2429285,3.5856695
4.480092,0.017259445,2.336293,9.4231205,3.5002472
3.1078105,0.012061743,2.519388,6.2616205,2.2899315
2.5068285,0.010313223,1.9816682,4.956644,1.9098154
2.3409092,0.0118691195,1.6609706,4.450675,2.1663404
2.4034967,0.013844418,1.4920427,3.4771001,2.5592713
2.592477,0.014921807,1.4393836,2.1960373,2.5997844
2.6765032,0.014337185,1.4386019,1.3256749,2.2643936
2.5872397,0.012331165,1.2995602,1.1770396,2.0556023
2.5275676,0.012286496,1.0193251,2.7061996,2.1241932
2.6359699,0.01601819,0.9911017,3.9147265,3.0639725
2.929349,0.016496707,1.0092329,3.6197674,3.476482
2.6762807,0.079558805,1.979224,0.18036072,0.15880555
2.67781,0.05657515,3.3160853,0.10213412,0.37252384
3.5550706,0.045035053,2.0143616,2.630995,3.5789652
2.4945538,0.03205436,1.5292579,2.4378054,2.7709074
1.3160609,0.020598333,1.5596883,0.43893653,1.0246228
2.5088727,0.01720212,2.225006,0.28652614,1.4149891
3.1681628,0.016015658,2.161691,0.42680365,2.143219
4.733139,0.013968518,1.6187309,3.1764753,1.1737735
5.9086776,0.023574997,2.2209504,7.093664,4.637283
5.4636197,0.027206035,3.0711868,5.2835298,6.2919583
5.2044563,0.021070251,2.7669864,3.4005558,4.902618
3.8161473,0.013887574,2.1152763,2.5453384,1.7909459
2.8545744,0.014268205,1.8404653,2.054756,1.3345344
2.475762,0.016256249,1.7941942,1.222236,1.385219
2.1331887,0.017635629,2.3070245,0.3425894,0.7521105
1.6378541,0.017910626,2.7642562,0.117266014,0.30955535
0.075450815,0.11820771,0.15172295,0.06398746,0.32956487
0.111619085,0.003999075,0.01690547,0.011469948,0.0095321415
0.015712127,0.0061080595,0.007303475,0.006826031,0.003107606
0.008535028,0.004397417,0.0043198047,0.005466729,0.004242735
0.007998837,0.0044132993,0.004327344,0.0055305837,0.004906456
0.007935838,0.004406113,0.004537412,0.0057628914,0.0051276865
0.007953678,0.0044647325,0.0047584954,0.0058129244,0.005199564
0.008004444,0.004525682,0.004903576,0.005803089,0.005251487
0.0080526965,0.004531181,0.0049426802,0.0058147428,0.005311175
0.008078089,0.004529616,0.004842692,0.005776491,0.0053306012
0.008094956,0.004465266,0.004591707,0.005789653,0.0053425645
0.008373587,0.0031834745,0.003586601,0.008928111,0.005566923
0.007901185,0.0066349367,0.0059671714,0.004672581,0.005654118
0.022485346,0.00561673,0.009578584,0.0070057637,0.0025769765
0.008854529,0.0035950094,0.0046272664,0.44701043,0.014954269
0.0039836746,0.003510711,0.0030058909,0.16336575,0.021109145
0.006046295,0.0030692413,0.0024084721,0.028722398,0.019269982
0.033993833,0.022253826,0.37239218,0.0032349105,0.03524118
0.084975764,0.0028729662,0.026594207,0.1273686,0.0035070095
0.38268176,0.0037396867,0.09792575,4.6740212,0.16424407
0.7619847,0.0054652253,0.11761096,7.307943,0.41459092
0.99757993,0.0058229817,0.08580263,5.715523,0.42368335
0.8841674,0.0057458044,0.05082425,4.9341526,0.25580588
0.62824976,0.006455914,0.06603321,4.3723803,0.4226141
0.3201238,0.0069547533,0.07152313,3.3350666,0.44613248
0.04016399,0.0049285796,0.0140756015,1.3960277,0.04844509
0.0076268534,0.0070666517,0.0040955697,0.008653064,0.011051869
0.006831788,0.005355778,0.0039891363,0.0051475647,0.0056737545
0.005859635,0.0039345687,0.004057649,0.006865122,0.005574837
0.005418078,0.0043016677,0.012426847,0.58826154,0.0626417
0.011189665,0.0053147343,0.098815724,1.4016234,0.61418235
0.0067234365,0.0065291543,0.02915346,1.2935507,0.34187597
0.07221377,0.002869126,0.0061514187,0.033878952,0.003951292
0.72164375,0.0037722792,0.16237645,1.1346952,1.1187321
0.17840262,0.0048064645,0.096397415,3.8045912,0.7268804
0.012516838,0.0035554927,0.0045497534,1.2816398,0.023480214
0.007895041,0.0035167155,0.003637722,0.57513994,0.026774649
0.022359561,0.004693316,0.0747,0.15071331,0.55168974
0.10569297,0.011243232,0.41157392,0.02658552,0.77723294
0.6432915,0.0041110064,0.1881412,1.1122516,0.30298743
2.8422327,0.008571894,0.9771769,5.0967183,2.7966967
2.9906638,0.026807576,2.2033312,0.8740221,2.474696
2.508683,0.0065892753,0.83300203,2.0505364,0.44986355
0.7005701,0.0034016008,0.08875499,1.7884705,0.0385899
0.038788468,0.0026133629,0.008818875,0.32276443,0.0063452916
0.007365373,0.009786801,0.005564383,0.0056926794,0.008326059
0.006727822,0.006738424,0.0035422996,0.005226013,0.006328833
0.005964319,0.0063186707,0.0042005065,0.0054178,0.006160437
0.06594612,0.07399833,0.10836716,0.062663615,0.2197634
0.36942315,0.0037440099,0.027964504,0.04331201,0.031065216
0.07850706,0.0034001854,0.0047742827,0.016628562,0.0037520062
0.012286269,0.005220907,0.0040266817,0.0061483397,0.0048687533
0.009634847,0.004169964,0.0035205209,0.0056494894,0.004767175
0.008455869,0.0043277172,0.003896171,0.005743784,0.0052970946
0.008170563,0.0044123167,0.0041842535,0.0058644316,0.0053722993
0.008063213,0.004565948,0.0044502816,0.0058532082,0.005348068
0.0080807805,0.0047004907,0.004639826,0.005813672,0.0052931313
0.008148189,0.004798127,0.004774292,0.0057786284,0.0052476674
0.008227053,0.0048727784,0.004873364,0.0057428256,0.005222196
0.008297174,0.0048815603,0.004896852,0.0057470268,0.005220991
0.008305979,0.004830122,0.004792777,0.0057735336,0.00525012
0.008263629,0.0048804134,0.004629468,0.005677138,0.0052568424
0.008443021,0.0036362663,0.003655357,0.007755118,0.0054815407
0.008233101,0.0038180463,0.0037992343,0.0074518723,0.0062315483
0.016283855,0.020144247,0.011965014,0.004560867,0.002703662
0.019055175,0.003824337,0.0064966376,0.15112728,0.0038260529
0.0054272083,0.0040389854,0.0055412697,0.46005583,0.019615512
0.0044890437,0.0035514426,0.0025640703,0.09083362,0.019646663
0.01964926,0.0034290878,0.01902658,0.024285413,0.06567905
0.03497909,0.016992219,0.5061531,0.0036486515,0.04685953
0.10354267,0.002969605,0.045899004,0.27460033,0.004162796
0.46427578,0.004722288,0.27590904,5.566195,0.3766195
0.90576696,0.0058773505,0.23148477,7.347142,0.54706335
1.0498072,0.0053758477,0.1290364,5.797383,0.42847097
0.9045567,0.0050743315,0.07561039,5.0600247,0.2983986
0.7044433,0.005454068,0.07931493,4.5748954,0.40584618
0.44770956,0.0060842577,0.08803958,3.7505233,0.5252475
0.1349867,0.0054258797,0.06397211,2.0874257,0.24919315
0.007244002,0.003913318,0.0028792531,0.13797821,0.022349989
0.006581821,0.007952645,0.0046637584,0.0052652615,0.009497608
0.0061285677,0.0048829005,0.0042944415,0.0057730717,0.005860284
0.004186373,0.0035252797,0.0046708966,0.1724872,0.012776364
0.009263807,0.0055082235,0.07430421,1.012831,0.6169339
0.0074388646,0.0069324295,0.041364055,1.6499331,0.5504534
0.04277467,0.0031489758,0.0049667624,0.058476727,0.0036469842
0.64934474,0.0037718457,0.19105694,1.1065015,0.93294865
0.18063585,0.004751033,0.12504497,3.776919,0.73200023
0.012194047,0.0035978106,0.00479498,1.2923548,0.024282848
0.007485093,0.0035559675,0.0034130877,0.5172482,0.024995698
0.019114556,0.0048144134,0.068421304,0.13159409,0.59282917
0.18119484,0.0064319987,0.19275829,0.03989666,0.75607675
1.1304401,0.004668516,0.16930443,2.1677823,0.97732586
3.4216328,0.008656176,0.44047713,4.2060747,4.4982343
3.5418203,0.017209698,1.3641672,0.65685815,4.2819295
2.1387775,0.0053117108,0.29169965,2.3834057,0.5122057
0.57223296,0.0031671426,0.04505486,1.5958574,0.026112145
0.07570594,0.009232333,0.03486821,0.14114396,0.029905953
0.010677743,0.0041822977,0.0046086065,0.0075516207,0.0039034665
0.0077062747,0.005069782,0.004621235,0.0047894237,0.003687137
0.0070575657,0.0049027847,0.0043771183,0.0053539705,0.0040371586
0.0069218935,0.0050477646,0.004599007,0.005639372,0.004168353
0.0069039348,0.00509755,0.0047535347,0.0058153854,0.0042419666
0.0068839546,0.005221101,0.0048466744,0.0057948115,0.004303851
0.0068963235,0.005088302,0.0047183326,0.0059022754,0.00438195
0.0067018564,0.004214471,0.00432838,0.007142241,0.0048198607
0.006710494,0.004466473,0.004504098,0.006609431,0.0050753853
0.008109983,0.016051235,0.008068137,0.003855242,0.0034268613
0.008818555,0.0033738483,0.0032611808,0.013509332,0.0039476054
0.0038678646,0.0033282912,0.0032889955,0.13954768,0.015331492
0.0043786056,0.0037994017,0.0033648792,0.015386591,0.016990332
0.005236723,0.0045913234,0.0046902685,0.008644859,0.012074201
0.004969222,0.029305497,0.036859367,0.0039079664,0.027735788
0.016940327,0.0033802146,0.0048717707,0.02205017,0.0023757282
0.025919557,0.0029037034,0.0075900834,1.9997834,0.019973442
0.016593423,0.003574927,0.007612369,2.2611272,0.027692312
0.09808455,0.0035244212,0.018956322,1.8734064,0.015745943
0.09416382,0.0036140839,0.022149371,1.7846545,0.014354669
0.025818063,0.003656184,0.008923393,1.131074,0.01409423
0.005936153,0.0035340036,0.0027988488,0.20610683,0.013248845
0.006081202,0.0065996614,0.004733693,0.006776209,0.008629895
0.0064073466,0.005823444,0.0048513804,0.0055167843,0.0049881297
0.006167747,0.006013741,0.00512574,0.005420078,0.004512606
0.0060790395,0.005184784,0.0046229316,0.006179825,0.0046136864
0.0039854296,0.0038172363,0.0047972524,0.1895667,0.012685873
0.005487696,0.007393355,0.05559466,1.0452237,0.5309157
0.005043575,0.0060258065,0.0126310345,0.7572674,0.09669091
0.14347675,0.0024846145,0.012661586,0.05769204,0.006778212
0.4725499,0.00458811,0.18478605,2.0281525,1.1295103
0.013603153,0.0060692946,0.01658045,2.6664515,0.48681274
0.0072510988,0.0041546165,0.0031502668,0.6094839,0.018106265
0.0055393744,0.00454749,0.009110954,0.49776736,0.08804593
0.016458644,0.00958923,0.24724942,0.060750656,0.69035906
0.22835262,0.0046756887,0.20778513,0.12093018,0.81975466
1.2170748,0.004900339,0.21803237,2.5152676,1.4187291
3.275301,0.009104003,0.41951957,6.000602,4.748344
2.6691632,0.017169556,0.94294626,0.83666164,4.6116843
2.79414,0.0073508443,0.33744377,1.55843,2.0796397
0.95698935,0.0050393445,0.073348,2.3751676,0.30979905
0.2700066,0.0034721752,0.021709755,1.1806134,0.020458166
0.00976433,0.0052519245,0.002283904,0.015661366,0.011999057
0.0069780205,0.0078000287,0.0035137567,0.0049226084,0.0075801536
0.0060801525,0.006882597,0.0039148238,0.0054083797,0.006248022
0.0058538336,0.006739516,0.0044175275,0.005602566,0.0058004516
0.005765878,0.0050851023,0.0041099614,0.00741296,0.0057044844
0.2756882,0.8083246,0.8099723,0.22434574,1.1927284
0.08211462,0.75096166,0.47748497,0.12502703,0.42748272
0.004200547,0.8525642,0.021955902,0.2627437,0.08626671
0.0070953453,0.7890227,0.011149276,0.060091235,0.041233726
0.0038799355,0.87300086,0.01349577,0.19936404,0.077010475
0.0036912095,0.8657652,0.009989831,0.2114594,0.07516639
0.0035710607,0.8610822,0.009150734,0.25704455,0.08414751
0.003472607,0.8517009,0.008907479,0.2935462,0.09775568
0.003366098,0.8472333,0.009299992,0.30840254,0.12068669
0.003298708,0.8398735,0.009954237,0.32398787,0.14084211
0.0033755603,0.8240502,0.010649795,0.37696153,0.15594317
0.003512573,0.8131068,0.012075727,0.40353742,0.19005407
0.004666199,0.789135,0.01574091,0.50645995,0.39207694
0.0038987114,0.8041277,0.014427051,0.4710079,0.22203535
0.0061250045,0.733229,0.008117867,0.061574053,0.07383814
0.0043221274,0.8855511,0.024630193,0.54673123,0.448681
0.0052776746,0.86458147,0.019637208,0.78863615,0.50902236
0.005272976,0.9300968,0.021844981,0.73481864,0.51876104
0.0057789,0.95328623,0.02806613,0.5555273,0.78618973
0.006705743,0.891382,0.02679736,0.61872727,0.90317655
0.007887315,0.8538613,0.027729116,1.4246885,0.9057784
0.0111446995,0.8847407,0.037491307,2.5667975,1.6758221
0.0044802013,0.9999159,0.029835235,0.5010325,0.4624763
0.006341929,0.68430907,0.018183371,0.060500793,0.09100549
0.0035919228,0.81307936,0.04318831,0.4630934,0.37799764
0.004267749,0.8507896,0.026785674,0.47717273,0.5046352
0.004830364,0.88988495,0.027507877,0.35320762,0.6031876
0.0051625054,0.8838835,0.030100806,0.3093341,0.6414092
0.005093825,0.90530765,0.032708127,0.27072608,0.67082715
0.0046955924,0.9371699,0.03467926,0.24684294,0.6665007
0.0042052036,0.9545335,0.033080924,0.2544194,0.60698557
0.0043256977,0.90148854,0.023070022,0.3849802,0.49859795
0.007630658,0.78518385,0.023497377,1.2163459,0.8324017
0.009814412,0.8167729,0.024971487,1.6942178,1.1823652
0.0054207076,0.8514431,0.02331764,0.37436926,0.42253485
0.009098244,0.7412591,0.04465949,0.2944265,1.1588851
0.012912695,0.63030386,0.03671486,1.1764867,1.6491536
0.008162139,0.7516643,0.02316165,0.90906525,0.8644747
0.006154583,0.83188415,0.024876181,0.5495395,0.63625824
0.007984785,0.79258084,0.04169774,0.26287287,1.052557
0.008139113,0.73616636,0.033724703,0.27964273,0.9272763
0.009760468,0.6692606,0.027678795,0.8966146,1.150618
0.011391096,0.7330262,0.027239265,0.9309722,1.5758435
0.0076503246,0.7356578,0.011182832,0.06531104,0.14975646
0.006036889,0.66306883,0.016290821,0.046044607,0.057089504
0.002965128,0.76126325,0.028023908,0.19924264,0.13669719
0.002641965,0.7359979,0.024234775,0.17032354,0.18864189
0.0026238984,0.7422572,0.021951878,0.15269436,0.23078048
0.0640812,0.017207725,0.04088696,0.08065282,0.058139864
0.046776347,0.0031807595,0.008699665,0.013978246,0.0032445905
0.014507812,0.004562522,0.0060027307,0.0065962225,0.0027866538
0.008912516,0.0041827145,0.004173818,0.005439188,0.0038735508
0.008147718,0.004151802,0.004025883,0.005620856,0.004442757
0.0078118076,0.004174049,0.0041791503,0.0058657015,0.004776461
0.0076618637,0.004240646,0.004359684,0.0059522134,0.004967819
0.0076006474,0.004327084,0.004506353,0.005942839,0.0051052747
0.0076241465,0.0043795537,0.004590775,0.005916971,0.0051944405
0.007675875,0.0044218157,0.004651081,0.00587408,0.005275039
0.0077405637,0.0044447654,0.004681789,0.0058353706,0.0053482214
0.0077962982,0.0044180807,0.0046516433,0.0058420515,0.0054247053
0.007844852,0.0044214516,0.004555744,0.005785989,0.005451435
0.007850603,0.0041060736,0.004229986,0.006182118,0.0055899536
0.007954129,0.003339107,0.003640418,0.0081284195,0.0058461865
0.0077326377,0.0054977313,0.0051144203,0.005056718,0.005925082
0.018052155,0.0079314355,0.010620928,0.005692793,0.0024727837
0.009225701,0.0038435988,0.0041760076,0.30570692,0.011095045
0.003919454,0.003822323,0.0033826493,0.19739468,0.021365922
0.0051810164,0.0031597388,0.0021654738,0.042181317,0.017999616
0.013786397,0.015065638,0.10197552,0.004303281,0.039455596
0.039152153,0.0044999183,0.02226572,0.007169683,0.0033711533
0.12291769,0.0024819674,0.02491891,0.6007641,0.007430368
0.36219522,0.004370477,0.15376903,4.348302,0.15219378
0.70110023,0.0060578813,0.14174566,6.604731,0.25226274
0.8555738,0.006539408,0.117659286,5.1454563,0.34321642
0.7750125,0.0062725623,0.065961234,4.458415,0.21452682
0.5378451,0.0070208474,0.084544815,4.000751,0.35236588
0.23040305,0.0071894424,0.08524891,3.0163054,0.33022848
0.017901247,0.0048645777,0.0070431074,1.0397255,0.032166578
0.0073102913,0.008566875,0.004925086,0.0070069595,0.009629214
0.0066948957,0.0052148914,0.0039500273,0.0053842533,0.0056175296
0.0055809617,0.0029107267,0.0035771509,0.014267091,0.0056662727
0.0055526304,0.0051728846,0.030064272,0.7820812,0.30980125
0.0067032687,0.006187724,0.04599181,1.7016071,0.574499
0.013141308,0.0029166187,0.0031763273,0.15287152,0.0061710496
0.4258956,0.0037581173,0.11559076,0.46817774,0.32596976
0.3457709,0.0050117,0.4188031,3.3574622,0.7990171
0.011937744,0.004096202,0.009751162,2.0840683,0.06415422
0.0069094724,0.0034490891,0.0029506995,0.31397367,0.013212527
0.013804221,0.004135051,0.050841365,0.25739723,0.43246755
0.035355087,0.011162024,0.40819728,0.028378783,0.67324936
0.45666823,0.0027637836,0.06555287,0.97458696,0.03433506
2.4980042,0.009525501,1.0893078,4.825616,2.153594
2.7744365,0.033907223,2.1429079,0.88923645,1.9353573
2.2372582,0.0070328284,0.68795085,2.1669173,0.4471369
0.58602625,0.0034631616,0.06158502,1.6563998,0.03221643
0.019091422,0.0028724873,0.0037705372,0.13826935,0.0080857845
0.09608631,0.34338626,0.23799855,0.089213066,0.63244855
0.38813603,0.05445973,0.58279514,0.06183381,0.57043463
1.2461481,0.01714041,0.38344973,0.38562864,0.718152
1.3747455,0.0074003083,0.32165226,0.9312153,0.38636053
0.81446517,0.005252438,0.30929947,1.0714642,0.20237288
0.4735347,0.004717541,0.19792563,0.8088006,0.08836911
0.23991513,0.0032261885,0.046782553,0.4603648,0.016511828
0.06627318,0.0025615096,0.012908185,0.03845899,0.010273462
0.027811708,0.0043157493,0.011591914,0.011517153,0.0060359193
0.021478498,0.0042638485,0.009899849,0.01061462,0.0035505749
0.017651536,0.0041662394,0.009053473,0.010672192,0.003448802
0.016165925,0.0039576963,0.008140029,0.01103579,0.0035763104
0.017569778,0.0042072353,0.008224889,0.010451162,0.0032242534
0.0441302,0.0030482393,0.01182877,0.012657657,0.0032718852
0.19730945,0.0017508741,0.020752905,0.05171085,0.012695278
0.2635159,0.0027941652,0.06251754,0.08171402,0.2847536
0.35516477,0.037962426,0.08328629,0.003917548,0.006033285
0.47483617,0.02316716,0.1505899,1.5821608,0.07952769
