c0,c1,c2,c3
629,100,2,149
797,131,3,177
812,135,3,185
508,97,2,138
757,128,2,182
835,134,2,193
211,39,1,95
749,119,2,176
865,130,2,177
178,17,1,83
754,109,2,167
847,121,2,192
855,115,2,196
708,91,1,172
832,99,2,185
850,110,2,200
665,88,2,177
830,118,1,198
836,124,2,206
528,100,0,154
779,129,1,209
830,128,1,220
815,130,1,215
697,113,1,190
804,115,1,213
862,122,1,207
640,103,0,161
799,114,1,211
839,123,1,224
435,83,0,131
770,102,1,188
869,111,1,203
869,108,1,206
670,90,1,169
830,100,1,195
856,100,1,208
567,73,0,147
799,102,1,190
878,122,1,215
868,125,1,219
722,101,1,182
864,116,1,218
878,110,1,220
568,87,0,154
801,112,1,212
866,118,1,217
849,113,1,219
721,94,1,183
827,108,1,216
838,114,1,230
535,84,0,154
754,104,0,212
856,117,1,229
849,122,1,230
663,89,1,183
814,118,1,221
842,126,1,242
853,128,1,235
657,90,0,191
819,111,1,205
830,114,1,222
562,82,0,159
789,94,0,213
857,100,1,233
849,111,1,235
749,93,1,206
828,114,1,221
861,125,1,220
509,97,0,146
758,100,1,200
822,111,1,220
838,115,1,214
638,96,0,181
784,106,1,214
853,112,1,213
471,79,0,125
755,103,1,199
839,110,1,218
855,114,1,219
726,87,1,186
820,103,1,213
837,113,1,207
655,83,1,160
810,102,1,186
805,104,1,195
600,76,1,166
785,93,1,197
810,97,1,206
632,81,1,162
782,105,1,206
808,112,0,211
582,91,1,166
771,105,0,214
815,115,1,210
605,85,0,169
789,103,1,198
823,115,1,213
536,98,1,156
759,107,1,193
826,105,2,202
340,55,1,112
751,108,2,190
819,121,2,206
173,39,1,103
719,104,2,183
779,115,2,198
797,114,2,190
726,92,2,171
840,82,0,168
456,62,0,94
839,82,0,170
919,91,0,182
651,70,0,146
878,82,0,195
938,91,0,196
580,65,0,123
876,79,0,189
960,79,0,196
214,22,0,75
855,76,0,173
937,85,0,188
959,88,0,188
756,72,0,160
922,79,0,184
944,83,0,203
672,73,0,164
873,75,0,197
937,78,0,202
913,79,0,201
813,72,0,170
916,75,0,182
929,78,0,194
772,66,0,165
924,84,0,201
966,90,0,203
610,68,0,154
871,82,0,195
1002,86,0,210
1043,84,0,224
650,61,0,144
899,69,0,192
1041,72,0,233
1115,82,0,236
1160,84,0,249
1172,89,0,261
617,60,0,158
847,66,0,203
961,59,0,217
1056,60,0,232
1135,63,0,236
1190,71,0,240
1231,87,0,250
1286,92,0,253
1312,94,0,297
1304,93,0,269
1289,85,0,265
524,42,0,127
840,65,0,185
963,66,0,205
1027,68,0,212
1043,70,0,234
1056,74,0,230
1049,66,0,247
1060,68,0,227
1111,67,0,236
1070,72,0,239
1056,69,0,260
1021,70,0,249
984,61,0,239
906,64,0,245
511,42,0,195
501,45,0,138
697,57,0,162
713,60,0,175
825,57,0,180
905,64,0,226
991,64,0,239
1061,71,0,256
1106,77,0,295
1124,77,0,282
1124,74,0,281
1107,71,0,282
1130,68,0,302
1142,65,0,279
1137,70,0,282
1127,68,0,269
1114,71,0,291
1110,69,0,294
1095,62,0,279
1108,65,0,283
1125,59,0,258
1102,71,0,261
1121,66,0,242
1130,67,0,264
1112,66,0,293
1142,63,0,277
1159,67,0,282
1132,71,1,279
1125,71,0,274
1138,74,1,249
1070,71,1,240
1076,74,1,256
1117,78,1,273
1122,81,0,278
1147,70,0,276
1158,74,1,276
1217,69,1,304
1241,74,0,290
1246,80,0,293
1251,75,1,311
1239,78,0,291
1280,77,0,308
1276,79,0,302
1307,76,0,360
1286,83,0,308
1300,88,0,306
1241,81,0,312
1227,81,1,348
1211,83,1,278
1206,89,1,278
96,19,0,61
784,69,0,193
905,65,1,238
964,72,0,270
1047,75,1,272
1102,74,0,313
1156,75,0,291
1145,75,0,291
1146,78,0,296
569,34,0,147
846,56,0,236
975,74,0,266
1063,81,0,276
1120,80,0,317
1106,81,0,295
1103,74,0,289
724,62,0,208
910,65,0,266
986,74,0,284
1042,71,0,289
1034,78,0,289
664,58,0,224
878,71,0,240
975,84,0,257
1027,91,0,272
1050,82,0,307
686,60,0,212
880,68,0,241
988,79,0,252
1031,85,0,292
265,43,0,115
814,59,0,225
937,69,0,256
976,77,0,290
120,22,0,83
845,66,0,227
935,69,0,242
951,64,0,286
543,49,0,187
825,66,0,250
874,72,0,262
900,74,0,288
724,61,0,232
888,76,0,244
922,84,0,256
566,63,0,165
820,67,0,259
900,76,0,264
896,74,0,267
702,58,0,237
840,69,0,262
883,74,0,259
621,57,0,202
841,78,0,249
870,82,0,264
556,68,0,182
792,73,0,246
840,75,0,274
467,43,0,142
775,67,0,235
826,70,0,245
559,51,0,194
779,68,0,261
827,72,0,246
616,62,0,196
823,75,0,241
840,76,0,270
664,60,0,207
683,60,0,195
458,43,0,142
708,56,0,200
506,39,0,125
764,51,0,184
355,27,0,107
769,59,0,206
784,55,0,182
763,53,0,180
779,58,0,189
718,56,0,191
767,54,0,185
696,51,0,173
764,56,0,190
602,48,0,175
768,47,0,195
487,37,0,150
762,49,0,206
761,50,0,217
761,52,0,191
786,56,0,197
698,57,0,186
766,58,0,213
667,43,0,178
779,55,0,193
489,39,0,151
771,51,0,227
778,57,0,207
749,58,0,200
782,67,0,203
686,63,0,203
770,63,0,187
602,53,0,146
779,65,0,190
384,52,0,117
752,59,0,196
775,59,0,192
753,55,0,183
795,56,0,210
697,51,0,186
811,57,0,200
626,49,0,166
785,60,0,223
446,50,0,125
786,62,0,203
793,58,0,206
765,52,0,211
799,62,0,205
648,53,0,170
797,65,0,203
498,51,0,154
814,61,0,208
841,64,0,201
770,54,0,192
826,57,0,217
594,45,0,152
823,55,0,192
807,56,0,192
801,60,0,203
824,61,0,196
727,56,0,178
826,64,0,194
493,51,0,136
816,61,0,199
811,67,0,196
778,64,0,188
797,60,0,210
684,53,0,169
798,58,0,190
482,41,0,140
797,47,0,215
809,49,0,208
748,50,0,188
810,52,0,209
615,44,0,169
822,56,0,205
829,56,0,202
801,57,0,197
844,64,0,218
714,58,0,186
869,62,0,200
856,63,0,201
813,62,0,203
825,54,0,221
665,44,0,188
833,56,0,211
163,15,0,84
816,60,0,202
826,65,0,200
679,51,0,180
857,53,0,215
109,4,0,49
830,49,0,191
866,51,0,198
750,42,0,181
856,43,0,204
437,30,0,131
828,51,0,194
840,57,0,201
748,52,0,191
870,60,0,211
552,47,0,158
836,51,0,210
846,56,0,220
716,47,0,178
832,62,0,196
463,45,0,130
820,59,0,209
858,59,0,202
734,57,0,185
851,58,0,206
304,27,0,101
826,53,0,191
852,49,0,197
767,42,0,183
836,60,0,209
579,52,0,160
815,63,0,205
831,65,0,205
757,63,0,202
829,61,0,202
648,45,0,173
840,52,0,210
178,31,0,74
808,54,0,192
861,59,0,192
755,54,0,172
866,64,0,195
581,50,0,131
858,58,0,183
865,56,0,186
783,48,0,178
863,46,0,179
672,36,0,142
844,46,0,184
211,21,0,73
810,52,0,186
817,53,0,182
760,51,0,174
807,51,0,196
682,39,0,174
800,51,0,179
637,45,0,162
806,58,0,198
469,38,0,132
810,61,0,182
809,56,0,186
718,52,0,173
798,55,0,175
620,49,0,146
792,54,0,178
464,41,0,109
768,55,0,179
782,55,0,170
772,55,0,173
788,49,0,189
735,49,0,176
796,55,0,182
651,44,0,152
796,55,0,185
436,38,0,115
797,51,0,184
792,48,0,196
774,47,0,192
793,52,0,188
730,55,0,168
783,54,0,173
666,47,0,154
781,58,0,176
579,44,0,137
764,59,0,171
487,43,0,131
771,61,0,172
769,57,0,170
748,48,0,175
774,48,0,188
749,47,0,170
793,45,0,164
746,44,0,154
738,49,0,170
780,39,0,183
943,41,0,234
747,44,0,207
942,54,0,234
842,42,0,219
682,39,0,173
860,44,0,220
784,44,0,201
618,39,0,165
933,44,0,219
849,44,0,204
737,45,0,184
366,36,0,119
876,56,0,214
808,52,0,210
718,46,0,176
536,42,0,144
848,55,0,206
849,52,0,206
841,52,0,201
799,49,0,196
718,37,0,176
630,40,0,158
119,19,0,26
850,43,0,200
815,45,1,191
779,37,1,185
653,39,1,171
447,37,0,127
897,64,2,187
884,63,2,179
867,54,2,187
811,48,2,190
735,41,1,177
488,27,1,122
868,54,1,203
802,54,1,183
610,42,1,158
170,3,0,70
912,55,1,185
838,51,1,181
737,48,1,157
666,50,1,153
498,42,0,127
846,50,1,196
835,46,1,202
809,41,1,190
723,36,1,180
609,37,1,158
499,34,0,106
874,52,1,184
885,57,1,185
868,53,1,177
816,54,1,192
622,44,1,135
883,56,1,172
792,50,1,159
719,43,1,184
516,34,0,107
226,29,0,85
