c0,c1,c2,c3,c4
0.166163,-0.30324635,0.3623109,0.26095802,0.39421374
0.3505343,0.15300098,0.81741714,0.6978852,-0.77963763
0.7115702,-0.5100959,0.8752726,0.5874919,0.53055364
0.08766279,0.22238079,0.59344494,1.249474,-0.45449594
1.2584982,-0.6903857,1.1579008,-0.84658027,-0.09376804
-0.26893458,-0.15404877,-0.5269138,1.6206833,1.8190206
-0.011615597,0.29799524,0.7031751,1.5858939,-0.7687876
1.2373182,-0.78039587,1.191687,-0.52705264,0.09377452
-2.1965857,-0.27465042,-1.7528137,-2.061286,2.555309
-1.4424142,1.4308554,-0.3235976,5.2249875,-0.016096763
2.3537097,-1.3691634,2.5967798,-1.5526732,-0.97269076
0.04859481,0.25118175,0.18322656,0.88325876,-0.18094149
0.79223585,-0.58485204,1.3822496,0.715635,-0.33369297
0.44218108,-0.14503893,0.42776248,0.39151847,0.13063467
0.7017619,-0.2973741,0.5406783,-0.06874268,0.22970822
-0.90171397,-0.10517057,0.057601325,0.044728886,0.29802597
-0.58162737,0.0887138,0.08446395,0.9275172,0.54235435
0.4857464,-0.11010345,1.2624788,0.8630562,-0.9373163
0.37796274,-0.4402822,0.93565625,-0.23144315,-0.33609822
0.37216112,0.06820742,0.5981346,0.6612114,-0.34822822
0.44362178,-0.81522167,0.49392867,0.6437173,0.7379
-0.00702437,0.43673578,0.61757994,0.66071373,-1.3130566
1.401974,-0.8430284,1.6400396,-0.44542998,-0.30896455
-0.22218743,0.00740353,0.24015334,1.6516589,0.27358016
0.681378,-0.33072647,1.1596131,0.72256655,-0.5784189
0.7652067,-0.34964737,1.113744,0.30054295,-0.4560352
0.70542186,-0.5379599,0.63077116,0.5339613,0.3701076
0.2893438,-0.23322281,0.05568459,1.1941298,0.90004694
-0.050523363,-0.58577234,0.040735744,1.0876232,0.5157297
3.1364613,1.3976628,-1.175637,1.5430025,-3.8231688
1.1266481,-0.5402892,1.1412408,-1.6791286,-0.61918986
-0.27260205,0.33802572,0.08122673,0.29549968,0.23431477
-0.46255967,-0.29689488,0.15599701,-1.2908914,0.33519033
0.17495367,0.17955604,0.2696088,0.9018091,0.35731298
0.765969,-0.25592503,1.230435,0.19402654,-0.46972433
0.70586246,-0.32268462,0.63678074,-0.14491884,0.24017882
0.26067117,0.20643535,0.8625394,0.82285166,-0.7518307
1.0401332,-0.76636255,0.76292974,-0.5474716,0.7035825
-0.59767663,0.52782124,-0.26497152,2.105567,0.5973295
1.1281326,-0.53488666,1.3754586,-0.15551285,-0.39789593
0.63321143,-0.109838806,0.82862705,-0.26824683,-0.608721
0.35646608,-0.07797178,0.5448459,0.79775727,-0.09591315
0.74368125,-0.30086932,0.8070475,0.014606964,-0.08759112
0.5155694,-0.15618262,0.5289701,0.46213603,0.18815166
0.6863673,-0.2382296,0.8995208,0.22241165,-0.21607137
0.6896467,-0.2512258,0.8580599,0.20571221,-0.07379482
0.45147368,-0.15874085,0.6266144,0.8074111,0.31991872
0.5768212,-0.29290614,0.67505884,0.48657936,0.24972898
0.03748224,-0.44463572,-0.43127233,0.2145222,2.1460714
-0.25937662,0.6686765,0.6615839,1.7379059,-1.2757711
1.8003267,-1.1406344,1.4494735,-1.5968962,0.2207691
-0.42605516,0.38431945,-0.7458612,2.2598941,1.589518
0.89123386,-0.35295662,1.0741018,-0.37493438,-0.57692116
0.52062374,-0.3604692,0.15355423,0.6762389,1.1435326
0.43381348,-0.114366375,0.41408655,0.47168362,0.18858898
0.4808623,-0.029148422,0.8620768,0.660818,-0.62370306
0.84496236,-0.4051393,0.73931336,-0.23753087,0.17052838
0.25518999,0.08013073,0.40204027,0.84765494,-0.117475756
0.51856846,-0.4757565,1.0393107,1.0987936,0.09963425
0.4636089,0.039706863,1.2796717,0.7802081,-1.2021546
1.1824713,-0.7207531,0.7203544,-0.9908268,0.56744057
-0.24681708,0.45880142,0.115136825,1.7305948,-0.15608776
1.2519693,-0.7692808,1.0940647,-0.60268986,0.1875484
0.086852945,0.30007187,0.64167535,1.0044093,-0.8413463
1.3946178,-0.78480184,1.1385937,-1.3575829,-0.025820203
-0.0041304454,0.34609142,0.37762722,1.0934926,-0.527358
0.96260566,-0.74908674,0.95022345,-0.15256242,0.49675646
0.22508666,0.074237026,0.29524776,0.7717581,0.04385098
0.7288549,-0.46205458,1.1867329,0.44600898,-0.31174576
0.41975692,-0.22911963,0.81101686,0.8450074,-0.20789972
0.466444,-0.4051369,0.5955247,0.70141196,0.16331002
0.57339156,-0.23772177,0.68724555,0.3502754,-0.16276336
0.60773563,-0.1891726,0.98438835,0.27453983,-0.54870284
0.78324866,-0.34274754,0.7736266,-0.19689755,-0.07183207
0.53252363,-0.12787756,0.8297454,0.46580046,-0.3921425
0.68630594,-0.42617258,0.66635793,0.54953367,0.40659955
0.31450418,-0.08393224,0.49044627,0.9399562,-0.015131809
2.6015654,1.4041358,-1.2429018,0.6938274,-2.8750253
0.17355177,0.06986443,2.3569715,1.1016929,-1.7667555
1.350856,-0.8116883,1.0148846,-1.8515065,0.35510305
-0.16518763,0.3796679,0.07347032,0.87638426,0.22724852
0.8628266,-0.4137772,1.2648231,0.28667593,-0.14016536
0.5721173,-0.12353834,0.5930095,-0.29650605,-0.13648185
0.46681324,-0.06556209,1.1097894,0.93499947,-0.3600514
0.886749,-0.43851313,0.81907624,-0.2998184,0.26940575
-0.67893434,0.050957836,-0.38155723,0.589748,1.2830919
0.10216872,0.12373272,0.21180546,1.3177922,0.45111364
0.58238,-0.34113583,1.0410224,0.39065892,-0.24042815
0.51118594,-0.43749747,-0.26493302,0.57502735,2.1985352
-0.1376653,0.5025489,0.4732568,1.5154907,-0.7547684
1.5221633,-0.88620365,1.2521652,-1.3510231,0.048777305
-0.28918955,0.45872036,0.036678035,1.7261238,0.034902357
0.821289,-0.61172897,0.9816053,0.19636919,0.16262293
0.19325224,0.035670437,0.18650737,1.0065435,0.50256693
0.83481234,-0.3200477,0.994262,-0.13973396,-0.38456115
0.4778795,-0.21243986,0.6273782,0.43348932,0.14454678
0.422761,-0.14699873,0.73256034,0.81814474,0.1033748
0.7718219,-0.22466835,0.92188746,-0.45705664,-0.5748322
0.45839807,-0.38486657,0.043175124,0.64969486,1.4205476
-0.021089695,0.42865577,0.6056605,1.1173184,-1.1388721
0.9639913,-1.0146588,0.9083848,0.0827619,0.9622353
-0.86114144,0.60579604,-0.2282472,2.9220395,0.4011084
1.263704,-0.7343286,1.1800908,-0.51961166,0.0406022
-0.10510739,0.39160314,0.71482784,1.6737419,-0.8025572
1.2149316,-0.82209766,0.9605755,-0.5638878,0.4694076
0.18374935,0.26805225,0.64387405,0.31560194,-1.0390276
0.10559211,-0.9747571,0.5681474,-0.2528574,-0.037990816
-0.5720494,0.7559806,0.21043119,2.3878562,-0.70553666
1.1863929,-0.6907171,1.3980575,-0.04582374,-0.71725917
0.4080498,-0.059835277,0.83998364,0.7820354,-0.46814185
0.5111947,-0.23227629,1.2033294,0.29742533,-1.0022504
0.48188117,-0.97171724,0.39822719,0.40549958,0.73488975
-0.4116231,0.475238,-0.38458097,2.2542117,0.7840579
1.1025629,-0.6339139,1.6459326,0.28181362,-0.57474923
0.2168943,-0.19243416,0.20843348,0.771703,0.43170306
0.5022163,-0.22534546,0.44832337,0.68360513,0.357765
0.5214173,-0.35303292,0.53088003,0.7604973,0.31023893
0.56780523,-0.10322746,0.81080735,-0.13238542,-0.67265433
0.18084916,-0.75430095,0.3016231,0.7895118,0.80373126
-0.10444399,0.42459074,0.428391,1.3104299,-0.73964715
1.3036957,-0.79524934,1.4820982,-0.2983235,-0.2915487
0.07574663,-0.020450912,0.43738523,1.2583666,0.025948547
0.80527854,-0.34810957,1.4167577,0.676829,-0.79953134
0.52353644,-0.34711298,0.5464574,0.5242072,0.14578268
0.31048122,-0.29640374,0.6575896,1.2234277,-0.22843471
2.889,1.3895065,-1.3892753,1.0475152,-3.3843968
1.2934343,-0.41210112,1.734873,-0.4954732,-1.1978774
0.21995345,-0.027047954,0.31720898,-0.1411895,0.552538
0.1423482,-0.11390384,-0.34155434,0.64958274,2.2806077
-0.21842232,0.459829,0.57263094,1.5441806,-0.4965486
1.2257525,-0.6935233,1.5601579,-0.61180276,-0.17018396
0.36918083,0.0845677,0.53979385,0.05174304,-0.4048023
0.058514513,0.07896248,1.2883018,0.563859,-0.5061325
1.0017737,-0.43898997,1.0612701,-0.3849029,-0.077939846
-0.95895535,0.05349938,0.24451002,0.5705604,1.1727837
0.008330204,0.102613606,0.085104935,1.1208884,0.715194
0.6909047,-0.183081,1.215746,0.39563334,-0.64553446
0.64534914,-0.35654482,0.6184542,0.0077973716,0.095979266
0.17146143,-0.31892237,-0.45918703,1.0346375,2.3802958
-0.048047505,0.2728397,0.19323945,1.4527469,0.08389508
-0.38166746,-0.7448071,1.0202565,-1.257701,-0.55099833
-0.21038517,0.55349654,0.100559436,1.6656007,-0.09503592
1.3628534,-0.76051414,1.4642129,-0.515961,-0.2831947
0.1508247,0.06813113,0.41636625,1.0992893,0.023169063
0.32029828,-0.6734723,0.3410133,1.2990707,1.1643623
-0.35904804,0.532468,0.63616294,2.4512806,-0.58819985
1.4561738,-1.0649222,1.3838521,-0.7563935,0.111134194
0.020474173,0.27166906,0.109475516,1.0162052,-0.038168855
1.1988084,-0.71500957,0.8346072,-0.81887376,0.4265114
-0.0045572743,0.2621943,0.14606962,1.2820094,0.018057786
0.97254413,-0.4969209,1.4145346,0.25631207,-0.6538807
0.4954408,-0.20313439,0.562404,0.45292085,0.003475003
0.119340755,-0.26553807,0.40423957,1.1233137,0.45955494
0.5067086,-0.10470327,1.0051599,0.8248835,-0.6319024
0.42949137,-0.43029484,1.4063637,0.72617394,-0.57237166
-1.2262967,-0.7186955,-0.2957735,-1.9860421,1.1775787
-1.1271416,1.175397,-0.17420825,4.2256966,-0.33791146
1.997175,-1.5846676,1.2230841,-1.7954404,0.931107
-2.1742473,1.0451537,-1.4550457,3.5965471,1.5339849
0.6944795,-1.2235826,1.7125319,0.06971116,-1.2853897
-0.27340814,0.4782063,0.40607646,1.6539248,-0.58796734
1.3535308,-0.88597715,1.9285325,0.2620241,-0.6728047
0.35726967,-0.123764835,0.48512867,0.8251215,-0.12918484
0.766347,-0.42337593,0.7913937,0.19532473,-0.175838
0.50968266,-0.051364265,0.7345207,0.13436885,-0.6550008
0.71560067,-1.0893291,0.40670386,0.70684665,0.9992501
-0.4294773,0.7100588,0.41103902,2.0022526,-1.1773182
1.7436248,-1.0625905,1.8860495,-0.80105317,-0.49738348
-0.99342585,0.12914243,-0.44578856,0.92632717,1.0074874
0.5187725,-0.07649835,0.98623717,0.87484217,-0.71532404
0.89295745,-0.6919068,1.0982726,0.58511585,-0.23662364
-0.6835193,-0.25096115,0.04781776,0.6072244,0.65199786
0.21540353,-0.4558867,-0.01759986,2.2590032,1.4108324
3.1525924,1.4599353,-0.852075,0.21492739,-3.217321
0.40611717,-0.49502787,1.0657084,-1.3307635,-0.00079793483
0.029890694,0.21400753,0.19586399,0.26650876,0.364075
0.6340463,-0.38660464,0.008681228,0.23546632,1.959242
-0.13164213,0.51566666,0.6568473,1.2220999,-0.9246764
1.2538356,-0.77605426,1.3885429,-0.4058057,0.28538865
-0.50393826,0.5112774,-0.10147477,0.9880108,0.16939533
0.84329635,-0.46484408,1.2458159,0.14992549,-0.07029108
0.35962287,0.035555996,0.5567755,0.55530864,-0.047531463
0.4307681,0.021851696,1.5467622,1.1274403,-1.1064137
0.90516275,-0.8052653,0.41011265,-0.65129524,1.4270694
-0.955251,0.9499365,0.05317896,2.6989102,-0.6055729
1.5828793,-1.2081712,0.8860482,-1.2854999,1.2458524
-0.897395,1.084581,-0.5216568,2.679158,0.018491648
1.5061603,-1.113357,1.5034995,-0.75015235,0.13100111
-0.21766129,0.45970026,-0.08414034,1.378095,0.15905091
1.0420133,-0.65165937,1.1698191,-0.015259255,-0.04987795
0.4128413,-0.08943971,0.4608736,0.30667984,0.06388643
0.2951767,-0.36456522,0.3024889,0.91369146,0.78291106
0.16934857,0.024848618,0.24119297,1.1817007,0.61029613
0.9282791,-0.41740593,0.86592555,-0.5132033,-0.12297509
-0.33098248,-0.23384508,-0.20272657,1.2022436,1.1895169
0.17799404,-0.17049488,0.033037085,1.3372985,1.024275
0.361757,-0.011247955,0.8625745,0.9657331,-0.5048421
0.9431117,-0.5380505,0.66177076,-0.37889582,0.43761724
-0.077933036,0.11739794,0.09536471,1.6092396,0.29652128
0.6936196,-0.31472144,1.6314746,0.767775,-0.9827362
-0.22180691,-0.4018515,1.0295917,-0.5987697,0.14833573
0.19038084,0.16601864,0.7756068,1.4960828,-0.23382947
-0.3480043,-1.3529676,-0.15500352,-2.7546978,1.0949565
-1.7387542,1.4561468,-0.7618468,5.2199974,0.3157309
2.0963807,-1.41967,1.7367728,-1.9383593,-0.092402495
-0.5314318,0.5262334,-0.19502395,2.1749985,0.0642814
0.9439854,-1.1754054,0.7413145,0.018932294,0.8019768
-1.1841984,0.7873374,0.06300103,3.116581,-0.6606267
1.4080697,-0.902037,2.0397162,0.10616864,-1.2747962
0.29612675,-0.32702145,0.27454814,0.73026323,0.4901232
0.0057354346,-0.22702155,0.31384775,1.7347194,0.4255106
0.3572484,-0.27252135,1.1139915,1.5006126,-0.60046554
0.57910305,-0.70265234,0.5175773,0.6038845,0.62770593
-0.4235668,0.060046352,0.2648512,2.521306,-0.07018218
1.1685036,-0.6761116,1.1839793,-0.46925962,-0.23945758
-0.56992525,-0.0014227256,-0.21041107,1.2596451,0.51260537
0.622194,-0.16692814,1.230063,0.9851804,-0.8464879
0.8557595,-0.6182235,1.4787076,0.4762686,-0.6766801
0.37886146,-0.16560015,1.0550183,0.8917127,-0.65031904
-0.12658152,-0.6963104,0.14052495,-0.3956818,0.485228
-0.49164912,0.6152517,0.4162966,2.733033,-0.5991847
1.8362529,1.520248,-1.3215536,-0.11254476,-2.921535
-0.15311,-0.3552383,1.7500116,1.235072,-0.5773118
0.5178049,-0.14675078,0.66790545,-0.13055812,0.13814256
0.13946804,-0.052821003,0.0492815,0.48524773,1.0109082
-0.4191095,0.011547245,0.036747683,0.43067658,0.740638
0.43321642,0.08629862,1.0337331,0.5318822,-0.8623178
0.82719076,-0.43098864,0.9562358,-0.3966869,-0.028659321
0.07724116,0.19340816,0.73565716,1.031512,-0.36010584
1.2102214,-0.6308454,1.0309517,-0.91216046,0.07353338
0.096984185,0.15785518,0.27055272,1.0503751,0.106291704
0.76801676,-0.41890797,0.8824814,0.30596387,0.22094801
0.18733922,0.055428185,1.0956537,1.3174145,-0.4627618
1.1748072,-0.59288675,1.2799186,-0.679285,-0.2711079
0.07012776,-0.1435512,-0.3067156,1.0976862,1.5034447
0.41122285,0.032168068,0.6388594,0.47259825,-0.32588863
0.99279034,-0.5703371,0.6700504,-0.4936518,0.47904676
0.18964234,0.23994508,0.5803143,0.51358366,-0.7249779
0.9543282,-0.43623146,1.7830372,0.58273387,-1.0818028
0.6419032,-0.3801888,0.36804298,-0.10122691,0.5797771
0.4539871,-0.038196407,0.41941038,0.33554095,0.06694075
0.4790323,-0.2201837,0.70353866,0.76916564,-0.07241718
0.54363245,-0.38622078,0.7543398,0.45812148,0.2254422
0.26005033,-0.02283033,0.46836275,0.9404145,-0.11356149
0.7791268,-0.35011706,0.81356156,0.01807667,-0.12126384
0.37267432,-0.30496058,0.48317456,0.81490517,0.32858905
0.5430529,-0.04158195,0.986702,0.1685368,-0.8550303
0.7539339,-0.4646462,0.83723056,0.48194522,0.24707136
0.3154492,-0.0061291084,0.4936948,0.72882736,-0.10243664
0.8527204,-0.4237264,0.9427553,-0.01982652,-0.21072847
0.16460338,-0.097061954,0.99084073,1.3379692,-0.48714882
1.049332,-0.52086526,1.0278277,-0.6375856,-0.17444652
0.39819142,-0.19273219,0.1391252,0.6456567,0.7665202
0.060743786,-0.3740233,0.08755054,2.1540425,1.0996866
0.30203226,-0.4094666,-0.0056119063,0.65893364,1.2772382
-0.046763264,0.30553403,0.82184345,1.7814956,-0.99935687
1.4989318,-0.96117437,1.0575691,-1.3875769,0.3598306
-0.21836224,0.3604323,-0.2190763,1.6239072,0.49240574
0.9764244,-0.5286401,1.3114555,0.2627263,-0.3784482
0.24566707,-0.3665608,0.10263529,1.2089764,0.8736755
0.08242569,-0.21988568,0.12927991,1.7572391,0.8017806
0.4967864,-0.28943953,0.41344386,0.44243306,0.19773898
0.38905653,-0.09296354,0.57637775,0.52259034,-0.25286323
-2.9497123,-0.61842614,-0.740261,-6.23258,0.17563188
-2.3318403,1.8647939,-0.62116855,8.627588,1.3389478
2.5062578,-1.649124,2.5712495,-2.0803595,-1.0341756
-0.6073322,0.62213725,-0.5593732,2.4119692,0.22487783
1.2222953,-1.0063332,1.2063476,-0.13784175,-0.13146564
0.062068082,0.18799368,0.08704545,0.92920876,0.10937714
3.0325665,1.3953,-1.2903949,1.1060024,-3.6564429
1.6602417,-0.76090753,1.471022,-1.7370161,-0.5973654
-0.82295215,0.6112272,-0.377867,1.3262285,0.9785345
0.9718632,-0.5467432,0.6776154,-0.90901333,0.6848262
-0.39305666,0.38454357,-0.23833483,1.0436993,0.7981654
0.726518,-0.3996223,0.47483152,-0.0670629,0.914042
-0.88379407,0.2160627,-0.64102787,-0.065355584,1.105135
0.3574274,0.18024746,1.0245968,1.1251684,-0.79402167
0.9563935,-0.36928114,1.8602253,0.2822798,-1.079955
0.8695144,-0.44535813,0.780827,-0.47879148,0.20993379
0.06561414,0.23514333,0.24964246,1.3461459,0.29600272
