SrcIp,DstIp,SrcPort,DstPort,proto,duration,pkts,bytes,label,ts
3232261223,642986479,39321,9527,tcp,2.946624880993927,3.34349626568835,0.3133878975858593,Non-Benign,1525879934.263167
3232261223,642922926,59196,2323,tcp,2.7743423370041795,3.2498895008376145,0.3126509370609162,Non-Benign,1525879934.5486362
3232261223,638887982,4887,37186,tcp,3.055945378357644,3.256854357877815,0.3453882305769003,Non-Benign,1525879935.1251092
3232261223,638879791,4887,37186,tcp,3.284986589718793,3.1516639039252023,0.3535263885843693,Non-Benign,1525879936.211712
3232261223,663104807,22869,37186,tcp,2.7607421077052217,3.406860794173853,0.3435302585494048,Non-Benign,1525879936.9337895
3232261223,109093895,57961,60673,tcp,3.1223793808761453,3.252966425676828,0.3327220921808537,Non-Benign,1525879939.8395505
3232261223,101983239,47556,48911,tcp,2.8454758719396755,3.517016336053513,0.3572547608838285,Non-Benign,1525879940.9280746
3232261223,878057932,54201,8080,tcp,2.662339836900556,3.2319912305713907,0.3024001171875164,Non-Benign,1525879945.772616
3232261223,638990830,54480,8080,tcp,2.9908963161390503,3.2927160970944467,0.3243470106677231,Non-Benign,1525879946.0529857
3232261223,110126087,6614,48961,tcp,2.8469928752803493,3.117637685672821,0.3245194997853927,Non-Benign,1525879950.9299254
3232261223,609630670,15067,8080,tcp,3.1593876073136857,3.2777445064113624,0.3351423875480089,Non-Benign,1525879957.917365
3232261223,647373903,56410,37186,tcp,3.422985484229228,3.2832755566603997,0.3313138877870716,Non-Benign,1525879960.7040098
3232261223,2786474414,40899,23,tcp,2.837632974215183,3.399182903408837,0.3130615994708226,Non-Benign,1525879961.1354582
3232261223,911350222,53924,2323,tcp,2.73370746412609,3.4286718029982057,0.2974910198599206,Non-Benign,1525879963.158661
3232261223,638990766,34547,23,tcp,2.846226318028494,3.300571948156587,0.301519466061129,Non-Benign,1525879966.4599066
3232261223,664153383,50535,37186,tcp,3.0064667767384807,3.478158100276953,0.4086365793909585,Non-Benign,1525879970.3800175
3232261223,638855214,43541,37186,tcp,2.9074295395536853,3.5867331725490827,0.3595395974084364,Non-Benign,1525879973.8278348
3232261223,576139757,50837,8080,tcp,2.80578534387233,3.142073884386173,0.311595127939861,Non-Benign,1525879978.016545
3232261223,911612366,54201,8080,tcp,2.9626390761860386,3.19588496913336,0.3073817065559514,Non-Benign,1525879978.960927
3232261223,664055079,53549,37186,tcp,2.7395091683897075,3.1876385129164544,0.3765359173763005,Non-Benign,1525879979.516627
3232261223,663905543,33950,60673,tcp,3.058759683526085,3.3433445210257524,0.321744253105201,Non-Benign,1525879982.3282502
3232261223,638990766,46559,8080,tcp,2.85054487818365,3.299993117406005,0.3239286781329616,Non-Benign,1525879983.1619756
3232261223,304686262,32949,23,tcp,2.807005202689007,3.245587145550656,0.3331120856156815,Non-Benign,1525879983.2144215
3232261223,647235631,51842,37186,tcp,2.71993575657826,3.20325256916326,0.333503346002977,Non-Benign,1525879987.4911668
3232261223,2786338862,4887,37186,tcp,2.560799277499201,3.41690505319163,0.3124273666660622,Non-Benign,1525879989.0366254
3232261223,647400751,38520,37186,tcp,2.681513846438239,3.630325289771287,0.3605611424348143,Non-Benign,1525879989.7826784
3232261223,638728622,34553,8080,tcp,2.6929755119885925,3.2823976368869534,0.2998225456932574,Non-Benign,1525879990.7889564
3232261223,647243823,55277,9600,tcp,2.714692606163325,3.2725632945222185,0.3515545578367107,Non-Benign,1525879991.2981195
3232261223,125986055,56443,37186,tcp,2.383741004019094,3.422146444731061,0.3683102430509421,Non-Benign,1525879997.588339
3232261223,101985295,56410,60673,tcp,3.2872960191650864,3.375156619887522,0.3744444871072425,Non-Benign,1525879998.1909747
3232261223,2786363454,38520,58573,tcp,2.890854441332265,3.143794733135323,0.331808239147368,Non-Benign,1525880001.05734
3232261223,877795790,54201,8080,tcp,2.803532019170664,3.204987699034048,0.3002296575949789,Non-Benign,1525880002.3401814
3232261223,911620494,42007,23,tcp,2.5669944405820733,3.344272768135541,0.3201781193717264,Non-Benign,1525880002.996725
3232261223,917940647,20039,48961,tcp,3.0949238230387,3.1899415922646246,0.3298262537791696,Non-Benign,1525880011.8950672
3232261223,605300782,17244,58573,tcp,2.5069385486783884,3.2266066930679997,0.3213254996316788,Non-Benign,1525880013.872965
3232261223,638855471,46693,37186,tcp,2.8222207546146905,3.196457693219828,0.3384490121672193,Non-Benign,1525880017.1201217
3232261223,915835379,23579,33070,tcp,2.961904839369628,3.330029150886481,0.3025376216353913,Non-Benign,1525880018.9978886
3232261223,643185134,55983,8080,tcp,2.718947574830489,3.2432124206313584,0.3359527106729508,Non-Benign,1525880019.912869
3232261223,647128079,44679,9600,tcp,2.3244696302180263,3.500699479430204,0.3212055970017731,Non-Benign,1525880020.357731
3232261223,2805952877,53587,2323,tcp,2.7738002356323777,3.212960846982643,0.3294307313639998,Non-Benign,1525880024.1232104
3232261223,664192311,59355,60673,tcp,2.826654957578733,3.362905201539335,0.3873988131783635,Non-Benign,1525880024.687877
3232261223,911620558,59580,23,tcp,2.679647283360131,3.632040444234072,0.3417048393713501,Non-Benign,1525880026.9889958
3232261223,643176878,43577,2323,tcp,2.9523302900535264,3.361524925764848,0.3196298675144863,Non-Benign,1525880027.799652
3232261223,447292598,44062,8080,tcp,3.2287148158663777,3.458414003563199,0.3352478015697021,Non-Benign,1525880027.859663
3232261223,642986478,43577,2323,tcp,2.6965578054693493,3.2095779813449146,0.2878238137319662,Non-Benign,1525880031.1320877
3232261223,101722126,46693,37186,tcp,2.5681456174090624,3.189200782442147,0.3480386785988991,Non-Benign,1525880031.635257
3232261223,126395399,47609,52400,tcp,2.715373791292875,3.3055849487940527,0.3222079870016593,Non-Benign,1525880033.8478456
3232261223,647268667,40848,52400,tcp,2.968944073413075,3.2353545760426248,0.2857320441247228,Non-Benign,1525880035.1682086
3232261223,639019054,45312,9600,tcp,2.770221955918695,3.4675620279873507,0.3386370549501875,Non-Benign,1525880037.897344
3232261223,614214671,59893,9600,tcp,3.216559138316278,3.4569311038607533,0.3583035656254458,Non-Benign,1525880038.7345011
3232261223,2752784399,48841,48961,tcp,3.414295973439059,3.442919722141484,0.3281859371527962,Non-Benign,1525880038.7498
3232261223,665251207,56797,49844,tcp,3.05436692353364,3.2068231681534445,0.3205794514150484,Non-Benign,1525880039.191532
3232261223,596936767,46360,37186,tcp,2.9991774136056244,3.1518516636399534,0.3113836745812361,Non-Benign,1525880043.9421418
3232261223,349372876,42127,8080,tcp,2.903910364421639,3.538986252998318,0.3182718649728508,Non-Benign,1525880047.0074403
3232261223,1184102911,43577,2323,tcp,2.654698966439757,3.239768556872142,0.3256110932111964,Non-Benign,1525880049.133807
3232261223,127708167,31118,58573,tcp,2.9167211613796966,3.2145383586674914,0.3241850152837129,Non-Benign,1525880049.162302
3232261223,2761197742,56479,37186,tcp,2.894820657956761,3.3166147830331374,0.4019113600213111,Non-Benign,1525880050.0867567
3232261223,638990766,56860,8080,tcp,3.3966166112260696,3.085548938801705,0.3284660003259997,Non-Benign,1525880050.1927607
3232261223,2788569518,55436,8080,tcp,2.596362236738707,3.0388140018463576,0.3212524279472161,Non-Benign,1525880054.7791195
3232261223,638595503,64256,23,tcp,2.951350984308146,3.097189694750296,0.3344868007722574,Non-Benign,1525880055.9730074
3232261223,911346114,33942,8080,tcp,2.9561443968786625,3.2760834485792505,0.3020618160487688,Non-Benign,1525880057.30705
3232261223,638855215,46693,9600,tcp,2.8956315426614343,3.2527407391711134,0.3381487430538785,Non-Benign,1525880057.3725958
3232261223,844503426,41153,2323,tcp,2.74981191409202,3.190180804517469,0.3022746471112935,Non-Benign,1525880058.461132
3232261223,605239791,54201,8080,tcp,2.9315130655783346,3.34324321340049,0.3238704082493905,Non-Benign,1525880062.0308807
3232261223,663381253,29016,60673,tcp,2.838970658166497,3.194703224852658,0.3554550846664305,Non-Benign,1525880062.0876048
3232261223,907315579,39292,9527,tcp,2.941551901200035,3.2234023601754607,0.305582097101096,Non-Benign,1525880063.1170244
3232261223,664054063,9463,37186,tcp,2.9137931986917307,3.450853921878649,0.3241218522188349,Non-Benign,1525880065.9562
3232261223,35718310,43272,41601,tcp,2.969846710574544,3.1488958568111056,0.3569955759722051,Non-Benign,1525880067.4973204
3232261223,1188894736,37904,8080,tcp,3.1216329993193805,3.2664004904636825,0.3113992464696187,Non-Benign,1525880072.2700927
3232261223,10564774,46298,8080,tcp,3.1312324453578526,3.0592484904536046,0.305816819581988,Non-Benign,1525880073.488367
3232261223,647268474,50238,8080,tcp,2.6671624686905284,3.225254474617268,0.2954695836959646,Non-Benign,1525880074.3493063
3232261223,1750317565,39321,9527,tcp,2.7816013941763127,3.183948888827743,0.3179368805231724,Non-Benign,1525880075.245846
3232261223,2786474414,34200,58541,tcp,2.6578283682848785,3.3619407620171584,0.3037378579364096,Non-Benign,1525880076.3675177
3232261223,2249731087,48920,59864,tcp,2.664796916286351,3.333612541477476,0.3239010745177522,Non-Benign,1525880085.1144545
3232261223,647128143,58272,9600,tcp,3.1160718631236035,3.2549548036920486,0.3253585576505688,Non-Benign,1525880086.3434837
3232261223,36381874,43272,8080,tcp,3.06187934730637,3.168273225670392,0.2873429410892535,Non-Benign,1525880087.471802
3232261223,125871495,47575,52400,tcp,2.727095541687624,3.376136016349944,0.3071565408502398,Non-Benign,1525880089.3231523
3232261223,605304974,15067,23,tcp,2.590057081301044,3.404485362120601,0.3562380433413085,Non-Benign,1525880089.722396
3232261223,639019182,39223,37186,tcp,3.0102692740339627,3.272828984464597,0.3535981131618699,Non-Benign,1525880090.5630577
3232261223,2807675923,42002,8080,tcp,2.828595768523263,3.2948558255155462,0.3098532305778224,Non-Benign,1525880092.2497947
3232261223,1482804568,38438,9527,tcp,2.8277288140293915,3.222139756480204,0.3246946386224781,Non-Benign,1525880092.2920177
3232261223,1925747793,49378,8080,tcp,2.9193366245493224,3.171766943821807,0.3217069490254353,Non-Benign,1525880093.794347
3232261223,2007557978,48281,8080,tcp,2.8291544973003857,3.239927911292724,0.3114735405939331,Non-Benign,1525880095.6462777
3232261223,109192527,49823,60673,tcp,3.309939793560338,3.3826664672969264,0.3588122577303085,Non-Benign,1525880097.042071
3232261223,413873334,49180,23,tcp,2.553489129421569,3.296172774948346,0.3264602188378352,Non-Benign,1525880097.6377826
3232261223,646997039,47562,9600,tcp,2.9334510918525223,3.3529715479487443,0.4221752803740518,Non-Benign,1525880107.4734974
3232261223,2807675955,44436,8080,tcp,2.848591636900077,3.196492315614101,0.322200153670969,Non-Benign,1525880108.766888
3232261223,2908221817,48269,9527,tcp,2.607654432650576,3.35283122135583,0.3154360222851153,Non-Benign,1525880109.571756
3232261223,68171951,46693,58573,tcp,2.4711519693822224,3.247801812410237,0.3666216926452295,Non-Benign,1525880110.6179245
3232261223,2786338862,17244,58573,tcp,2.586063774488384,3.242705483293249,0.3361589865416428,Non-Benign,1525880111.0093856
3232261223,2788569518,37530,23,tcp,2.8823011262665346,3.440241273347629,0.2938348318968252,Non-Benign,1525880114.7411616
3232261223,2786474158,50532,23,tcp,2.746122173027525,3.1103847766300903,0.2908098726663053,Non-Benign,1525880114.814103
3232261223,920081382,43577,9527,tcp,2.933189923855068,3.149553671434252,0.308138692488047,Non-Benign,1525880115.3387823
3232261223,909553127,38066,8080,tcp,2.6333787689073525,3.1749750501976406,0.3232276909771466,Non-Benign,1525880117.6560822
3232261223,664045627,56414,48961,tcp,2.9361007283719323,3.2986266151002748,0.2988663211963624,Non-Benign,1525880119.3083787
3232261223,413742228,57993,23,tcp,2.711397623364446,3.3509757002084326,0.3272303099829767,Non-Benign,1525880119.7619054
3232261223,609630702,38649,8080,tcp,2.871390413098631,3.382310476384171,0.3118263951002773,Non-Benign,1525880121.309648
3232261223,2803673146,38014,8080,tcp,2.8191172825258164,3.101185225065024,0.318906440505074,Non-Benign,1525880124.904653
3232261223,575877547,59188,8080,tcp,3.0908837581666324,3.197342149847144,0.3154204359099878,Non-Benign,1525880125.9538186
3232261223,575873443,59188,8080,tcp,3.239167497344565,3.168048637132036,0.3153956519470204,Non-Benign,1525880126.154564
3232261223,638794190,54201,8080,tcp,3.009040646846171,3.2282308739332097,0.3145403730361863,Non-Benign,1525880127.1784008
3232261223,647268410,56414,8080,tcp,2.334492949101185,3.3400050480541976,0.317665101283177,Non-Benign,1525880127.4836762
3232261223,102835382,33693,41601,tcp,2.897755554031272,3.1989476005081388,0.3422060182967598,Non-Benign,1525880130.1203418
3232261223,842414511,49361,2323,tcp,2.705595281960533,3.043597664498188,0.287557032953919,Non-Benign,1525880130.3548512
3232261223,609630638,52175,8080,tcp,2.9483690444956943,3.059252004861692,0.3407937248450891,Non-Benign,1525880131.4078112
3232261223,609696236,52803,8080,tcp,3.000724555818537,3.1604321118092003,0.3079236725780035,Non-Benign,1525880132.242334
3232261223,109455791,38601,37186,tcp,2.918743164131329,3.2739138932996408,0.3277254406718268,Non-Benign,1525880134.8053093
3232261223,101755150,47427,60673,tcp,2.8503283459192894,3.388222106987795,0.3815346694361764,Non-Benign,1525880136.7298186
3232261223,2790668718,44853,8080,tcp,2.8963049889664245,3.3046176150949176,0.2904126004819648,Non-Benign,1525880137.3623147
3232261223,2791273967,38888,8080,tcp,2.7943418087693,3.101214675214174,0.3034121344867165,Non-Benign,1525880137.592425
3232261223,2163879,59585,54713,tcp,2.830708211223238,3.291703787908558,0.2940950491772934,Non-Benign,1525880138.7459755
3232261223,101727246,34828,58573,tcp,3.023750434705924,3.4146449387476534,0.3572366429016298,Non-Benign,1525880139.8845413
3232261223,2786371758,37744,9600,tcp,2.807539175099403,3.476967764076464,0.3397297911775994,Non-Benign,1525880140.4939806
3232261223,3074306351,38458,23,tcp,2.91747522580594,3.275889852951786,0.2961529985751502,Non-Benign,1525880144.0596206
3232261223,2786891898,58200,8080,tcp,2.818895725498528,3.2530028138737586,0.2993709249803677,Non-Benign,1525880144.984728
3232261223,649898106,60157,8080,tcp,2.8546391063981544,3.131755372037037,0.3067982968773715,Non-Benign,1525880146.4633236
3232261223,2786474414,52508,23,tcp,2.84361341822353,3.3026796553460915,0.326244784008252,Non-Benign,1525880148.948427
3232261223,2788579758,41586,2323,tcp,2.802070794554358,3.32740046695478,0.3440467802643975,Non-Benign,1525880149.6910844
3232261223,118793223,41395,8080,tcp,2.775045970280238,3.2254061821783235,0.3456433166461942,Non-Benign,1525880150.6397078
3232261223,665249031,38492,37186,tcp,2.853826962652998,3.4230559422829403,0.3321361134810814,Non-Benign,1525880150.9158118
3232261223,3315593593,43577,2323,tcp,2.883225497285463,3.10259572779831,0.3010269625009295,Non-Benign,1525880152.0768783
3232261223,580159547,63436,37186,tcp,3.243325612985509,3.48592676344922,0.338041773146686,Non-Benign,1525880155.024233
3232261223,547962022,14570,8080,tcp,2.830569032440044,3.142880416864591,0.3041344906063721,Non-Benign,1525880157.3306332
3232261223,127431941,55069,48961,tcp,2.4753675584345456,3.2350679223763006,0.3452267398428134,Non-Benign,1525880159.251372
3232261223,648425223,36915,60673,tcp,3.083422131702702,3.151949987148315,0.3248947630875349,Non-Benign,1525880159.8458266
3232261223,145306802,51597,8080,tcp,3.129316224871644,3.1674176038692967,0.3276442845066968,Non-Benign,1525880161.1925335
3232261223,2786502702,37744,58573,tcp,3.0977124230323025,3.290044738099144,0.3176914357166391,Non-Benign,1525880162.0777626
3232261223,2793363887,47607,2323,tcp,2.7121281918090427,3.198417513683879,0.3271198935862336,Non-Benign,1525880162.4672902
3232261223,647408815,50613,37186,tcp,3.7787414227818656,3.272596151269311,0.4253867058248881,Non-Benign,1525880162.9730213
3232261223,10560662,46298,8080,tcp,2.663584770432996,3.0734705155113096,0.3369924654642739,Non-Benign,1525880163.0674002
3232261223,638728622,33549,23,tcp,2.680564549026675,3.0664511372888668,0.3473960819366609,Non-Benign,1525880163.1377313
3232261223,909420855,52816,39144,tcp,2.8582122199266475,3.375356715384141,0.3089770254941074,Non-Benign,1525880165.265935
3232261223,2906124669,48269,9527,tcp,2.774915847381684,3.1722348073026745,0.3039031870093517,Non-Benign,1525880165.720259
3232261223,2789110062,55812,23,tcp,2.8060193562459816,3.309819261041958,0.285594058271038,Non-Benign,1525880165.8807638
3232261223,2752776238,34908,54602,tcp,2.971318600534297,3.361509377101261,0.328653214883316,Non-Benign,1525880166.3740237
3232261223,2788587950,49458,8080,tcp,2.4653234178018817,3.3614451839198525,0.3013173135624478,Non-Benign,1525880166.652496
3232261223,128068903,60907,37186,tcp,2.65378567137662,3.399989304505346,0.3330813415715381,Non-Benign,1525880168.5607398
3232261223,2786473391,53260,23,tcp,2.881841817756056,3.2217955146246697,0.2917859498710033,Non-Benign,1525880168.9002624
3232261223,909551927,52816,48961,tcp,2.991931402306728,3.289757223038042,0.3388005800475664,Non-Benign,1525880171.1472795
3232261223,647268415,51842,9600,tcp,3.039916083615124,3.6498362358010015,0.3462162390979681,Non-Benign,1525880171.4271054
3232261223,605042735,46693,60673,tcp,2.600882369649892,3.0936550241953933,0.3358816833210268,Non-Benign,1525880172.6532586
3232261223,1390030912,56047,8080,tcp,2.7154294872401463,3.226120894893669,0.3192800464232125,Non-Benign,1525880173.348183
3232261223,605465006,45312,9600,tcp,2.817990547927854,3.47550308158412,0.3167927776077356,Non-Benign,1525880173.932148
3232261223,647268399,51842,37186,tcp,2.9533878512665264,3.3347808779971344,0.3813044243649663,Non-Benign,1525880174.5185544
3232261223,11076774,51597,8080,tcp,2.45521905211511,3.041943745204536,0.3443083799117065,Non-Benign,1525880175.7326715
3232261223,1724718144,46697,8080,tcp,2.7872789676591587,3.318615103311336,0.2948681131967065,Non-Benign,1525880177.8738537
3232261223,89994733,47378,8080,tcp,3.0276109507243416,3.242970613041784,0.2917770814790298,Non-Benign,1525880179.707706
3232261223,664643635,41879,8080,tcp,2.696705264587095,3.25189961014662,0.3114750411918714,Non-Benign,1525880180.4304967
3232261223,439035062,32949,23,tcp,2.85882886785412,3.242713477998579,0.3209320689135076,Non-Benign,1525880181.837335
3232261223,3061193134,50365,9527,tcp,3.0955266214828687,3.377701723148799,0.3185881925583037,Non-Benign,1525880181.9155698
3232261223,610024685,42761,8080,tcp,2.71087241967929,3.1794314646559205,0.3633599990602845,Non-Benign,1525880183.1939275
3232261223,911692228,54480,2323,tcp,2.7481554617682007,3.3377884804553664,0.2829571316987418,Non-Benign,1525880185.5536675
3232261223,651629038,43577,2323,tcp,2.870269890213798,3.101271069707009,0.3094431387563904,Non-Benign,1525880185.8671362
3232261223,2786371706,38720,8080,tcp,2.8298787285159803,3.354984280136688,0.3213608442596566,Non-Benign,1525880187.9938655
3232261223,610153965,52175,8080,tcp,3.0446658666531885,3.1997557962942342,0.310135757466568,Non-Benign,1525880188.0511937
3232261223,2791184814,40510,23,tcp,3.007562582389698,3.3529451670907333,0.2955674511581551,Non-Benign,1525880189.6285431
3232261223,651645931,43577,2323,tcp,3.0513889035660497,3.206820382962925,0.3244032136547467,Non-Benign,1525880191.4162571
3232261223,3626034523,37281,8080,tcp,2.8844708357704363,3.473130287667537,0.3221380601980219,Non-Benign,1525880197.0856662
3232261223,1860597376,58777,9527,tcp,2.676919278981756,3.162257247450711,0.3273347280703335,Non-Benign,1525880197.2957652
3232261223,1184903094,48558,37186,tcp,3.012481276148069,3.258551755631521,0.4609527724362703,Non-Benign,1525880198.2106972
3232261223,1075842214,24400,8080,tcp,2.8628566580020847,3.215796971593237,0.3315175514531919,Non-Benign,1525880202.1612487
3232261223,576133550,46559,8080,tcp,2.945473560378149,3.075213917821163,0.3105988842520581,Non-Benign,1525880202.3296082
3232261223,1133504006,48958,8080,tcp,3.13426495354516,3.3427258735329373,0.3075966373679168,Non-Benign,1525880205.8891094
3232261223,605303214,15067,8080,tcp,2.668326399907466,3.1591571959750917,0.2894826757177718,Non-Benign,1525880206.4883494
3232261223,605437103,52082,8080,tcp,2.513134916260217,3.3071346264898773,0.303568274037558,Non-Benign,1525880207.265375
3232261223,304686262,36084,8080,tcp,3.1483487968687203,3.2477442683657043,0.3174457016357107,Non-Benign,1525880207.6752284
3232261223,580159530,56414,9600,tcp,2.8598594486296496,3.338047842782211,0.3323541991720161,Non-Benign,1525880210.570258
3232261223,605435375,45414,8080,tcp,2.814180096715767,3.3906290168872517,0.3268422396483401,Non-Benign,1525880210.975592
3232261223,1990780794,54684,8080,tcp,2.930047607605265,3.351020460994386,0.3112238983494828,Non-Benign,1525880212.8971286
3232261223,35726503,33693,54713,tcp,2.978735100478428,3.121879653523344,0.3450810009219131,Non-Benign,1525880213.2423067
3232261223,646637317,55281,39144,tcp,2.849131768236344,3.2582711222441154,0.3309859789258886,Non-Benign,1525880213.8316376
3232261223,638985263,52960,60673,tcp,2.776137964447098,3.4236337663285834,0.3637496302155621,Non-Benign,1525880214.2517147
3232261223,3065992108,37253,2323,tcp,2.956902364922143,3.1134882786171003,0.2936542667965641,Non-Benign,1525880214.3177435
3232261223,3057539502,42958,23,tcp,2.894599656820878,3.1287514217608217,0.3036606872347038,Non-Benign,1525880216.3417072
3232261223,647277615,24461,37186,tcp,3.2857306113972946,3.463440732384594,0.3974586142748527,Non-Benign,1525880218.240646
3232261223,1919477082,48281,23,tcp,3.0090949728731187,3.484127775591292,0.3295680132307125,Non-Benign,1525880220.9995332
3232261223,110535687,36492,48961,tcp,3.0421516275735256,3.238910996099547,0.3493546406599964,Non-Benign,1525880222.7554653
3232261223,839922091,47141,8080,tcp,2.666717122757557,3.5395910128891965,0.3320570924832007,Non-Benign,1525880222.8761885
3232261223,341187020,36485,8080,tcp,2.7199578101698227,3.210341692807796,0.3221828062025267,Non-Benign,1525880222.9839325
3232261223,639412335,4887,37186,tcp,2.947430838159286,3.194504128048936,0.3795282796404852,Non-Benign,1525880223.2353842
3232261223,1079753211,35664,9527,tcp,2.79935531713748,3.15486078295941,0.3194893173305619,Non-Benign,1525880228.8668966
3232261223,1344427175,242,37026,tcp,3.476946271497047,3.619514084189451,0.3612569167848619,Non-Benign,1525880231.7516787
3232261223,638728334,34547,39144,tcp,3.0074512573946017,3.109044210554972,0.2824715544209124,Non-Benign,1525880232.7076735
3232261223,2786502894,37744,58573,tcp,2.975999518378452,3.1123598993201496,0.3559236127155397,Non-Benign,1525880232.7382953
3232261223,648424231,46201,60673,tcp,3.368255698125311,3.077717446176139,0.3371291002269453,Non-Benign,1525880233.4172196
3232261223,666675259,37137,8080,tcp,3.0153405773408104,3.1527180478813195,0.2951335108822807,Non-Benign,1525880236.67698
3232261223,645290414,48980,2323,tcp,3.090422636767404,3.3710166086812774,0.3227516259100189,Non-Benign,1525880237.701203
3232261223,649079587,23721,55095,tcp,3.0353964134038334,3.414618184122677,0.3609699407300992,Non-Benign,1525880238.8586447
3232261223,665249047,52967,60673,tcp,3.0215247270802243,3.3496089452754667,0.3125201742937973,Non-Benign,1525880239.717554
3232261223,640977019,38520,36622,tcp,3.150240808909018,3.2480592558384167,0.3005439375779123,Non-Benign,1525880240.2207472
3232261223,359874882,49615,8080,tcp,3.067200887045145,3.3693952134410265,0.3422873137283668,Non-Benign,1525880240.4471116
3232261223,1480716058,59980,2323,tcp,3.007824276187855,3.172802178092905,0.2865022712360784,Non-Benign,1525880244.647254
3232261223,1344427175,50244,28467,tcp,2.7428782423074494,3.086238746525874,0.319606346376257,Non-Benign,1525880244.9643478
3232261223,68171951,46693,9600,tcp,2.836980392685566,3.028196324175796,0.3573979532175182,Non-Benign,1525880247.7831492
3232261223,655762447,56812,58573,tcp,2.947445213837272,3.1259952890646945,0.3303560100629221,Non-Benign,1525880248.483753
3232261223,2719320314,45551,8080,tcp,2.7474298633265084,3.18911864425936,0.3161703297120877,Non-Benign,1525880251.1521764
3232261223,126888239,50613,37186,tcp,2.948382085998005,3.23512292213992,0.3238183681067214,Non-Benign,1525880251.7628725
3232261223,605303951,15067,39667,tcp,2.753188362966736,3.25696383999747,0.2995953113238203,Non-Benign,1525880252.173016
3232261223,1318320511,41914,9527,tcp,3.0715506549093674,3.292272977512932,0.3285672388453213,Non-Benign,1525880252.2706578
3232261223,1061746442,48281,23,tcp,3.1208452211703714,3.215742652207099,0.3014998086697987,Non-Benign,1525880253.4339964
3232261223,382929351,45113,2323,tcp,2.834419887717253,3.1324176245099773,0.3129895523423637,Non-Benign,1525880254.9743197
3232261223,1267590663,23053,8080,tcp,2.95910873737069,3.201642690752334,0.3149114048194317,Non-Benign,1525880255.844829
3232261223,2801760239,50944,8080,tcp,3.005894389208585,3.2530927027184733,0.3028626627565688,Non-Benign,1525880256.7710242
3232261223,609356238,55983,8080,tcp,2.578168059828272,3.311597943170052,0.3114251889127037,Non-Benign,1525880257.6464164
3232261223,3082779068,58661,2323,tcp,2.872221671629468,3.2190649363084267,0.2970912956498797,Non-Benign,1525880258.4101007
3232261223,1541091328,48910,8080,tcp,3.061970167068734,3.1038530967166023,0.2835838788969492,Non-Benign,1525880261.2612882
3232261223,852974566,17548,9527,tcp,3.213614718511369,3.287072422053438,0.3098695836325016,Non-Benign,1525880262.030241
3232261223,615062758,14570,8080,tcp,2.601817521273506,3.3252669928147904,0.3445179629462159,Non-Benign,1525880264.2030602
3232261223,617824718,42127,2323,tcp,2.6262024576615897,3.2826390741484066,0.3236261133410653,Non-Benign,1525880264.7357397
3232261223,110930958,20195,60673,tcp,2.818927745354604,3.2632521840508195,0.3413903332870704,Non-Benign,1525880265.5445223
3232261223,370584783,38178,60673,tcp,3.3538319577655207,3.454737399089145,0.30717525332183,Non-Benign,1525880266.3772326
